x,y,z,r,g,b
495954,5.42199e+006,310.99,0.8,0.8,0.8
496824,5.42156e+006,280.56,0.8,0.8,0.8
496522,5.42147e+006,292.84,0.8,0.8,0.8
496359,5.42144e+006,288.5,0.8,0.8,0.8
497092,5.4217e+006,294.13,0.8,0.8,0.8
496748,5.42146e+006,300.49,0.8,0.8,0.8
496878,5.42214e+006,286.88,0.8,0.8,0.8
496697,5.42213e+006,290.38,0.8,0.8,0.8
497182,5.4217e+006,301.61,0.8,0.8,0.8
496167,5.42205e+006,304.78,0.8,0.8,0.8
496306,5.4214e+006,288.02,0.8,0.8,0.8
496360,5.42157e+006,296.78,0.8,0.8,0.8
497184,5.42224e+006,286.58,0.8,0.8,0.8
496714,5.42168e+006,299.37,0.8,0.8,0.8
496030,5.42196e+006,311.16,0.8,0.8,0.8
496912,5.42169e+006,297.42,0.8,0.8,0.8
496462,5.4214e+006,279.09,0.8,0.8,0.8
496244,5.42172e+006,306.06,0.8,0.8,0.8
496660,5.42175e+006,292.37,0.8,0.8,0.8
496141,5.42149e+006,297.82,0.8,0.8,0.8
496170,5.42148e+006,296.7,0.8,0.8,0.8
496351,5.42232e+006,299.38,0.8,0.8,0.8
496487,5.42163e+006,293.59,0.8,0.8,0.8
496197,5.42173e+006,307.13,0.8,0.8,0.8
496896,5.42205e+006,280.87,0.8,0.8,0.8
496718,5.42136e+006,288.47,0.8,0.8,0.8
496372,5.422e+006,302.89,0.8,0.8,0.8
496500,5.42165e+006,291.47,0.8,0.8,0.8
497194,5.42171e+006,307.15,0.8,0.8,0.8
496946,5.42174e+006,291.42,0.8,0.8,0.8
496043,5.42147e+006,298.16,0.8,0.8,0.8
496078,5.42154e+006,302.04,0.8,0.8,0.8
495973,5.42219e+006,299.02,0.8,0.8,0.8
496858,5.42157e+006,283.69,0.8,0.8,0.8
496133,5.42218e+006,301.33,0.8,0.8,0.8
495991,5.42228e+006,304.41,0.8,0.8,0.8
496740,5.42147e+006,302.84,0.8,0.8,0.8
495950,5.42141e+006,274.8,0.8,0.8,0.8
497181,5.42198e+006,277.38,0.8,0.8,0.8
496859,5.42146e+006,297.77,0.8,0.8,0.8
496590,5.42174e+006,291.53,0.8,0.8,0.8
496164,5.42176e+006,310.09,0.8,0.8,0.8
497024,5.42153e+006,297.75,0.8,0.8,0.8
496822,5.42143e+006,293.12,0.8,0.8,0.8
496683,5.42179e+006,291.3,0.8,0.8,0.8
496173,5.42145e+006,295.02,0.8,0.8,0.8
496803,5.42158e+006,287.63,0.8,0.8,0.8
496893,5.42231e+006,292.84,0.8,0.8,0.8
497146,5.42231e+006,287.73,0.8,0.8,0.8
497024,5.42195e+006,277.36,0.8,0.8,0.8
496806,5.42166e+006,288.95,0.8,0.8,0.8
496182,5.42141e+006,292.21,0.8,0.8,0.8
496528,5.42144e+006,281.62,0.8,0.8,0.8
496137,5.42225e+006,302.65,0.8,0.8,0.8
496988,5.4217e+006,290.9,0.8,0.8,0.8
496791,5.4216e+006,280.99,0.8,0.8,0.8
497103,5.42176e+006,290.37,0.8,0.8,0.8
495973,5.42203e+006,307.34,0.8,0.8,0.8
496241,5.42144e+006,292.42,0.8,0.8,0.8
496574,5.42205e+006,298.69,0.8,0.8,0.8
495965,5.42145e+006,290.09,0.8,0.8,0.8
496049,5.42177e+006,313.63,0.8,0.8,0.8
496967,5.42205e+006,280.19,0.8,0.8,0.8
496420,5.4222e+006,296.03,0.8,0.8,0.8
495954,5.4223e+006,313.72,0.8,0.8,0.8
497154,5.42142e+006,298.13,0.8,0.8,0.8
497014,5.42215e+006,285.85,0.8,0.8,0.8
497150,5.42223e+006,286.98,0.8,0.8,0.8
495987,5.42195e+006,313.57,0.8,0.8,0.8
496615,5.42158e+006,282.2,0.8,0.8,0.8
496398,5.42219e+006,296.39,0.8,0.8,0.8
496553,5.42162e+006,288.5,0.8,0.8,0.8
496248,5.4223e+006,295.12,0.8,0.8,0.8
496687,5.42155e+006,275.14,0.8,0.8,0.8
497009,5.42208e+006,280.97,0.8,0.8,0.8
496987,5.42168e+006,293.62,0.8,0.8,0.8
496539,5.42207e+006,296.68,0.8,0.8,0.8
496681,5.42167e+006,293.72,0.8,0.8,0.8
496961,5.42157e+006,302.81,0.8,0.8,0.8
496352,5.42198e+006,304.17,0.8,0.8,0.8
496464,5.42144e+006,285.52,0.8,0.8,0.8
496767,5.42146e+006,300.4,0.8,0.8,0.8
496741,5.42169e+006,286.19,0.8,0.8,0.8
496272,5.42153e+006,294.94,0.8,0.8,0.8
496287,5.42173e+006,305.47,0.8,0.8,0.8
496940,5.4222e+006,289.1,0.8,0.8,0.8
497136,5.42139e+006,296.92,0.8,0.8,0.8
496425,5.42224e+006,306.27,0.8,0.8,0.8
496111,5.42158e+006,303.17,0.8,0.8,0.8
496120,5.42171e+006,307.12,0.8,0.8,0.8
495954,5.42136e+006,275.29,0.8,0.8,0.8
496392,5.42175e+006,301.46,0.8,0.8,0.8
496998,5.42207e+006,280.51,0.8,0.8,0.8
496578,5.4214e+006,271.23,0.8,0.8,0.8
496997,5.42151e+006,294.13,0.8,0.8,0.8
496892,5.42197e+006,283.31,0.8,0.8,0.8
496341,5.42167e+006,301.28,0.8,0.8,0.8
496689,5.42224e+006,293.74,0.8,0.8,0.8
496272,5.42174e+006,306.79,0.8,0.8,0.8
496257,5.42228e+006,297.51,0.8,0.8,0.8
495993,5.42203e+006,307.74,0.8,0.8,0.8
496458,5.42161e+006,295.16,0.8,0.8,0.8
496050,5.42162e+006,307.23,0.8,0.8,0.8
496849,5.42164e+006,290.91,0.8,0.8,0.8
497178,5.42199e+006,277.04,0.8,0.8,0.8
496294,5.42138e+006,287.34,0.8,0.8,0.8
497119,5.42223e+006,288.15,0.8,0.8,0.8
496316,5.4222e+006,299.17,0.8,0.8,0.8
496530,5.42148e+006,299.14,0.8,0.8,0.8
497185,5.42206e+006,293.06,0.8,0.8,0.8
495998,5.42222e+006,310.41,0.8,0.8,0.8
496542,5.42169e+006,288.63,0.8,0.8,0.8
496772,5.42138e+006,301.92,0.8,0.8,0.8
496700,5.42146e+006,299.62,0.8,0.8,0.8
496606,5.42155e+006,283.86,0.8,0.8,0.8
496904,5.42158e+006,855.45,0.8,0.8,0.8
496710,5.42147e+006,290.61,0.8,0.8,0.8
497139,5.42176e+006,301.33,0.8,0.8,0.8
