x,y,z,r,g,b
513400,5.40365e+006,304.65,0.8,0.8,0.8
513215,5.40376e+006,314.05,0.8,0.8,0.8
513502,5.40349e+006,289.23,0.8,0.8,0.8
513198,5.40339e+006,305.85,0.8,0.8,0.8
513404,5.40376e+006,295.07,0.8,0.8,0.8
513179,5.40322e+006,329.39,0.8,0.8,0.8
513524,5.4034e+006,293.31,0.8,0.8,0.8
513379,5.40329e+006,290.15,0.8,0.8,0.8
513201,5.40354e+006,295.99,0.8,0.8,0.8
513470,5.40335e+006,290.68,0.8,0.8,0.8
513577,5.40338e+006,298.21,0.8,0.8,0.8
513285,5.40325e+006,317.55,0.8,0.8,0.8
513213,5.40365e+006,305.27,0.8,0.8,0.8
513263,5.40319e+006,312.29,0.8,0.8,0.8
513230,5.40338e+006,291.26,0.8,0.8,0.8
513573,5.40339e+006,305.09,0.8,0.8,0.8
513434,5.40324e+006,290.46,0.8,0.8,0.8
513484,5.40325e+006,310.44,0.8,0.8,0.8
513196,5.40334e+006,300.15,0.8,0.8,0.8
513214,5.40368e+006,300.08,0.8,0.8,0.8
513417,5.40344e+006,304.54,0.8,0.8,0.8
513438,5.40373e+006,295.31,0.8,0.8,0.8
513270,5.40361e+006,295.04,0.8,0.8,0.8
513120,5.40374e+006,307.44,0.8,0.8,0.8
513365,5.40359e+006,301.59,0.8,0.8,0.8
513125,5.40324e+006,293.69,0.8,0.8,0.8
513231,5.40352e+006,295.43,0.8,0.8,0.8
513206,5.40356e+006,300.64,0.8,0.8,0.8
513521,5.40344e+006,297.34,0.8,0.8,0.8
513195,5.40354e+006,301.29,0.8,0.8,0.8
513618,5.40365e+006,298.51,0.8,0.8,0.8
513589,5.40325e+006,289.8,0.8,0.8,0.8
513494,5.40368e+006,294.5,0.8,0.8,0.8
513436,5.40324e+006,291.84,0.8,0.8,0.8
513149,5.40328e+006,292.74,0.8,0.8,0.8
513220,5.40364e+006,297.62,0.8,0.8,0.8
513325,5.40332e+006,290.73,0.8,0.8,0.8
513369,5.40376e+006,302.98,0.8,0.8,0.8
513609,5.40341e+006,287.49,0.8,0.8,0.8
513303,5.40356e+006,296.32,0.8,0.8,0.8
513619,5.40352e+006,296.99,0.8,0.8,0.8
513466,5.40372e+006,294.38,0.8,0.8,0.8
513609,5.40339e+006,287.52,0.8,0.8,0.8
513446,5.40334e+006,287.09,0.8,0.8,0.8
513350,5.40357e+006,304.66,0.8,0.8,0.8
513481,5.40337e+006,290.3,0.8,0.8,0.8
513201,5.40333e+006,291.74,0.8,0.8,0.8
513450,5.40328e+006,289.77,0.8,0.8,0.8
513227,5.40323e+006,291.49,0.8,0.8,0.8
513578,5.40351e+006,287.65,0.8,0.8,0.8
513157,5.40347e+006,293.74,0.8,0.8,0.8
513615,5.40374e+006,299.58,0.8,0.8,0.8
513559,5.40376e+006,295.25,0.8,0.8,0.8
513360,5.40362e+006,294.31,0.8,0.8,0.8
513448,5.40347e+006,304.69,0.8,0.8,0.8
513363,5.4037e+006,295.1,0.8,0.8,0.8
513182,5.40358e+006,298.24,0.8,0.8,0.8
513470,5.40359e+006,294.44,0.8,0.8,0.8
513586,5.40352e+006,299.46,0.8,0.8,0.8
513594,5.40358e+006,311.76,0.8,0.8,0.8
513453,5.40334e+006,287.3,0.8,0.8,0.8
513250,5.40321e+006,292.19,0.8,0.8,0.8
513348,5.40364e+006,329.78,0.8,0.8,0.8
513205,5.40366e+006,296.04,0.8,0.8,0.8
513197,5.40361e+006,324.11,0.8,0.8,0.8
513549,5.40339e+006,298.22,0.8,0.8,0.8
513383,5.40363e+006,304.76,0.8,0.8,0.8
513292,5.40375e+006,305.61,0.8,0.8,0.8
513126,5.40336e+006,296.07,0.8,0.8,0.8
513414,5.40334e+006,285.71,0.8,0.8,0.8
513215,5.40364e+006,297.39,0.8,0.8,0.8
513624,5.40321e+006,291.78,0.8,0.8,0.8
513622,5.40346e+006,295.38,0.8,0.8,0.8
513622,5.40355e+006,305.98,0.8,0.8,0.8
513362,5.40342e+006,313.15,0.8,0.8,0.8
513561,5.40338e+006,299.7,0.8,0.8,0.8
513170,5.4035e+006,293.73,0.8,0.8,0.8
513158,5.40339e+006,297.42,0.8,0.8,0.8
513450,5.40355e+006,294.31,0.8,0.8,0.8
513298,5.4033e+006,310.56,0.8,0.8,0.8
513389,5.40355e+006,298.6,0.8,0.8,0.8
513172,5.40362e+006,321.8,0.8,0.8,0.8
513411,5.40352e+006,304.62,0.8,0.8,0.8
513136,5.40334e+006,293.2,0.8,0.8,0.8
513141,5.40348e+006,293.48,0.8,0.8,0.8
513446,5.40368e+006,298.64,0.8,0.8,0.8
513611,5.40375e+006,294.42,0.8,0.8,0.8
513245,5.40325e+006,314.26,0.8,0.8,0.8
513303,5.40345e+006,312.37,0.8,0.8,0.8
513572,5.40362e+006,287.67,0.8,0.8,0.8
513214,5.40366e+006,300.69,0.8,0.8,0.8
513573,5.40326e+006,290.04,0.8,0.8,0.8
513270,5.4036e+006,295.68,0.8,0.8,0.8
513213,5.40325e+006,291.74,0.8,0.8,0.8
513412,5.40369e+006,294.41,0.8,0.8,0.8
513353,5.40326e+006,290.23,0.8,0.8,0.8
513629,5.40373e+006,286.49,0.8,0.8,0.8
513386,5.40324e+006,309.97,0.8,0.8,0.8
513218,5.40369e+006,300.88,0.8,0.8,0.8
513572,5.40335e+006,288.08,0.8,0.8,0.8
513413,5.40324e+006,299.62,0.8,0.8,0.8
513356,5.4035e+006,304.71,0.8,0.8,0.8
513207,5.40373e+006,332.32,0.8,0.8,0.8
513326,5.40348e+006,301.76,0.8,0.8,0.8
513199,5.40362e+006,324.29,0.8,0.8,0.8
513179,5.40332e+006,318.18,0.8,0.8,0.8
513553,5.40328e+006,314.84,0.8,0.8,0.8
513401,5.40347e+006,294.31,0.8,0.8,0.8
513425,5.40321e+006,289.71,0.8,0.8,0.8
513458,5.4033e+006,289.92,0.8,0.8,0.8
513442,5.40369e+006,295.42,0.8,0.8,0.8
513272,5.40337e+006,291.6,0.8,0.8,0.8
513230,5.4034e+006,294.52,0.8,0.8,0.8
513331,5.4032e+006,306.08,0.8,0.8,0.8
513624,5.40331e+006,288.26,0.8,0.8,0.8
513508,5.40338e+006,304.55,0.8,0.8,0.8
513245,5.40371e+006,302.02,0.8,0.8,0.8
513582,5.40329e+006,288.71,0.8,0.8,0.8
513443,5.4033e+006,290.06,0.8,0.8,0.8
513560,5.40346e+006,295.26,0.8,0.8,0.8
513277,5.40336e+006,291.08,0.8,0.8,0.8
513221,5.40346e+006,292.76,0.8,0.8,0.8
513205,5.40336e+006,311.25,0.8,0.8,0.8
513206,5.40351e+006,303.16,0.8,0.8,0.8
513301,5.40335e+006,295.53,0.8,0.8,0.8
513528,5.40323e+006,308.04,0.8,0.8,0.8
513249,5.40342e+006,291.59,0.8,0.8,0.8
513468,5.40339e+006,289.63,0.8,0.8,0.8
513522,5.40341e+006,296.5,0.8,0.8,0.8
513265,5.40347e+006,307.64,0.8,0.8,0.8
513621,5.4037e+006,286.82,0.8,0.8,0.8
513483,5.4035e+006,306.31,0.8,0.8,0.8
513296,5.40366e+006,307.95,0.8,0.8,0.8
513218,5.40366e+006,298.56,0.8,0.8,0.8
513499,5.40371e+006,308.69,0.8,0.8,0.8
513208,5.4035e+006,293.91,0.8,0.8,0.8
513364,5.40355e+006,304.59,0.8,0.8,0.8
513227,5.40328e+006,313.1,0.8,0.8,0.8
513492,5.40343e+006,291.19,0.8,0.8,0.8
513343,5.40344e+006,315.1,0.8,0.8,0.8
513514,5.40369e+006,299.59,0.8,0.8,0.8
513323,5.40375e+006,301.17,0.8,0.8,0.8
513589,5.40349e+006,291.36,0.8,0.8,0.8
513582,5.40372e+006,294.3,0.8,0.8,0.8
513195,5.40329e+006,301.33,0.8,0.8,0.8
513309,5.40328e+006,294.65,0.8,0.8,0.8
513600,5.40365e+006,287.28,0.8,0.8,0.8
513382,5.40327e+006,313.12,0.8,0.8,0.8
513169,5.40353e+006,294.38,0.8,0.8,0.8
513173,5.40352e+006,294.38,0.8,0.8,0.8
513469,5.40326e+006,301.37,0.8,0.8,0.8
513459,5.40327e+006,295.25,0.8,0.8,0.8
513179,5.40325e+006,304.6,0.8,0.8,0.8
513481,5.40367e+006,298.06,0.8,0.8,0.8
513160,5.40349e+006,293.64,0.8,0.8,0.8
513313,5.40338e+006,294.71,0.8,0.8,0.8
513131,5.40365e+006,325.18,0.8,0.8,0.8
513339,5.40323e+006,290.29,0.8,0.8,0.8
513574,5.40349e+006,294.75,0.8,0.8,0.8
513239,5.40335e+006,309.88,0.8,0.8,0.8
513143,5.40329e+006,292.62,0.8,0.8,0.8
513459,5.40335e+006,291.84,0.8,0.8,0.8
513565,5.40332e+006,305.32,0.8,0.8,0.8
513477,5.40338e+006,289.97,0.8,0.8,0.8
513630,5.40331e+006,288.28,0.8,0.8,0.8
513413,5.40363e+006,304.57,0.8,0.8,0.8
513205,5.40366e+006,295.83,0.8,0.8,0.8
513227,5.40327e+006,314.16,0.8,0.8,0.8
513283,5.40339e+006,291.24,0.8,0.8,0.8
513443,5.4035e+006,304.58,0.8,0.8,0.8
513560,5.40326e+006,289.29,0.8,0.8,0.8
513311,5.40347e+006,313.89,0.8,0.8,0.8
513146,5.40372e+006,319.16,0.8,0.8,0.8
513310,5.40323e+006,314.33,0.8,0.8,0.8
513244,5.40351e+006,294.51,0.8,0.8,0.8
513548,5.40326e+006,289.24,0.8,0.8,0.8
513251,5.40321e+006,292.12,0.8,0.8,0.8
513389,5.40327e+006,312.98,0.8,0.8,0.8
513419,5.40329e+006,289.98,0.8,0.8,0.8
513317,5.40354e+006,301.63,0.8,0.8,0.8
513375,5.4034e+006,299.86,0.8,0.8,0.8
513277,5.40364e+006,330.09,0.8,0.8,0.8
513283,5.40331e+006,314.71,0.8,0.8,0.8
513505,5.40361e+006,294.4,0.8,0.8,0.8
513158,5.40335e+006,314.93,0.8,0.8,0.8
513444,5.40344e+006,294.43,0.8,0.8,0.8
513517,5.40362e+006,295.28,0.8,0.8,0.8
513628,5.4037e+006,297.38,0.8,0.8,0.8
513197,5.40354e+006,302.54,0.8,0.8,0.8
513556,5.40333e+006,300.83,0.8,0.8,0.8
513423,5.40365e+006,295.33,0.8,0.8,0.8
513207,5.40338e+006,318.42,0.8,0.8,0.8
513128,5.40342e+006,316.2,0.8,0.8,0.8
513605,5.40364e+006,304.64,0.8,0.8,0.8
513379,5.40364e+006,301.55,0.8,0.8,0.8
513624,5.40363e+006,300.42,0.8,0.8,0.8
513407,5.40349e+006,301.53,0.8,0.8,0.8
513429,5.40322e+006,293.58,0.8,0.8,0.8
513148,5.40336e+006,293.53,0.8,0.8,0.8
513557,5.40359e+006,288.08,0.8,0.8,0.8
513483,5.40339e+006,293.77,0.8,0.8,0.8
513533,5.40331e+006,317.47,0.8,0.8,0.8
513391,5.40361e+006,299.08,0.8,0.8,0.8
513599,5.40333e+006,303.22,0.8,0.8,0.8
513466,5.40325e+006,294.59,0.8,0.8,0.8
513214,5.40348e+006,293.61,0.8,0.8,0.8
513378,5.40358e+006,304.66,0.8,0.8,0.8
513536,5.40332e+006,314.68,0.8,0.8,0.8
513474,5.40344e+006,289.38,0.8,0.8,0.8
513294,5.40366e+006,307.91,0.8,0.8,0.8
513620,5.40363e+006,299.79,0.8,0.8,0.8
513465,5.40363e+006,294.79,0.8,0.8,0.8
513303,5.40376e+006,305.18,0.8,0.8,0.8
513255,5.40363e+006,294.95,0.8,0.8,0.8
513283,5.40359e+006,295.03,0.8,0.8,0.8
513404,5.40333e+006,285.25,0.8,0.8,0.8
513455,5.40323e+006,300.07,0.8,0.8,0.8
513213,5.40357e+006,307.87,0.8,0.8,0.8
513624,5.40365e+006,291.84,0.8,0.8,0.8
513459,5.40332e+006,288.23,0.8,0.8,0.8
513562,5.40331e+006,308.6,0.8,0.8,0.8
513561,5.40371e+006,294.31,0.8,0.8,0.8
513411,5.40358e+006,301.63,0.8,0.8,0.8
513388,5.40349e+006,302.37,0.8,0.8,0.8
513264,5.40329e+006,322.11,0.8,0.8,0.8
513344,5.4033e+006,303.81,0.8,0.8,0.8
513387,5.4034e+006,315.83,0.8,0.8,0.8
513505,5.40353e+006,307.22,0.8,0.8,0.8
513303,5.40335e+006,291.5,0.8,0.8,0.8
513215,5.40347e+006,293.38,0.8,0.8,0.8
513288,5.40365e+006,329.78,0.8,0.8,0.8
513589,5.40373e+006,294.3,0.8,0.8,0.8
513408,5.40328e+006,290.21,0.8,0.8,0.8
513281,5.40325e+006,314.41,0.8,0.8,0.8
513369,5.40344e+006,312.09,0.8,0.8,0.8
513352,5.40375e+006,330.03,0.8,0.8,0.8
513201,5.40354e+006,302.14,0.8,0.8,0.8
513362,5.40375e+006,295.17,0.8,0.8,0.8
513287,5.40354e+006,295.39,0.8,0.8,0.8
513480,5.4035e+006,301.47,0.8,0.8,0.8
513238,5.4034e+006,291.59,0.8,0.8,0.8
513310,5.40361e+006,327.15,0.8,0.8,0.8
513398,5.40348e+006,294.35,0.8,0.8,0.8
513123,5.40356e+006,303.97,0.8,0.8,0.8
513394,5.40335e+006,290.49,0.8,0.8,0.8
513153,5.40328e+006,292.63,0.8,0.8,0.8
513292,5.40372e+006,301.08,0.8,0.8,0.8
513501,5.40337e+006,300.49,0.8,0.8,0.8
513270,5.40326e+006,321.65,0.8,0.8,0.8
513458,5.40353e+006,301.61,0.8,0.8,0.8
513584,5.40326e+006,294.3,0.8,0.8,0.8
513537,5.40322e+006,289.24,0.8,0.8,0.8
513223,5.4033e+006,312.68,0.8,0.8,0.8
513457,5.4036e+006,304.54,0.8,0.8,0.8
513539,5.40335e+006,288.12,0.8,0.8,0.8
513309,5.40371e+006,333.2,0.8,0.8,0.8
513124,5.40364e+006,324.86,0.8,0.8,0.8
513547,5.40337e+006,304.16,0.8,0.8,0.8
513625,5.40345e+006,287.19,0.8,0.8,0.8
513530,5.40351e+006,288.6,0.8,0.8,0.8
513611,5.40375e+006,294.22,0.8,0.8,0.8
513446,5.40374e+006,294.41,0.8,0.8,0.8
513598,5.40341e+006,297.87,0.8,0.8,0.8
513314,5.40371e+006,333.62,0.8,0.8,0.8
513162,5.40357e+006,317.32,0.8,0.8,0.8
513531,5.40336e+006,290.83,0.8,0.8,0.8
513469,5.40326e+006,297.34,0.8,0.8,0.8
513589,5.40351e+006,295.28,0.8,0.8,0.8
513347,5.40345e+006,313.45,0.8,0.8,0.8
513340,5.40363e+006,329.85,0.8,0.8,0.8
513547,5.40333e+006,288.17,0.8,0.8,0.8
513510,5.40372e+006,295.33,0.8,0.8,0.8
513565,5.4033e+006,308.35,0.8,0.8,0.8
513410,5.40353e+006,294.37,0.8,0.8,0.8
513438,5.4034e+006,296.1,0.8,0.8,0.8
513131,5.40323e+006,293.86,0.8,0.8,0.8
513132,5.40331e+006,310.85,0.8,0.8,0.8
513182,5.40356e+006,299.55,0.8,0.8,0.8
513447,5.40351e+006,297.89,0.8,0.8,0.8
513566,5.4034e+006,309.32,0.8,0.8,0.8
513132,5.40332e+006,318.38,0.8,0.8,0.8
513378,5.40338e+006,315.93,0.8,0.8,0.8
513297,5.40347e+006,315.22,0.8,0.8,0.8
513312,5.40329e+006,309.88,0.8,0.8,0.8
513626,5.40373e+006,290.01,0.8,0.8,0.8
513413,5.40349e+006,294.45,0.8,0.8,0.8
513159,5.40336e+006,293.58,0.8,0.8,0.8
513169,5.40353e+006,294.36,0.8,0.8,0.8
513612,5.40324e+006,290.24,0.8,0.8,0.8
513389,5.40364e+006,304.69,0.8,0.8,0.8
513569,5.40357e+006,287.77,0.8,0.8,0.8
513379,5.40357e+006,298.53,0.8,0.8,0.8
513316,5.40319e+006,296.51,0.8,0.8,0.8
513459,5.4033e+006,289.95,0.8,0.8,0.8
513404,5.40373e+006,329.6,0.8,0.8,0.8
513520,5.40355e+006,307.85,0.8,0.8,0.8
513569,5.40347e+006,302.68,0.8,0.8,0.8
513303,5.40331e+006,307.89,0.8,0.8,0.8
513573,5.40319e+006,290.52,0.8,0.8,0.8
513205,5.40325e+006,299.8,0.8,0.8,0.8
513353,5.40356e+006,294.39,0.8,0.8,0.8
513552,5.4035e+006,288.26,0.8,0.8,0.8
513511,5.40338e+006,312.39,0.8,0.8,0.8
513240,5.40341e+006,291.9,0.8,0.8,0.8
513141,5.40336e+006,293.53,0.8,0.8,0.8
513196,5.40375e+006,311.84,0.8,0.8,0.8
513462,5.40321e+006,296.65,0.8,0.8,0.8
513440,5.40363e+006,301.43,0.8,0.8,0.8
513464,5.40336e+006,290.48,0.8,0.8,0.8
513442,5.40354e+006,304.5,0.8,0.8,0.8
513294,5.40339e+006,291.2,0.8,0.8,0.8
513292,5.40372e+006,301.07,0.8,0.8,0.8
513390,5.40361e+006,301.67,0.8,0.8,0.8
513522,5.40357e+006,301.45,0.8,0.8,0.8
513591,5.40356e+006,286.94,0.8,0.8,0.8
513557,5.40321e+006,289.99,0.8,0.8,0.8
513167,5.40352e+006,294.33,0.8,0.8,0.8
513258,5.40337e+006,291.17,0.8,0.8,0.8
513165,5.40324e+006,304.51,0.8,0.8,0.8
513120,5.40353e+006,298.29,0.8,0.8,0.8
513433,5.40321e+006,296.23,0.8,0.8,0.8
513569,5.40361e+006,287.79,0.8,0.8,0.8
513307,5.40345e+006,303.21,0.8,0.8,0.8
513219,5.40375e+006,309.05,0.8,0.8,0.8
513587,5.40328e+006,288.84,0.8,0.8,0.8
513570,5.40328e+006,292.3,0.8,0.8,0.8
513256,5.40335e+006,309.9,0.8,0.8,0.8
513594,5.40368e+006,294.38,0.8,0.8,0.8
513289,5.40328e+006,314.49,0.8,0.8,0.8
513400,5.40373e+006,329.94,0.8,0.8,0.8
513438,5.40335e+006,286.86,0.8,0.8,0.8
513151,5.40343e+006,319.67,0.8,0.8,0.8
513175,5.40365e+006,324.97,0.8,0.8,0.8
513316,5.40344e+006,303.62,0.8,0.8,0.8
513481,5.40355e+006,301.3,0.8,0.8,0.8
513204,5.4032e+006,294.63,0.8,0.8,0.8
513556,5.40339e+006,310.01,0.8,0.8,0.8
513528,5.40326e+006,296.51,0.8,0.8,0.8
513431,5.40359e+006,304.68,0.8,0.8,0.8
513231,5.40374e+006,317.18,0.8,0.8,0.8
513379,5.40325e+006,299.21,0.8,0.8,0.8
513454,5.40363e+006,295.27,0.8,0.8,0.8
513166,5.4034e+006,301.94,0.8,0.8,0.8
513314,5.40334e+006,286.15,0.8,0.8,0.8
513428,5.40337e+006,289.88,0.8,0.8,0.8
513498,5.4034e+006,295.08,0.8,0.8,0.8
513186,5.40351e+006,294.16,0.8,0.8,0.8
513229,5.40352e+006,295.68,0.8,0.8,0.8
513341,5.40373e+006,329.98,0.8,0.8,0.8
513411,5.40321e+006,327.03,0.8,0.8,0.8
513370,5.40332e+006,290.48,0.8,0.8,0.8
513503,5.40347e+006,289.2,0.8,0.8,0.8
513625,5.40354e+006,287.7,0.8,0.8,0.8
513181,5.40324e+006,304.4,0.8,0.8,0.8
513558,5.40362e+006,294.26,0.8,0.8,0.8
513549,5.40325e+006,292.7,0.8,0.8,0.8
513444,5.4035e+006,298.52,0.8,0.8,0.8
513571,5.40337e+006,287.92,0.8,0.8,0.8
513569,5.40334e+006,301.86,0.8,0.8,0.8
513463,5.40351e+006,301.37,0.8,0.8,0.8
513492,5.40328e+006,289.74,0.8,0.8,0.8
513400,5.40376e+006,295.08,0.8,0.8,0.8
513313,5.40324e+006,314.29,0.8,0.8,0.8
513203,5.40336e+006,319.78,0.8,0.8,0.8
513151,5.40331e+006,318.3,0.8,0.8,0.8
513215,5.40364e+006,297.25,0.8,0.8,0.8
513452,5.40367e+006,295.2,0.8,0.8,0.8
513581,5.40339e+006,287.86,0.8,0.8,0.8
513209,5.40335e+006,291.73,0.8,0.8,0.8
513531,5.40319e+006,290.29,0.8,0.8,0.8
513530,5.4036e+006,299.5,0.8,0.8,0.8
513328,5.40321e+006,290.5,0.8,0.8,0.8
513303,5.40363e+006,295.14,0.8,0.8,0.8
513304,5.40343e+006,303.42,0.8,0.8,0.8
513301,5.40336e+006,291.03,0.8,0.8,0.8
513166,5.40326e+006,292.71,0.8,0.8,0.8
513557,5.4034e+006,311.44,0.8,0.8,0.8
513343,5.40333e+006,291.25,0.8,0.8,0.8
513317,5.40329e+006,310.73,0.8,0.8,0.8
513204,5.40327e+006,312.71,0.8,0.8,0.8
513165,5.40357e+006,298.37,0.8,0.8,0.8
513220,5.40341e+006,292.73,0.8,0.8,0.8
513463,5.40346e+006,305.97,0.8,0.8,0.8
513328,5.40319e+006,306.07,0.8,0.8,0.8
513459,5.40355e+006,304.46,0.8,0.8,0.8
513545,5.40337e+006,298.65,0.8,0.8,0.8
513323,5.40372e+006,329.76,0.8,0.8,0.8
513229,5.40356e+006,295.31,0.8,0.8,0.8
513179,5.40354e+006,294.6,0.8,0.8,0.8
513584,5.4037e+006,294.33,0.8,0.8,0.8
513135,5.40372e+006,305.05,0.8,0.8,0.8
513195,5.40354e+006,301.62,0.8,0.8,0.8
513201,5.40361e+006,322.16,0.8,0.8,0.8
513615,5.40352e+006,313.14,0.8,0.8,0.8
513282,5.40332e+006,310.03,0.8,0.8,0.8
513537,5.40342e+006,301.91,0.8,0.8,0.8
513441,5.40322e+006,289.49,0.8,0.8,0.8
513459,5.4037e+006,298.32,0.8,0.8,0.8
513316,5.40323e+006,295.22,0.8,0.8,0.8
513589,5.40355e+006,286.81,0.8,0.8,0.8
513241,5.40354e+006,295.18,0.8,0.8,0.8
513399,5.4033e+006,297.2,0.8,0.8,0.8
513600,5.40338e+006,287.73,0.8,0.8,0.8
513476,5.40349e+006,306.1,0.8,0.8,0.8
513435,5.40334e+006,286.79,0.8,0.8,0.8
513591,5.40331e+006,320,0.8,0.8,0.8
513263,5.40328e+006,321.64,0.8,0.8,0.8
513135,5.40347e+006,293.37,0.8,0.8,0.8
513561,5.40342e+006,295.63,0.8,0.8,0.8
513153,5.40376e+006,314.43,0.8,0.8,0.8
513305,5.40352e+006,308.15,0.8,0.8,0.8
513219,5.40325e+006,291.65,0.8,0.8,0.8
513443,5.40372e+006,295.35,0.8,0.8,0.8
513262,5.40362e+006,326.01,0.8,0.8,0.8
513286,5.40328e+006,314.27,0.8,0.8,0.8
513338,5.4035e+006,301.59,0.8,0.8,0.8
513247,5.40328e+006,321.71,0.8,0.8,0.8
513122,5.40344e+006,293.38,0.8,0.8,0.8
513374,5.40326e+006,310.15,0.8,0.8,0.8
513522,5.4034e+006,294.93,0.8,0.8,0.8
513525,5.40322e+006,293.08,0.8,0.8,0.8
513121,5.4033e+006,294.24,0.8,0.8,0.8
513571,5.40365e+006,294.79,0.8,0.8,0.8
513190,5.40373e+006,303.36,0.8,0.8,0.8
513297,5.40358e+006,295.36,0.8,0.8,0.8
513232,5.40345e+006,293.5,0.8,0.8,0.8
513327,5.40363e+006,294.97,0.8,0.8,0.8
513543,5.40327e+006,289.16,0.8,0.8,0.8
513374,5.40356e+006,298.12,0.8,0.8,0.8
513366,5.40321e+006,299.15,0.8,0.8,0.8
513428,5.4036e+006,301.5,0.8,0.8,0.8
513309,5.40366e+006,307.98,0.8,0.8,0.8
513139,5.40366e+006,325.46,0.8,0.8,0.8
513364,5.40362e+006,294.38,0.8,0.8,0.8
513324,5.40334e+006,290.79,0.8,0.8,0.8
513274,5.40351e+006,294.59,0.8,0.8,0.8
513231,5.40323e+006,291.43,0.8,0.8,0.8
513600,5.40357e+006,313.91,0.8,0.8,0.8
513370,5.40372e+006,294.47,0.8,0.8,0.8
513297,5.40325e+006,314.37,0.8,0.8,0.8
513224,5.40347e+006,292.78,0.8,0.8,0.8
513295,5.40345e+006,304.53,0.8,0.8,0.8
513422,5.40333e+006,285.69,0.8,0.8,0.8
513173,5.40363e+006,324.01,0.8,0.8,0.8
513389,5.40343e+006,301.63,0.8,0.8,0.8
513516,5.4034e+006,299.55,0.8,0.8,0.8
513303,5.40332e+006,309.99,0.8,0.8,0.8
513142,5.40353e+006,291.16,0.8,0.8,0.8
513522,5.40338e+006,294.16,0.8,0.8,0.8
513182,5.40363e+006,321.96,0.8,0.8,0.8
513362,5.4035e+006,298.18,0.8,0.8,0.8
513352,5.40328e+006,290.13,0.8,0.8,0.8
513599,5.40374e+006,294.32,0.8,0.8,0.8
513399,5.40336e+006,306.47,0.8,0.8,0.8
513162,5.40347e+006,293.49,0.8,0.8,0.8
513129,5.4036e+006,321.45,0.8,0.8,0.8
513517,5.40332e+006,308.2,0.8,0.8,0.8
513342,5.40354e+006,296.41,0.8,0.8,0.8
513436,5.4034e+006,298.39,0.8,0.8,0.8
513297,5.40375e+006,301.24,0.8,0.8,0.8
513415,5.40343e+006,301.5,0.8,0.8,0.8
513592,5.40334e+006,307.29,0.8,0.8,0.8
513158,5.40323e+006,303.79,0.8,0.8,0.8
513610,5.40361e+006,289.45,0.8,0.8,0.8
513131,5.40373e+006,320.34,0.8,0.8,0.8
513475,5.40358e+006,304.53,0.8,0.8,0.8
513132,5.40351e+006,297.62,0.8,0.8,0.8
513613,5.40353e+006,298.37,0.8,0.8,0.8
