x,y,z,r,g,b
496928.937500,5422306.000000,292.160004,0.8,0.8,0.8
496909.843750,5421590.000000,293.519989,0.8,0.8,0.8
496686.312500,5421959.000000,298.350006,0.8,0.8,0.8
496740.343750,5421711.000000,290.480011,0.8,0.8,0.8
495973.218750,5422277.500000,323.660004,0.8,0.8,0.8
496424.375000,5422052.500000,299.869995,0.8,0.8,0.8
496097.468750,5422042.500000,306.489990,0.8,0.8,0.8
497138.000000,5422003.000000,275.600006,0.8,0.8,0.8
496773.531250,5421556.000000,281.459991,0.8,0.8,0.8
496830.062500,5422101.500000,286.630005,0.8,0.8,0.8
496640.031250,5422089.500000,291.480011,0.8,0.8,0.8
496462.625000,5421383.000000,284.470001,0.8,0.8,0.8
497010.531250,5421744.000000,282.170013,0.8,0.8,0.8
497022.031250,5421484.000000,293.299988,0.8,0.8,0.8
496040.843750,5421952.500000,313.149994,0.8,0.8,0.8
496036.062500,5421534.500000,301.880005,0.8,0.8,0.8
496183.437500,5422122.000000,300.630005,0.8,0.8,0.8
496846.156250,5421455.000000,290.950012,0.8,0.8,0.8
496950.593750,5421756.000000,288.950012,0.8,0.8,0.8
496397.437500,5422082.000000,299.149994,0.8,0.8,0.8
495963.031250,5421536.000000,304.130005,0.8,0.8,0.8
496035.343750,5421497.000000,299.320007,0.8,0.8,0.8
497190.687500,5422277.000000,286.970001,0.8,0.8,0.8
495986.656250,5422162.500000,302.519989,0.8,0.8,0.8
496091.062500,5421353.500000,289.140015,0.8,0.8,0.8
496443.218750,5422311.500000,299.549988,0.8,0.8,0.8
496676.812500,5421673.500000,294.899994,0.8,0.8,0.8
496329.937500,5421664.500000,301.519989,0.8,0.8,0.8
496140.468750,5421622.500000,303.820007,0.8,0.8,0.8
496883.406250,5421363.500000,299.690002,0.8,0.8,0.8
496840.281250,5421476.000000,293.149994,0.8,0.8,0.8
496581.875000,5421519.500000,285.470001,0.8,0.8,0.8
497176.375000,5421776.500000,291.220001,0.8,0.8,0.8
496736.062500,5421461.000000,304.420013,0.8,0.8,0.8
496780.562500,5421456.500000,290.130005,0.8,0.8,0.8
496167.468750,5421687.000000,305.160004,0.8,0.8,0.8
496283.843750,5421582.500000,298.239990,0.8,0.8,0.8
495966.437500,5422067.500000,305.010010,0.8,0.8,0.8
496761.062500,5421578.000000,876.030029,0.8,0.8,0.8
496741.375000,5421736.000000,290.049988,0.8,0.8,0.8
496738.218750,5421350.000000,273.950012,0.8,0.8,0.8
496869.406250,5421560.500000,296.010010,0.8,0.8,0.8
496530.750000,5421736.500000,291.279999,0.8,0.8,0.8
495991.437500,5421582.500000,305.809998,0.8,0.8,0.8
496601.531250,5421386.000000,270.040009,0.8,0.8,0.8
495981.718750,5422080.500000,305.000000,0.8,0.8,0.8
496120.468750,5422066.500000,304.250000,0.8,0.8,0.8
496524.281250,5422269.500000,304.739990,0.8,0.8,0.8
496958.093750,5421708.500000,293.790009,0.8,0.8,0.8
496483.531250,5421932.500000,302.290009,0.8,0.8,0.8
496373.875000,5421953.000000,304.690002,0.8,0.8,0.8
496698.937500,5422111.000000,289.179993,0.8,0.8,0.8
496618.343750,5421696.000000,287.750000,0.8,0.8,0.8
496024.875000,5421573.000000,304.570007,0.8,0.8,0.8
496163.687500,5422021.500000,307.250000,0.8,0.8,0.8
496270.093750,5421466.000000,292.920013,0.8,0.8,0.8
496016.406250,5421539.500000,302.649994,0.8,0.8,0.8
496747.875000,5421465.500000,306.899994,0.8,0.8,0.8
496840.281250,5421658.000000,315.799988,0.8,0.8,0.8
496939.500000,5421437.500000,302.649994,0.8,0.8,0.8
496699.781250,5422121.500000,290.179993,0.8,0.8,0.8
495967.343750,5422298.500000,303.450012,0.8,0.8,0.8
496924.093750,5421419.500000,293.549988,0.8,0.8,0.8
496414.843750,5422171.500000,295.720001,0.8,0.8,0.8
496437.718750,5421777.000000,300.559998,0.8,0.8,0.8
496431.031250,5422324.500000,309.140015,0.8,0.8,0.8
495978.281250,5422104.000000,303.579987,0.8,0.8,0.8
496968.968750,5421554.000000,300.980011,0.8,0.8,0.8
497148.625000,5422076.000000,277.170013,0.8,0.8,0.8
496517.562500,5421365.000000,277.459991,0.8,0.8,0.8
496003.156250,5421705.000000,310.309998,0.8,0.8,0.8
496940.375000,5421429.000000,301.450012,0.8,0.8,0.8
496847.875000,5422004.000000,283.989990,0.8,0.8,0.8
495955.062500,5421540.500000,304.899994,0.8,0.8,0.8
496323.437500,5422249.000000,295.549988,0.8,0.8,0.8
496921.687500,5422068.000000,281.760010,0.8,0.8,0.8
497197.687500,5421796.500000,291.920013,0.8,0.8,0.8
496473.968750,5421487.500000,289.440002,0.8,0.8,0.8
496627.500000,5421543.000000,278.019989,0.8,0.8,0.8
496484.531250,5421963.500000,301.029999,0.8,0.8,0.8
497087.093750,5421608.000000,300.100006,0.8,0.8,0.8
496962.125000,5421706.000000,296.209991,0.8,0.8,0.8
496414.906250,5422101.000000,298.279999,0.8,0.8,0.8
496506.000000,5421480.500000,292.230011,0.8,0.8,0.8
496762.187500,5421617.000000,283.390015,0.8,0.8,0.8
496807.812500,5421384.000000,289.760010,0.8,0.8,0.8
496860.468750,5422186.500000,289.019989,0.8,0.8,0.8
496908.625000,5421773.500000,290.649994,0.8,0.8,0.8
496964.156250,5422246.000000,290.149994,0.8,0.8,0.8
496153.968750,5421715.000000,307.029999,0.8,0.8,0.8
496420.031250,5422197.000000,303.190002,0.8,0.8,0.8
496953.281250,5422309.000000,291.769989,0.8,0.8,0.8
496666.250000,5421396.500000,285.320007,0.8,0.8,0.8
496548.843750,5422334.500000,297.559998,0.8,0.8,0.8
497177.437500,5421944.500000,281.179993,0.8,0.8,0.8
496957.437500,5422142.000000,286.260010,0.8,0.8,0.8
496876.312500,5421790.500000,290.760010,0.8,0.8,0.8
496341.312500,5421970.500000,305.200012,0.8,0.8,0.8
496739.750000,5421692.000000,286.380005,0.8,0.8,0.8
496957.781250,5421705.000000,297.760010,0.8,0.8,0.8
496040.593750,5422077.500000,304.440002,0.8,0.8,0.8
496785.968750,5421758.500000,298.149994,0.8,0.8,0.8
496722.156250,5421657.500000,283.890015,0.8,0.8,0.8
496811.375000,5421476.500000,287.209991,0.8,0.8,0.8
496367.625000,5421990.500000,303.230011,0.8,0.8,0.8
497188.656250,5421772.000000,293.670013,0.8,0.8,0.8
496210.906250,5421701.000000,305.470001,0.8,0.8,0.8
496562.375000,5421523.000000,287.640015,0.8,0.8,0.8
497072.562500,5422161.500000,284.980011,0.8,0.8,0.8
496780.406250,5421483.000000,286.239990,0.8,0.8,0.8
496999.156250,5421614.500000,879.400024,0.8,0.8,0.8
496862.468750,5422055.500000,282.309998,0.8,0.8,0.8
495950.906250,5422233.000000,320.640015,0.8,0.8,0.8
496233.312500,5422229.000000,305.019989,0.8,0.8,0.8
496286.718750,5421953.500000,307.980011,0.8,0.8,0.8
496622.843750,5421616.500000,282.130005,0.8,0.8,0.8
496178.625000,5421394.000000,291.079987,0.8,0.8,0.8
496007.187500,5422090.000000,304.660004,0.8,0.8,0.8
496255.562500,5422044.000000,304.459991,0.8,0.8,0.8
496250.000000,5421671.000000,303.609985,0.8,0.8,0.8
496139.375000,5421942.500000,312.720001,0.8,0.8,0.8
496626.687500,5421936.000000,296.359985,0.8,0.8,0.8
496786.875000,5421356.500000,296.769989,0.8,0.8,0.8
496036.593750,5421674.500000,328.079987,0.8,0.8,0.8
496967.125000,5422235.000000,289.809998,0.8,0.8,0.8
496283.937500,5421564.000000,871.429993,0.8,0.8,0.8
496635.531250,5421654.500000,295.119995,0.8,0.8,0.8
496938.812500,5421394.500000,304.410004,0.8,0.8,0.8
496892.468750,5422138.500000,286.679993,0.8,0.8,0.8
496476.125000,5422334.500000,298.399994,0.8,0.8,0.8
495958.437500,5422286.000000,307.010010,0.8,0.8,0.8
497129.281250,5421640.500000,303.660004,0.8,0.8,0.8
496953.406250,5421470.500000,297.579987,0.8,0.8,0.8
496428.875000,5421675.000000,313.880005,0.8,0.8,0.8
495934.687500,5421581.500000,875.520020,0.8,0.8,0.8
496838.468750,5421981.000000,286.190002,0.8,0.8,0.8
496867.718750,5422066.500000,282.540009,0.8,0.8,0.8
496879.593750,5421756.500000,300.170013,0.8,0.8,0.8
496134.875000,5422121.000000,301.549988,0.8,0.8,0.8
495988.218750,5422226.500000,319.200012,0.8,0.8,0.8
496317.437500,5421570.000000,877.150024,0.8,0.8,0.8
496769.593750,5422129.500000,289.359985,0.8,0.8,0.8
496787.406250,5421473.000000,294.399994,0.8,0.8,0.8
496491.718750,5422246.500000,306.910004,0.8,0.8,0.8
496098.625000,5421957.500000,312.600006,0.8,0.8,0.8
496924.781250,5422006.500000,280.309998,0.8,0.8,0.8
497167.937500,5422204.500000,285.779999,0.8,0.8,0.8
496739.937500,5422317.000000,295.160004,0.8,0.8,0.8
496863.906250,5421510.500000,291.880005,0.8,0.8,0.8
497034.281250,5421536.000000,297.260010,0.8,0.8,0.8
496788.218750,5422052.500000,285.959991,0.8,0.8,0.8
496615.656250,5422249.000000,295.299988,0.8,0.8,0.8
496142.250000,5421404.500000,292.820007,0.8,0.8,0.8
497108.125000,5422111.000000,280.369995,0.8,0.8,0.8
497127.062500,5422321.500000,288.309998,0.8,0.8,0.8
496495.812500,5421423.000000,282.140015,0.8,0.8,0.8
496597.531250,5422124.000000,291.850006,0.8,0.8,0.8
496277.093750,5421611.000000,299.619995,0.8,0.8,0.8
496354.031250,5421782.500000,304.489990,0.8,0.8,0.8
496640.375000,5421500.500000,275.980011,0.8,0.8,0.8
496639.000000,5421427.000000,272.820007,0.8,0.8,0.8
497199.750000,5422239.000000,286.299988,0.8,0.8,0.8
496658.281250,5421597.000000,276.959991,0.8,0.8,0.8
497106.906250,5421658.500000,307.420013,0.8,0.8,0.8
497143.906250,5421445.500000,297.920013,0.8,0.8,0.8
496582.031250,5421388.000000,274.149994,0.8,0.8,0.8
495961.843750,5422170.000000,303.929993,0.8,0.8,0.8
496943.312500,5421489.500000,292.910004,0.8,0.8,0.8
497128.718750,5422251.500000,286.980011,0.8,0.8,0.8
496319.156250,5422247.000000,296.230011,0.8,0.8,0.8
496211.031250,5422107.500000,301.260010,0.8,0.8,0.8
496743.656250,5421651.000000,285.359985,0.8,0.8,0.8
497183.968750,5421697.000000,301.660004,0.8,0.8,0.8
496530.218750,5422049.000000,296.019989,0.8,0.8,0.8
497092.437500,5421636.000000,298.839996,0.8,0.8,0.8
496684.000000,5421932.500000,296.100006,0.8,0.8,0.8
496601.156250,5421959.000000,296.420013,0.8,0.8,0.8
496946.343750,5421668.000000,302.250000,0.8,0.8,0.8
497166.000000,5421701.000000,297.739990,0.8,0.8,0.8
496001.968750,5421629.000000,308.179993,0.8,0.8,0.8
496163.687500,5421934.500000,312.609985,0.8,0.8,0.8
496811.000000,5422277.500000,293.359985,0.8,0.8,0.8
496654.937500,5421509.000000,271.630005,0.8,0.8,0.8
496644.250000,5422064.500000,292.450012,0.8,0.8,0.8
497164.312500,5421928.000000,282.529999,0.8,0.8,0.8
496427.187500,5422253.500000,306.059998,0.8,0.8,0.8
496572.031250,5421527.500000,287.109985,0.8,0.8,0.8
496706.625000,5421575.000000,279.709991,0.8,0.8,0.8
497135.906250,5422257.500000,286.820007,0.8,0.8,0.8
496905.937500,5421465.500000,312.640015,0.8,0.8,0.8
496271.937500,5421415.500000,290.109985,0.8,0.8,0.8
496410.718750,5422100.000000,299.170013,0.8,0.8,0.8
496198.812500,5421513.500000,297.239990,0.8,0.8,0.8
496122.656250,5421937.000000,313.059998,0.8,0.8,0.8
497158.031250,5421614.500000,303.359985,0.8,0.8,0.8
496940.125000,5421776.000000,286.549988,0.8,0.8,0.8
496219.406250,5421933.000000,310.760010,0.8,0.8,0.8
496041.812500,5421676.500000,333.720001,0.8,0.8,0.8
496641.031250,5421962.500000,296.519989,0.8,0.8,0.8
496054.125000,5421677.500000,308.410004,0.8,0.8,0.8
496521.218750,5422078.500000,296.100006,0.8,0.8,0.8
496502.750000,5421405.000000,283.630005,0.8,0.8,0.8
496669.343750,5422249.500000,294.390015,0.8,0.8,0.8
496959.187500,5421568.000000,872.820007,0.8,0.8,0.8
496206.562500,5421409.000000,291.630005,0.8,0.8,0.8
496211.625000,5422062.000000,303.739990,0.8,0.8,0.8
496014.593750,5421599.500000,871.309998,0.8,0.8,0.8
497044.812500,5422271.500000,289.119995,0.8,0.8,0.8
497146.562500,5422008.000000,275.959991,0.8,0.8,0.8
497092.406250,5422145.500000,283.549988,0.8,0.8,0.8
497181.468750,5421602.000000,303.510010,0.8,0.8,0.8
497127.625000,5421531.000000,306.269989,0.8,0.8,0.8
496737.093750,5422179.000000,291.609985,0.8,0.8,0.8
496203.375000,5422057.000000,304.119995,0.8,0.8,0.8
497069.125000,5421563.000000,297.619995,0.8,0.8,0.8
496243.500000,5422100.000000,301.089996,0.8,0.8,0.8
496660.281250,5421355.000000,273.339996,0.8,0.8,0.8
497199.843750,5422298.500000,287.190002,0.8,0.8,0.8
496186.593750,5421495.500000,296.869995,0.8,0.8,0.8
496487.406250,5421433.000000,283.429993,0.8,0.8,0.8
496832.781250,5421635.500000,288.730011,0.8,0.8,0.8
497128.906250,5421593.000000,301.519989,0.8,0.8,0.8
496884.937500,5421541.500000,292.790009,0.8,0.8,0.8
496352.906250,5421952.000000,305.369995,0.8,0.8,0.8
496621.093750,5422020.500000,296.910004,0.8,0.8,0.8
496531.031250,5422246.000000,303.250000,0.8,0.8,0.8
497144.062500,5421760.500000,290.970001,0.8,0.8,0.8
496369.187500,5421600.000000,297.929993,0.8,0.8,0.8
497120.343750,5421487.500000,297.649994,0.8,0.8,0.8
496862.906250,5421960.500000,285.470001,0.8,0.8,0.8
497015.000000,5422034.500000,278.279999,0.8,0.8,0.8
496422.750000,5421556.000000,294.769989,0.8,0.8,0.8
496906.250000,5421392.000000,304.410004,0.8,0.8,0.8
496011.375000,5422089.500000,304.470001,0.8,0.8,0.8
495968.875000,5421520.000000,302.700012,0.8,0.8,0.8
496458.750000,5422299.000000,298.350006,0.8,0.8,0.8
497083.500000,5422067.500000,278.570007,0.8,0.8,0.8
495958.343750,5422001.500000,309.790009,0.8,0.8,0.8
496307.156250,5421696.000000,303.429993,0.8,0.8,0.8
496280.375000,5421438.500000,291.369995,0.8,0.8,0.8
496309.031250,5422317.000000,304.029999,0.8,0.8,0.8
496797.468750,5421628.000000,284.109985,0.8,0.8,0.8
495957.500000,5421712.000000,311.290009,0.8,0.8,0.8
496035.906250,5422130.500000,303.049988,0.8,0.8,0.8
496220.093750,5421501.000000,296.010010,0.8,0.8,0.8
496605.812500,5421400.000000,275.070007,0.8,0.8,0.8
496288.875000,5422319.000000,296.049988,0.8,0.8,0.8
496368.125000,5422076.500000,299.630005,0.8,0.8,0.8
496149.781250,5422196.500000,301.260010,0.8,0.8,0.8
496980.843750,5421643.000000,302.290009,0.8,0.8,0.8
496456.187500,5421682.000000,294.940002,0.8,0.8,0.8
495950.687500,5421512.500000,303.619995,0.8,0.8,0.8
496919.375000,5421413.000000,305.809998,0.8,0.8,0.8
496965.593750,5421620.500000,297.600006,0.8,0.8,0.8
496834.031250,5421931.500000,287.679993,0.8,0.8,0.8
496377.750000,5421424.000000,286.519989,0.8,0.8,0.8
495963.968750,5422046.500000,306.179993,0.8,0.8,0.8
495974.000000,5421970.000000,312.230011,0.8,0.8,0.8
496962.468750,5421546.000000,293.890015,0.8,0.8,0.8
497086.437500,5421594.500000,299.890015,0.8,0.8,0.8
496845.781250,5421677.500000,295.480011,0.8,0.8,0.8
496891.187500,5421739.500000,297.079987,0.8,0.8,0.8
497080.812500,5421390.500000,291.540009,0.8,0.8,0.8
496256.343750,5421628.000000,300.769989,0.8,0.8,0.8
496429.906250,5422112.500000,296.500000,0.8,0.8,0.8
496705.125000,5422137.500000,290.450012,0.8,0.8,0.8
496530.218750,5422096.000000,301.359985,0.8,0.8,0.8
496670.500000,5422123.000000,290.980011,0.8,0.8,0.8
497003.406250,5421753.000000,281.950012,0.8,0.8,0.8
496322.343750,5422312.500000,304.059998,0.8,0.8,0.8
496908.718750,5421582.500000,889.710022,0.8,0.8,0.8
496452.093750,5422185.000000,301.989990,0.8,0.8,0.8
496725.625000,5421359.000000,278.200012,0.8,0.8,0.8
495961.968750,5421644.500000,309.549988,0.8,0.8,0.8
496458.500000,5421377.500000,277.730011,0.8,0.8,0.8
496498.250000,5422102.000000,296.000000,0.8,0.8,0.8
496773.343750,5421375.500000,289.500000,0.8,0.8,0.8
496055.593750,5422020.000000,308.850006,0.8,0.8,0.8
497054.750000,5422338.000000,289.899994,0.8,0.8,0.8
496807.031250,5421375.500000,300.769989,0.8,0.8,0.8
497083.000000,5421437.500000,293.600006,0.8,0.8,0.8
496358.593750,5421720.000000,302.119995,0.8,0.8,0.8
496529.875000,5422277.500000,304.519989,0.8,0.8,0.8
496045.093750,5421580.000000,304.790009,0.8,0.8,0.8
496256.500000,5421571.500000,815.369995,0.8,0.8,0.8
497166.781250,5421665.500000,300.320007,0.8,0.8,0.8
496661.625000,5422239.500000,294.250000,0.8,0.8,0.8
496238.875000,5421927.500000,310.239990,0.8,0.8,0.8
496244.718750,5422186.000000,299.709991,0.8,0.8,0.8
495962.843750,5421748.000000,313.329987,0.8,0.8,0.8
497036.312500,5421607.500000,852.890015,0.8,0.8,0.8
496001.781250,5422007.500000,309.459991,0.8,0.8,0.8
496506.625000,5422143.500000,298.730011,0.8,0.8,0.8
496895.781250,5421483.000000,301.579987,0.8,0.8,0.8
496358.031250,5421430.500000,287.600006,0.8,0.8,0.8
497015.968750,5421371.500000,289.049988,0.8,0.8,0.8
496047.312500,5421445.000000,278.399994,0.8,0.8,0.8
496663.937500,5422285.500000,297.640015,0.8,0.8,0.8
496064.437500,5421543.500000,302.339996,0.8,0.8,0.8
496575.031250,5421595.000000,287.329987,0.8,0.8,0.8
496045.625000,5422289.000000,305.059998,0.8,0.8,0.8
496458.062500,5422108.000000,295.959991,0.8,0.8,0.8
496174.312500,5421384.500000,290.529999,0.8,0.8,0.8
497057.218750,5421784.000000,282.450012,0.8,0.8,0.8
496378.375000,5422292.000000,299.320007,0.8,0.8,0.8
496276.718750,5421442.000000,291.730011,0.8,0.8,0.8
496372.125000,5422332.500000,304.380005,0.8,0.8,0.8
496278.500000,5421416.500000,290.140015,0.8,0.8,0.8
497168.312500,5421695.500000,298.010010,0.8,0.8,0.8
497118.031250,5421435.000000,296.600006,0.8,0.8,0.8
496873.218750,5421437.000000,302.329987,0.8,0.8,0.8
496165.437500,5422270.500000,302.619995,0.8,0.8,0.8
496374.250000,5422294.000000,299.290009,0.8,0.8,0.8
496892.906250,5421568.500000,878.090027,0.8,0.8,0.8
496626.687500,5422242.000000,294.910004,0.8,0.8,0.8
496908.968750,5421607.500000,329.140015,0.8,0.8,0.8
496450.906250,5422258.500000,305.160004,0.8,0.8,0.8
496576.656250,5421630.000000,286.130005,0.8,0.8,0.8
496077.250000,5422181.000000,302.380005,0.8,0.8,0.8
497179.031250,5422005.000000,276.839996,0.8,0.8,0.8
496817.531250,5422080.000000,285.019989,0.8,0.8,0.8
496911.312500,5421578.000000,293.489990,0.8,0.8,0.8
496196.750000,5421459.500000,294.820007,0.8,0.8,0.8
496873.093750,5422047.500000,281.700012,0.8,0.8,0.8
496592.218750,5422235.000000,295.299988,0.8,0.8,0.8
496521.000000,5422110.000000,300.859985,0.8,0.8,0.8
496038.906250,5422025.000000,308.470001,0.8,0.8,0.8
496310.218750,5422322.500000,303.980011,0.8,0.8,0.8
496412.343750,5421718.000000,299.260010,0.8,0.8,0.8
496068.500000,5421713.500000,309.209991,0.8,0.8,0.8
496029.375000,5421604.000000,306.480011,0.8,0.8,0.8
497110.843750,5422206.500000,286.649994,0.8,0.8,0.8
496783.562500,5421474.500000,295.890015,0.8,0.8,0.8
496919.906250,5422182.000000,288.380005,0.8,0.8,0.8
496505.593750,5422048.000000,296.739990,0.8,0.8,0.8
496049.375000,5422275.000000,304.899994,0.8,0.8,0.8
496418.093750,5422329.500000,305.769989,0.8,0.8,0.8
495968.781250,5421937.500000,314.000000,0.8,0.8,0.8
497086.093750,5421956.500000,275.579987,0.8,0.8,0.8
496466.000000,5421386.500000,283.510010,0.8,0.8,0.8
496258.500000,5421576.000000,297.989990,0.8,0.8,0.8
496595.718750,5421936.500000,296.950012,0.8,0.8,0.8
495981.812500,5421953.000000,313.239990,0.8,0.8,0.8
496722.062500,5421764.500000,290.510010,0.8,0.8,0.8
496289.406250,5422196.500000,306.369995,0.8,0.8,0.8
496286.281250,5421997.000000,306.339996,0.8,0.8,0.8
496026.125000,5422223.500000,311.119995,0.8,0.8,0.8
496088.156250,5421381.000000,288.609985,0.8,0.8,0.8
497180.406250,5422253.500000,286.720001,0.8,0.8,0.8
496926.250000,5421569.500000,297.660004,0.8,0.8,0.8
497185.625000,5421728.000000,296.350006,0.8,0.8,0.8
496562.781250,5422154.000000,293.299988,0.8,0.8,0.8
495979.281250,5422137.000000,302.640015,0.8,0.8,0.8
496011.375000,5422257.000000,318.500000,0.8,0.8,0.8
496797.000000,5421510.500000,285.500000,0.8,0.8,0.8
496898.843750,5421453.000000,290.720001,0.8,0.8,0.8
496003.250000,5421966.500000,312.570007,0.8,0.8,0.8
496782.937500,5421593.500000,279.000000,0.8,0.8,0.8
497029.281250,5422044.000000,278.720001,0.8,0.8,0.8
496245.500000,5422246.500000,300.940002,0.8,0.8,0.8
496522.218750,5421395.500000,275.440002,0.8,0.8,0.8
497173.531250,5422195.000000,285.089996,0.8,0.8,0.8
496303.093750,5422259.500000,296.320007,0.8,0.8,0.8
496882.531250,5422297.000000,292.640015,0.8,0.8,0.8
496112.656250,5421463.000000,296.519989,0.8,0.8,0.8
496964.343750,5421694.500000,302.109985,0.8,0.8,0.8
496388.187500,5422062.500000,299.839996,0.8,0.8,0.8
496756.281250,5421515.000000,284.250000,0.8,0.8,0.8
496379.937500,5421620.500000,298.220001,0.8,0.8,0.8
496645.093750,5421654.500000,296.480011,0.8,0.8,0.8
496711.593750,5422230.000000,293.179993,0.8,0.8,0.8
495954.500000,5422142.000000,301.649994,0.8,0.8,0.8
496602.625000,5421764.500000,294.010010,0.8,0.8,0.8
496292.937500,5422179.000000,299.100006,0.8,0.8,0.8
496879.125000,5422307.000000,293.130005,0.8,0.8,0.8
496954.093750,5421371.500000,293.019989,0.8,0.8,0.8
496800.281250,5421984.000000,288.799988,0.8,0.8,0.8
497122.343750,5421957.000000,279.140015,0.8,0.8,0.8
496860.968750,5421408.000000,306.410004,0.8,0.8,0.8
496809.812500,5421684.000000,289.920013,0.8,0.8,0.8
496007.562500,5421563.500000,880.059998,0.8,0.8,0.8
496840.718750,5421487.000000,292.859985,0.8,0.8,0.8
496853.343750,5421951.000000,286.329987,0.8,0.8,0.8
496872.187500,5421406.500000,303.649994,0.8,0.8,0.8
496858.468750,5421959.500000,285.869995,0.8,0.8,0.8
496346.812500,5421975.000000,304.739990,0.8,0.8,0.8
497146.062500,5422228.500000,286.950012,0.8,0.8,0.8
496582.031250,5421487.500000,285.750000,0.8,0.8,0.8
496771.875000,5422057.500000,286.970001,0.8,0.8,0.8
496190.156250,5421677.500000,304.109985,0.8,0.8,0.8
495992.187500,5422295.500000,304.459991,0.8,0.8,0.8
496444.093750,5421441.500000,286.250000,0.8,0.8,0.8
496338.812500,5422117.500000,298.709991,0.8,0.8,0.8
496935.343750,5422087.000000,282.690002,0.8,0.8,0.8
496696.875000,5421761.500000,293.100006,0.8,0.8,0.8
496603.437500,5421788.500000,295.670013,0.8,0.8,0.8
497197.937500,5422102.000000,277.209991,0.8,0.8,0.8
496143.468750,5421766.000000,310.940002,0.8,0.8,0.8
496345.250000,5422042.500000,301.660004,0.8,0.8,0.8
496227.375000,5421363.500000,287.730011,0.8,0.8,0.8
496396.218750,5421970.500000,303.489990,0.8,0.8,0.8
496369.343750,5421764.500000,303.420013,0.8,0.8,0.8
496178.343750,5421630.000000,302.380005,0.8,0.8,0.8
496595.000000,5421557.000000,285.670013,0.8,0.8,0.8
496746.718750,5421677.000000,322.660004,0.8,0.8,0.8
496352.937500,5422006.000000,302.880005,0.8,0.8,0.8
497087.562500,5421618.500000,300.809998,0.8,0.8,0.8
497032.437500,5422051.500000,279.100006,0.8,0.8,0.8
496327.187500,5422335.500000,299.100006,0.8,0.8,0.8
496663.687500,5421421.000000,272.679993,0.8,0.8,0.8
495939.406250,5421549.500000,889.469971,0.8,0.8,0.8
496510.687500,5421975.000000,300.290009,0.8,0.8,0.8
496887.250000,5422045.500000,281.119995,0.8,0.8,0.8
496917.281250,5421917.000000,282.410004,0.8,0.8,0.8
496757.625000,5421542.000000,278.609985,0.8,0.8,0.8
495970.562500,5421516.000000,302.429993,0.8,0.8,0.8
496953.343750,5421644.000000,311.190002,0.8,0.8,0.8
497085.875000,5422121.000000,281.959991,0.8,0.8,0.8
496229.281250,5421397.500000,290.130005,0.8,0.8,0.8
497005.781250,5421621.500000,297.339996,0.8,0.8,0.8
496362.656250,5421722.500000,302.019989,0.8,0.8,0.8
496911.406250,5421527.500000,295.250000,0.8,0.8,0.8
496087.093750,5422049.500000,305.790009,0.8,0.8,0.8
496629.718750,5422267.000000,295.510010,0.8,0.8,0.8
497161.281250,5421792.000000,298.600006,0.8,0.8,0.8
496708.062500,5421986.500000,295.660004,0.8,0.8,0.8
