x,y,z,r,g,b,nx,ny,nz
499755.625000,5419171.000000,261.299988,0.8,0.8,0.8,-0.051620,0.027425,-0.998290
499463.656250,5419319.000000,299.940002,0.8,0.8,0.8,-0.105429,0.111962,-0.988104
500146.031250,5418937.000000,258.809998,0.8,0.8,0.8,-0.248325,0.660596,-0.708483
500288.281250,5419418.000000,281.929993,0.8,0.8,0.8,0.024167,0.213196,-0.976710
499841.750000,5418540.500000,266.690002,0.8,0.8,0.8,-0.470127,0.370505,0.801066
499786.625000,5418890.500000,249.740005,0.8,0.8,0.8,-0.034422,0.063620,-0.997380
499758.906250,5419399.500000,274.760010,0.8,0.8,0.8,-0.045386,0.101429,-0.993807
500220.250000,5418611.500000,277.299988,0.8,0.8,0.8,0.019753,0.066340,0.997602
499523.218750,5418917.500000,258.350006,0.8,0.8,0.8,-0.026976,0.047770,-0.998494
500089.281250,5419068.000000,245.990005,0.8,0.8,0.8,-0.020352,0.027095,-0.999426
499846.875000,5418916.000000,248.339996,0.8,0.8,0.8,-0.048020,0.051226,-0.997532
500085.750000,5419145.500000,253.279999,0.8,0.8,0.8,-0.154926,-0.530782,-0.833228
499754.031250,5418982.500000,253.970001,0.8,0.8,0.8,-0.038866,0.029298,-0.998815
500148.718750,5418462.500000,284.230011,0.8,0.8,0.8,-0.052075,0.114328,0.992077
500158.093750,5418927.000000,253.740005,0.8,0.8,0.8,-0.943137,-0.266352,-0.198867
499676.687500,5418924.000000,254.789993,0.8,0.8,0.8,-0.040953,0.039004,-0.998399
499556.156250,5418364.000000,262.880005,0.8,0.8,0.8,0.288652,0.104736,0.951688
499877.031250,5418688.500000,248.470001,0.8,0.8,0.8,-0.030502,0.046904,0.998434
500274.156250,5419424.000000,287.149994,0.8,0.8,0.8,0.189111,0.182324,-0.964881
499463.312500,5418546.000000,252.020004,0.8,0.8,0.8,-0.031925,-0.052181,0.998127
500081.750000,5419163.500000,249.720001,0.8,0.8,0.8,-0.244324,-0.153086,-0.957534
499803.062500,5418498.500000,273.149994,0.8,0.8,0.8,-0.053960,-0.472421,0.879720
500110.750000,5419009.000000,243.770004,0.8,0.8,0.8,0.000308,-0.000525,-1.000000
499739.062500,5419096.000000,259.200012,0.8,0.8,0.8,-0.047302,0.039569,-0.998097
500107.531250,5418584.000000,278.119995,0.8,0.8,0.8,-0.023476,0.025838,0.999390
499834.906250,5419076.500000,254.449997,0.8,0.8,0.8,-0.022097,0.049505,-0.998529
499505.000000,5418724.000000,246.289993,0.8,0.8,0.8,0.010433,0.037914,-0.999227
499971.281250,5419095.000000,250.600006,0.8,0.8,0.8,-0.025419,0.013911,-0.999580
499670.500000,5419296.500000,275.730011,0.8,0.8,0.8,-0.174729,0.073076,-0.981901
499635.125000,5419310.000000,282.299988,0.8,0.8,0.8,-0.145627,0.052795,-0.987930
499538.375000,5418663.500000,251.539993,0.8,0.8,0.8,0.509369,0.029491,-0.860043
499568.125000,5418481.000000,260.739990,0.8,0.8,0.8,-0.006989,-0.341568,0.939831
500065.781250,5418927.000000,244.279999,0.8,0.8,0.8,0.002787,-0.012644,-0.999916
500065.125000,5419164.000000,249.619995,0.8,0.8,0.8,0.141684,0.061866,-0.987977
499748.656250,5418713.000000,244.479996,0.8,0.8,0.8,-0.002359,-0.008759,-0.999959
500420.375000,5418791.000000,260.640015,0.8,0.8,0.8,-0.017610,-0.069696,-0.997413
499603.437500,5418560.000000,247.690002,0.8,0.8,0.8,-0.193490,0.056418,0.979479
499641.718750,5419349.500000,285.709991,0.8,0.8,0.8,-0.152795,0.113504,-0.981718
500137.062500,5418988.500000,244.130005,0.8,0.8,0.8,-0.004204,0.002275,-0.999989
500167.843750,5419094.000000,245.759995,0.8,0.8,0.8,0.003773,0.037933,-0.999273
499520.250000,5418889.000000,257.140015,0.8,0.8,0.8,0.000140,0.042508,-0.999096
499991.531250,5419422.000000,267.350006,0.8,0.8,0.8,-0.063106,-0.004229,-0.997998
499911.062500,5419360.500000,268.679993,0.8,0.8,0.8,-0.022563,0.083228,-0.996275
499997.187500,5418585.000000,273.679993,0.8,0.8,0.8,-0.060584,0.021803,0.997925
500125.687500,5418652.000000,274.619995,0.8,0.8,0.8,-0.014406,0.102137,0.994666
499868.500000,5418834.000000,244.210007,0.8,0.8,0.8,0.009767,-0.018058,-0.999789
500425.625000,5419340.000000,251.110001,0.8,0.8,0.8,-0.022169,0.101142,-0.994625
500322.312500,5419120.000000,258.489990,0.8,0.8,0.8,-0.852882,0.399029,0.336702
500075.031250,5419167.000000,253.940002,0.8,0.8,0.8,0.544036,0.015524,-0.838918
499797.562500,5418739.000000,249.300003,0.8,0.8,0.8,-0.207075,-0.135520,-0.968893
499483.062500,5418387.500000,258.459991,0.8,0.8,0.8,-0.127494,0.365157,0.922175
500123.843750,5419166.000000,251.289993,0.8,0.8,0.8,0.135310,-0.045496,-0.989758
499887.468750,5418770.000000,249.910004,0.8,0.8,0.8,0.418588,-0.868939,-0.264064
500409.937500,5419043.500000,244.020004,0.8,0.8,0.8,-0.000934,-0.004796,-0.999988
500242.156250,5419394.500000,272.160004,0.8,0.8,0.8,-0.076065,0.220221,-0.972480
500396.437500,5419408.500000,277.339996,0.8,0.8,0.8,0.375653,0.174643,-0.910156
499500.875000,5418941.500000,259.950012,0.8,0.8,0.8,-0.033161,0.045876,-0.998397
499833.093750,5418532.500000,268.739990,0.8,0.8,0.8,-0.295607,0.402409,0.866420
499802.468750,5418897.500000,249.630005,0.8,0.8,0.8,-0.036296,0.055937,-0.997774
499822.281250,5418639.500000,247.029999,0.8,0.8,0.8,0.103678,0.110720,0.988429
500103.531250,5418440.000000,284.339996,0.8,0.8,0.8,0.032002,0.190039,0.981255
499744.343750,5418794.000000,251.619995,0.8,0.8,0.8,-0.060714,0.026814,-0.997795
500240.125000,5418965.500000,244.589996,0.8,0.8,0.8,-0.017959,-0.042810,-0.998922
499890.281250,5418980.500000,249.679993,0.8,0.8,0.8,-0.073536,0.059309,-0.995527
499543.750000,5419313.000000,284.170013,0.8,0.8,0.8,-0.155757,-0.186757,-0.969980
499828.812500,5418807.000000,244.399994,0.8,0.8,0.8,0.004726,-0.011483,-0.999923
499933.125000,5419050.000000,250.860001,0.8,0.8,0.8,-0.018837,0.033758,-0.999252
500406.031250,5419149.000000,243.830002,0.8,0.8,0.8,-0.042208,0.066958,-0.996863
499698.750000,5419118.500000,261.820007,0.8,0.8,0.8,-0.049790,0.044555,-0.997765
499493.562500,5418805.500000,253.929993,0.8,0.8,0.8,-0.039727,0.063562,-0.997187
499888.937500,5419305.000000,264.709991,0.8,0.8,0.8,-0.029048,0.082571,-0.996162
500328.187500,5419112.000000,258.429993,0.8,0.8,0.8,-0.390483,-0.451105,0.802513
500356.218750,5419064.000000,244.029999,0.8,0.8,0.8,-0.002214,-0.001472,-0.999996
499698.812500,5418492.000000,264.279999,0.8,0.8,0.8,-0.038424,0.274559,0.960802
499752.093750,5418655.000000,263.730011,0.8,0.8,0.8,0.099269,0.985650,-0.136525
500208.750000,5419400.000000,280.670013,0.8,0.8,0.8,0.142039,0.084272,-0.986267
500145.718750,5418910.500000,251.809998,0.8,0.8,0.8,-0.575927,0.270571,-0.771426
499515.750000,5418847.000000,260.540009,0.8,0.8,0.8,-0.055600,0.105248,-0.992890
499973.750000,5418765.000000,243.479996,0.8,0.8,0.8,-0.131899,0.189774,-0.972928
500387.562500,5418796.500000,260.660004,0.8,0.8,0.8,-0.007249,-0.070754,-0.997468
500164.156250,5419189.000000,260.380005,0.8,0.8,0.8,0.127406,0.677209,-0.724676
499540.187500,5418853.000000,255.259995,0.8,0.8,0.8,-0.017994,0.057374,-0.998191
499975.375000,5418587.000000,271.720001,0.8,0.8,0.8,-0.076557,0.032081,0.996549
499799.375000,5418526.500000,258.279999,0.8,0.8,0.8,-0.104804,0.223999,0.968938
500388.906250,5419402.000000,265.399994,0.8,0.8,0.8,0.279620,0.130460,-0.951206
499801.468750,5418910.500000,249.619995,0.8,0.8,0.8,-0.036604,0.033532,-0.998767
500090.500000,5419323.500000,263.029999,0.8,0.8,0.8,0.140252,-0.585269,-0.798618
499861.500000,5418624.000000,246.729996,0.8,0.8,0.8,-0.089513,0.067581,0.993690
499459.906250,5419321.000000,300.570007,0.8,0.8,0.8,-0.121756,0.111196,-0.986312
499577.000000,5419059.000000,263.380005,0.8,0.8,0.8,-0.034693,0.068240,-0.997066
499940.687500,5418674.000000,249.720001,0.8,0.8,0.8,-0.473581,0.390168,0.789614
500363.593750,5418870.000000,255.279999,0.8,0.8,0.8,0.027159,-0.049146,-0.998422
499548.218750,5418495.500000,254.130005,0.8,0.8,0.8,-0.191542,0.025395,0.981156
500359.875000,5419189.500000,245.039993,0.8,0.8,0.8,0.093931,-0.108092,-0.989693
499589.406250,5418584.000000,247.130005,0.8,0.8,0.8,0.033873,-0.169446,0.984957
499823.375000,5418567.500000,253.940002,0.8,0.8,0.8,-0.082604,0.097792,0.991773
500253.687500,5418839.000000,256.959991,0.8,0.8,0.8,-0.021380,-0.132066,-0.991010
499831.906250,5418538.500000,258.929993,0.8,0.8,0.8,-0.295645,0.349414,0.889103
499572.500000,5418604.500000,245.179993,0.8,0.8,0.8,0.027370,0.005884,0.999608
499493.562500,5418554.500000,245.679993,0.8,0.8,0.8,-0.141957,-0.070248,0.987377
499851.375000,5418424.000000,279.320007,0.8,0.8,0.8,-0.028889,0.062066,0.997654
500321.281250,5419147.000000,262.279999,0.8,0.8,0.8,0.019981,-0.857522,0.514060
500235.468750,5419280.000000,250.029999,0.8,0.8,0.8,-0.028474,0.040759,-0.998763
500397.625000,5419254.500000,246.520004,0.8,0.8,0.8,-0.022211,0.051904,-0.998405
499484.062500,5418736.000000,246.800003,0.8,0.8,0.8,0.000892,0.057446,-0.998348
499994.343750,5419060.500000,248.169998,0.8,0.8,0.8,-0.020845,-0.001628,-0.999781
499787.281250,5418496.000000,268.029999,0.8,0.8,0.8,-0.007867,-0.435330,0.900237
499570.656250,5419157.000000,270.130005,0.8,0.8,0.8,-0.068351,0.080645,-0.994397
500110.500000,5419207.000000,256.989990,0.8,0.8,0.8,0.483252,0.237836,-0.842557
499794.937500,5419411.500000,275.769989,0.8,0.8,0.8,0.022488,0.104190,-0.994303
499802.593750,5419161.500000,257.540009,0.8,0.8,0.8,-0.065848,0.017193,-0.997681
500307.375000,5419036.500000,244.300003,0.8,0.8,0.8,-0.002434,-0.001514,-0.999996
500277.281250,5419403.000000,277.049988,0.8,0.8,0.8,0.133824,0.362462,-0.922341
500119.375000,5419324.000000,256.399994,0.8,0.8,0.8,-0.114187,0.105167,-0.987877
500012.593750,5418449.000000,280.540009,0.8,0.8,0.8,-0.058779,0.054194,0.996799
499701.156250,5418706.500000,255.720001,0.8,0.8,0.8,0.359042,0.933307,-0.005255
499485.781250,5419170.000000,279.260010,0.8,0.8,0.8,-0.214849,0.078682,-0.973473
499652.125000,5419220.000000,285.489990,0.8,0.8,0.8,-0.033752,-0.007823,-0.999400
499846.593750,5418907.000000,247.910004,0.8,0.8,0.8,-0.043858,0.051593,-0.997705
499664.656250,5419078.000000,261.220001,0.8,0.8,0.8,-0.051683,0.035886,-0.998019
500374.625000,5419086.000000,244.000000,0.8,0.8,0.8,-0.003162,-0.001600,-0.999994
499462.375000,5419386.500000,308.029999,0.8,0.8,0.8,-0.099907,0.126586,-0.986912
500168.687500,5419362.000000,261.429993,0.8,0.8,0.8,-0.004667,0.150121,-0.988657
500085.625000,5418805.000000,264.420013,0.8,0.8,0.8,-0.045651,-0.482697,-0.874597
500191.812500,5419168.000000,255.380005,0.8,0.8,0.8,-0.299793,0.066021,-0.951717
499470.843750,5418910.000000,259.359985,0.8,0.8,0.8,-0.041999,0.039777,-0.998326
499666.781250,5418363.000000,278.970001,0.8,0.8,0.8,0.058635,0.218284,0.974122
499489.500000,5418905.500000,258.570007,0.8,0.8,0.8,-0.042473,0.040507,-0.998276
499917.625000,5419013.000000,250.100006,0.8,0.8,0.8,-0.032901,0.037889,-0.998740
499753.000000,5419013.500000,254.940002,0.8,0.8,0.8,-0.046564,0.034474,-0.998320
499944.406250,5419068.500000,250.669998,0.8,0.8,0.8,-0.014667,0.011754,-0.999823
499473.750000,5418488.000000,247.089996,0.8,0.8,0.8,-0.078839,-0.055354,0.995349
499527.718750,5419306.000000,291.579987,0.8,0.8,0.8,-0.182582,-0.054233,-0.981694
499935.125000,5418804.500000,244.539993,0.8,0.8,0.8,-0.035671,0.035232,-0.998742
499704.281250,5418902.500000,252.520004,0.8,0.8,0.8,-0.034704,0.048586,-0.998216
500137.000000,5419132.500000,255.339996,0.8,0.8,0.8,0.125434,-0.346107,-0.929772
500106.687500,5419156.500000,252.949997,0.8,0.8,0.8,0.160117,0.139541,-0.977185
499629.625000,5418354.500000,262.820007,0.8,0.8,0.8,-0.358823,-0.134239,0.923702
500107.718750,5418836.000000,244.919998,0.8,0.8,0.8,0.194242,-0.385982,-0.901825
500471.312500,5419248.500000,247.929993,0.8,0.8,0.8,-0.190935,0.110029,-0.975416
499463.562500,5418673.500000,245.550003,0.8,0.8,0.8,0.042122,-0.211871,-0.976390
500077.500000,5418810.000000,265.390015,0.8,0.8,0.8,0.171654,-0.393270,-0.903257
499808.468750,5418385.000000,280.859985,0.8,0.8,0.8,-0.082465,0.145018,0.985986
500207.906250,5419315.500000,252.800003,0.8,0.8,0.8,-0.027951,0.109111,-0.993637
499558.156250,5418349.000000,268.589996,0.8,0.8,0.8,-0.868804,-0.494660,0.022176
499703.937500,5419099.000000,260.769989,0.8,0.8,0.8,-0.039921,0.040697,-0.998374
500006.187500,5418822.000000,244.470001,0.8,0.8,0.8,0.015072,-0.020353,-0.999679
500491.968750,5419075.000000,246.899994,0.8,0.8,0.8,-0.184857,-0.193551,-0.963518
499987.562500,5419344.500000,265.329987,0.8,0.8,0.8,-0.046696,0.069065,-0.996519
499874.562500,5419016.000000,286.850006,0.8,0.8,0.8,-0.042702,-0.079699,-0.995904
500253.375000,5418777.000000,265.839996,0.8,0.8,0.8,-0.024662,-0.083699,-0.996186
500007.218750,5418663.000000,274.640015,0.8,0.8,0.8,-0.169875,0.209098,0.963027
500504.406250,5419258.000000,246.509995,0.8,0.8,0.8,0.383004,-0.776623,-0.500165
499956.906250,5419346.500000,266.630005,0.8,0.8,0.8,-0.031602,0.070657,-0.997000
499934.531250,5418570.000000,276.790009,0.8,0.8,0.8,-0.199886,0.185344,0.962130
499767.000000,5418983.000000,253.559998,0.8,0.8,0.8,-0.034299,0.024656,-0.999107
500011.781250,5419103.000000,248.520004,0.8,0.8,0.8,-0.049337,0.055063,-0.997263
499582.187500,5419058.500000,263.250000,0.8,0.8,0.8,-0.033604,0.066036,-0.997251
499751.250000,5418675.000000,245.309998,0.8,0.8,0.8,0.037080,0.011644,-0.999245
500111.250000,5418948.000000,244.110001,0.8,0.8,0.8,-0.011373,0.007055,-0.999910
499692.062500,5418397.500000,261.160004,0.8,0.8,0.8,-0.110218,0.035164,0.993285
500145.687500,5419107.500000,246.149994,0.8,0.8,0.8,-0.014082,0.057193,-0.998264
500018.531250,5418499.000000,278.160004,0.8,0.8,0.8,-0.040640,0.050708,0.997886
500106.500000,5418394.500000,284.100006,0.8,0.8,0.8,-0.179345,-0.188261,0.965605
499728.156250,5418534.000000,253.110001,0.8,0.8,0.8,-0.122529,0.196127,0.972893
500179.062500,5418480.000000,284.100006,0.8,0.8,0.8,-0.032487,0.069961,0.997021
500535.812500,5419010.500000,254.250000,0.8,0.8,0.8,0.738190,0.280339,-0.613585
500122.062500,5418519.000000,280.570007,0.8,0.8,0.8,-0.021264,0.036279,0.999115
499914.187500,5419221.500000,256.640015,0.8,0.8,0.8,-0.010310,0.086712,-0.996180
499603.187500,5419314.500000,290.799988,0.8,0.8,0.8,-0.107225,0.153595,-0.982299
500138.125000,5418834.000000,269.730011,0.8,0.8,0.8,-0.057671,0.069251,-0.995931
499619.968750,5419417.500000,300.420013,0.8,0.8,0.8,-0.024451,0.135838,-0.990429
499782.500000,5418634.500000,247.539993,0.8,0.8,0.8,-0.487875,0.675469,0.552919
500438.250000,5419365.000000,254.910004,0.8,0.8,0.8,0.177410,0.207783,-0.961952
499860.937500,5418819.500000,244.529999,0.8,0.8,0.8,0.010180,-0.016074,-0.999819
500185.406250,5418574.500000,278.899994,0.8,0.8,0.8,-0.002681,0.048092,0.998839
500161.625000,5418923.000000,254.259995,0.8,0.8,0.8,-0.996832,0.077081,-0.019630
500194.531250,5419415.500000,284.570007,0.8,0.8,0.8,0.203654,-0.169791,-0.964208
499509.187500,5418339.500000,269.859985,0.8,0.8,0.8,0.011122,0.062808,0.997964
500416.812500,5418922.500000,252.160004,0.8,0.8,0.8,-0.003261,-0.131945,-0.991252
499599.906250,5418391.500000,257.220001,0.8,0.8,0.8,0.053844,0.071605,0.995979
499845.687500,5418880.000000,246.309998,0.8,0.8,0.8,-0.056740,0.071377,-0.995834
499877.312500,5419295.000000,263.589996,0.8,0.8,0.8,0.010575,0.106197,-0.994289
499935.156250,5418606.000000,272.130005,0.8,0.8,0.8,-0.966487,-0.244056,0.079627
500500.156250,5418989.000000,246.979996,0.8,0.8,0.8,0.011330,-0.097222,-0.995198
500360.812500,5419099.500000,244.009995,0.8,0.8,0.8,-0.015513,-0.013368,-0.999790
499947.062500,5418836.500000,244.679993,0.8,0.8,0.8,-0.014767,0.012398,-0.999814
499621.062500,5419165.500000,267.839996,0.8,0.8,0.8,-0.056634,0.066030,-0.996209
500041.968750,5418710.500000,263.970001,0.8,0.8,0.8,-0.360689,0.396395,0.844260
499897.718750,5418952.500000,247.899994,0.8,0.8,0.8,-0.057187,0.041715,-0.997492
499478.656250,5418890.000000,258.390015,0.8,0.8,0.8,-0.047830,0.029072,-0.998432
500199.187500,5418518.000000,282.089996,0.8,0.8,0.8,-0.025740,0.062213,0.997731
499724.187500,5418623.500000,253.059998,0.8,0.8,0.8,0.085724,-0.671804,0.735752
499481.437500,5418702.000000,252.279999,0.8,0.8,0.8,0.710690,0.217805,-0.668940
499762.468750,5419373.000000,272.049988,0.8,0.8,0.8,-0.030007,0.087993,-0.995669
500146.656250,5418457.500000,284.709991,0.8,0.8,0.8,-0.061622,0.118813,0.991003
499729.750000,5419230.000000,264.480011,0.8,0.8,0.8,-0.093128,0.036904,-0.994970
500197.437500,5418439.500000,287.529999,0.8,0.8,0.8,-0.020868,0.076842,0.996825
499843.718750,5418574.500000,261.019989,0.8,0.8,0.8,-0.429507,0.810727,0.397800
499883.031250,5418967.000000,249.360001,0.8,0.8,0.8,-0.073781,0.050095,-0.996015
500222.437500,5418899.000000,259.130005,0.8,0.8,0.8,-0.091731,0.039891,-0.994985
500391.562500,5419429.500000,270.869995,0.8,0.8,0.8,0.160324,0.710291,-0.685407
