x,y,z,r,g,b,nx,ny,nz
499742.531250,5418550.500000,251.529999,0.8,0.8,0.8,0.022381,-0.086469,-0.996003
499938.406250,5419058.500000,250.830002,0.8,0.8,0.8,-0.038528,0.012982,-0.999173
500039.468750,5419199.500000,251.009995,0.8,0.8,0.8,-0.029504,0.036587,-0.998895
500078.218750,5419161.500000,249.600006,0.8,0.8,0.8,-0.110017,-0.155770,-0.981648
500172.250000,5418903.000000,261.320007,0.8,0.8,0.8,-0.615391,-0.365373,-0.698424
500010.250000,5418965.500000,244.279999,0.8,0.8,0.8,-0.019806,0.034023,-0.999225
500158.812500,5418588.000000,278.440002,0.8,0.8,0.8,0.006544,-0.018660,-0.999804
499753.906250,5418431.000000,263.489990,0.8,0.8,0.8,-0.007079,0.009343,-0.999931
500406.156250,5419052.000000,243.979996,0.8,0.8,0.8,-0.005714,-0.001878,-0.999982
499601.843750,5419373.500000,295.140015,0.8,0.8,0.8,-0.296695,0.516150,-0.803468
499601.468750,5419226.000000,275.730011,0.8,0.8,0.8,0.042443,-0.097497,0.994330
500002.625000,5419027.500000,247.580002,0.8,0.8,0.8,-0.035839,0.007444,-0.999330
500117.625000,5419373.000000,262.239990,0.8,0.8,0.8,0.098499,0.132057,-0.986336
499493.343750,5419080.500000,268.329987,0.8,0.8,0.8,0.058417,-0.077035,0.995316
499872.125000,5418807.000000,244.639999,0.8,0.8,0.8,-0.023531,0.004511,0.999713
500253.875000,5418866.000000,255.240005,0.8,0.8,0.8,0.091069,-0.166922,-0.981755
499916.156250,5419386.500000,270.619995,0.8,0.8,0.8,-0.054537,0.065953,-0.996331
500153.656250,5419063.000000,244.360001,0.8,0.8,0.8,0.036353,-0.006818,-0.999316
500080.593750,5418794.500000,253.949997,0.8,0.8,0.8,0.353793,-0.450256,-0.819817
499485.593750,5418431.500000,250.190002,0.8,0.8,0.8,0.030688,-0.000016,-0.999529
500156.968750,5418527.500000,280.720001,0.8,0.8,0.8,0.026233,-0.035135,-0.999038
499582.593750,5419011.500000,260.549988,0.8,0.8,0.8,0.019382,-0.046821,0.998715
499877.625000,5419144.500000,253.889999,0.8,0.8,0.8,-0.018950,-0.007471,-0.999793
499904.531250,5418946.500000,247.240005,0.8,0.8,0.8,0.056898,-0.040804,0.997546
499942.343750,5418584.000000,271.049988,0.8,0.8,0.8,0.026319,-0.072784,-0.997000
500311.906250,5418831.500000,257.890015,0.8,0.8,0.8,-0.035278,-0.109032,-0.993412
499716.656250,5418832.500000,254.410004,0.8,0.8,0.8,-0.520819,0.206300,0.828364
499456.531250,5418834.000000,256.920013,0.8,0.8,0.8,0.019400,-0.091966,0.995573
499666.531250,5419092.500000,261.890015,0.8,0.8,0.8,0.034234,-0.041612,0.998547
500089.843750,5419380.000000,259.670013,0.8,0.8,0.8,-0.262398,-0.202113,-0.943556
500278.843750,5419241.000000,247.550003,0.8,0.8,0.8,-0.005227,0.047636,-0.998851
500293.125000,5419151.000000,245.039993,0.8,0.8,0.8,0.011897,0.012341,-0.999853
500276.343750,5418993.000000,244.380005,0.8,0.8,0.8,0.003282,-0.004020,-0.999987
500409.031250,5418944.500000,249.220001,0.8,0.8,0.8,0.075005,-0.373310,-0.924670
499647.500000,5419172.000000,267.109985,0.8,0.8,0.8,0.059168,-0.056396,0.996654
499453.656250,5418383.500000,254.820007,0.8,0.8,0.8,-0.040465,-0.325985,-0.944509
500100.156250,5419346.000000,277.589996,0.8,0.8,0.8,-0.176809,-0.158196,-0.971449
499474.468750,5419304.500000,297.239990,0.8,0.8,0.8,-0.001912,0.108881,-0.994053
500105.781250,5419115.500000,247.220001,0.8,0.8,0.8,-0.006651,0.028943,-0.999559
499537.375000,5418771.000000,249.539993,0.8,0.8,0.8,-0.113839,-0.169331,0.978963
500213.937500,5419369.000000,265.119995,0.8,0.8,0.8,0.483318,-0.504272,-0.715622
499674.375000,5418543.000000,250.779999,0.8,0.8,0.8,0.001419,-0.043142,-0.999068
500029.781250,5418591.000000,274.920013,0.8,0.8,0.8,0.019048,0.023250,-0.999548
499592.968750,5418604.000000,245.669998,0.8,0.8,0.8,0.024035,0.010862,-0.999652
499955.000000,5419362.000000,267.809998,0.8,0.8,0.8,-0.029427,0.062920,-0.997585
500185.062500,5418952.500000,242.520004,0.8,0.8,0.8,-0.009205,0.016863,-0.999815
499915.125000,5418521.000000,273.510010,0.8,0.8,0.8,0.037347,-0.001228,-0.999302
500488.781250,5418789.000000,264.010010,0.8,0.8,0.8,0.017664,0.151281,-0.988333
499766.125000,5418945.500000,252.559998,0.8,0.8,0.8,-0.032640,-0.023108,0.999200
500195.375000,5419379.500000,275.070007,0.8,0.8,0.8,0.639587,-0.474214,-0.605020
500499.656250,5419027.000000,243.860001,0.8,0.8,0.8,-0.013708,-0.021672,-0.999671
500194.343750,5418600.000000,277.640015,0.8,0.8,0.8,-0.020736,-0.054659,-0.998290
499888.906250,5418398.000000,281.799988,0.8,0.8,0.8,0.042066,-0.082276,-0.995721
499685.843750,5418888.000000,252.369995,0.8,0.8,0.8,0.014838,-0.041287,0.999037
500009.968750,5418345.000000,286.299988,0.8,0.8,0.8,0.025588,-0.088251,-0.995770
500011.906250,5418765.000000,246.380005,0.8,0.8,0.8,-0.152588,-0.102873,-0.982921
499505.125000,5419384.500000,303.350006,0.8,0.8,0.8,-0.355897,0.472774,-0.806115
499709.062500,5418367.000000,263.940002,0.8,0.8,0.8,0.202137,-0.229527,-0.952081
499569.187500,5418692.500000,248.619995,0.8,0.8,0.8,0.448164,-0.288225,-0.846212
500449.718750,5419019.000000,244.320007,0.8,0.8,0.8,0.033908,-0.077220,-0.996437
500002.437500,5418714.500000,252.750000,0.8,0.8,0.8,0.272102,-0.340362,-0.900064
500050.750000,5418761.000000,253.960007,0.8,0.8,0.8,0.073308,-0.208412,-0.975290
500245.562500,5418866.000000,254.520004,0.8,0.8,0.8,0.000705,-0.054796,-0.998497
499891.593750,5419140.000000,253.300003,0.8,0.8,0.8,-0.041805,-0.006027,-0.999108
500141.562500,5419273.500000,254.839996,0.8,0.8,0.8,0.995402,0.014702,0.094652
499580.000000,5419365.500000,300.420013,0.8,0.8,0.8,-0.710437,0.166957,-0.683670
500367.281250,5419267.000000,247.860001,0.8,0.8,0.8,-0.013067,0.046535,-0.998831
500105.218750,5419089.000000,246.360001,0.8,0.8,0.8,-0.008029,0.037328,-0.999271
499555.812500,5418786.000000,250.089996,0.8,0.8,0.8,0.014473,-0.071953,0.997303
499686.968750,5419017.500000,258.149994,0.8,0.8,0.8,0.081855,-0.010217,0.996592
499497.562500,5418550.000000,245.699997,0.8,0.8,0.8,-0.017330,-0.006959,-0.999826
499870.937500,5418331.000000,285.040009,0.8,0.8,0.8,0.002984,-0.034120,-0.999413
499985.156250,5419221.000000,253.559998,0.8,0.8,0.8,-0.045382,0.066754,-0.996737
499589.218750,5418578.500000,246.570007,0.8,0.8,0.8,0.020497,-0.031785,-0.999285
500006.937500,5419101.500000,257.730011,0.8,0.8,0.8,0.104597,-0.991449,-0.078030
500150.218750,5418880.000000,246.059998,0.8,0.8,0.8,-0.193730,-0.390672,-0.899913
500084.625000,5419358.000000,259.200012,0.8,0.8,0.8,-0.060621,0.020683,-0.997947
499800.593750,5419187.500000,258.380005,0.8,0.8,0.8,-0.053752,0.048367,-0.997382
499563.593750,5419337.500000,293.200012,0.8,0.8,0.8,-0.107095,0.135382,-0.984988
499933.375000,5419337.500000,266.390015,0.8,0.8,0.8,0.059344,0.067001,-0.995987
500170.812500,5418813.000000,264.519989,0.8,0.8,0.8,-0.966030,-0.093564,-0.240900
499759.187500,5418807.500000,245.600006,0.8,0.8,0.8,0.113133,-0.014499,0.993474
500422.500000,5419246.000000,245.630005,0.8,0.8,0.8,0.000598,0.010579,-0.999944
499658.906250,5419194.000000,267.089996,0.8,0.8,0.8,0.085515,-0.036261,0.995677
500183.687500,5418625.500000,276.769989,0.8,0.8,0.8,-0.022559,-0.043891,-0.998782
499895.375000,5418775.500000,260.109985,0.8,0.8,0.8,-0.339106,0.930718,0.137009
500052.968750,5418841.000000,256.119995,0.8,0.8,0.8,-0.382560,0.911205,0.152819
499896.031250,5418566.500000,272.529999,0.8,0.8,0.8,-0.053174,-0.128107,-0.990334
500082.000000,5418805.500000,266.000000,0.8,0.8,0.8,-0.079025,0.462696,0.882988
500145.625000,5418424.500000,285.790009,0.8,0.8,0.8,0.383655,-0.383401,-0.840126
499495.906250,5418403.000000,267.720001,0.8,0.8,0.8,-0.076229,0.416889,-0.905756
499790.437500,5419398.500000,274.309998,0.8,0.8,0.8,0.029640,0.097347,-0.994809
499799.593750,5418795.500000,244.369995,0.8,0.8,0.8,0.019326,0.008662,0.999776
500086.718750,5418379.500000,290.059998,0.8,0.8,0.8,0.192675,-0.859692,-0.473081
500475.000000,5419198.000000,254.419998,0.8,0.8,0.8,-0.863753,0.408843,0.294581
499556.687500,5418950.000000,258.829987,0.8,0.8,0.8,0.020536,-0.019397,0.999601
499636.750000,5418661.000000,273.299988,0.8,0.8,0.8,0.210781,0.670558,-0.711283
499604.000000,5418667.000000,245.490005,0.8,0.8,0.8,0.147347,-0.405705,-0.902049
500371.500000,5418935.000000,253.039993,0.8,0.8,0.8,-0.044510,-0.811878,-0.582128
499863.093750,5418339.500000,284.359985,0.8,0.8,0.8,0.085167,-0.051204,-0.995050
499506.531250,5418470.000000,250.059998,0.8,0.8,0.8,0.031809,0.003091,-0.999489
499634.343750,5418810.500000,250.149994,0.8,0.8,0.8,0.019712,-0.048134,0.998646
499968.687500,5418499.000000,275.790009,0.8,0.8,0.8,-0.019007,-0.192359,-0.981141
499933.656250,5419019.000000,249.460007,0.8,0.8,0.8,0.000514,0.036174,-0.999345
500230.781250,5418485.500000,285.160004,0.8,0.8,0.8,0.035812,-0.068622,-0.997000
499802.875000,5419042.000000,254.050003,0.8,0.8,0.8,0.025357,-0.040363,0.998863
500409.156250,5419212.000000,246.080002,0.8,0.8,0.8,-0.159405,0.763912,-0.625322
499945.281250,5418968.000000,287.649994,0.8,0.8,0.8,0.006671,-0.100139,-0.994951
499886.468750,5418545.500000,271.179993,0.8,0.8,0.8,0.333681,0.065704,-0.940394
500325.000000,5419226.000000,246.229996,0.8,0.8,0.8,-0.030337,0.047288,-0.998421
499970.625000,5418417.500000,285.239990,0.8,0.8,0.8,0.273564,0.728151,-0.628458
499905.343750,5418647.500000,247.490005,0.8,0.8,0.8,0.346342,-0.318334,-0.882446
499829.750000,5418469.000000,269.040009,0.8,0.8,0.8,0.160128,-0.233133,-0.959171
499680.781250,5419428.000000,295.339996,0.8,0.8,0.8,-0.178938,0.267987,-0.946659
500208.843750,5419390.000000,268.579987,0.8,0.8,0.8,0.511202,0.271799,-0.815351
500141.843750,5418904.000000,242.520004,0.8,0.8,0.8,-0.014510,0.009415,-0.999850
499859.718750,5418901.500000,247.100006,0.8,0.8,0.8,0.065193,-0.051348,0.996551
500376.281250,5419273.000000,248.279999,0.8,0.8,0.8,0.026621,0.058324,-0.997943
499875.937500,5419374.500000,270.890015,0.8,0.8,0.8,-0.032620,0.102274,-0.994221
500026.343750,5419276.000000,257.040009,0.8,0.8,0.8,0.070991,0.125877,-0.989503
499968.781250,5418409.000000,281.040009,0.8,0.8,0.8,-0.258068,0.085575,-0.962329
500178.781250,5418571.000000,279.070007,0.8,0.8,0.8,0.007996,-0.027349,-0.999594
500177.781250,5418897.000000,244.779999,0.8,0.8,0.8,0.352233,-0.293431,-0.888724
499804.625000,5418387.500000,280.600006,0.8,0.8,0.8,0.102093,-0.050535,-0.993490
500133.125000,5419415.500000,268.170013,0.8,0.8,0.8,0.053962,0.154884,-0.986458
500354.250000,5419333.500000,252.520004,0.8,0.8,0.8,0.003543,0.065760,-0.997829
499654.812500,5418379.500000,265.429993,0.8,0.8,0.8,0.405411,0.050044,-0.912764
500250.250000,5418864.500000,255.229996,0.8,0.8,0.8,0.066226,-0.219366,-0.973392
500100.906250,5418431.000000,286.869995,0.8,0.8,0.8,0.162632,-0.001371,-0.986686
499569.125000,5419144.000000,269.350006,0.8,0.8,0.8,0.078490,-0.057001,0.995284
499754.968750,5418672.500000,244.889999,0.8,0.8,0.8,0.003022,-0.027010,-0.999631
499503.781250,5418806.000000,253.429993,0.8,0.8,0.8,0.063670,-0.059689,0.996184
499498.062500,5419128.500000,272.739990,0.8,0.8,0.8,0.065091,-0.114609,0.991276
500443.218750,5419412.500000,278.320007,0.8,0.8,0.8,0.823804,-0.104688,-0.557125
