x,y,z,r,g,b,nx,ny,nz
494742,5.42025e+006,262.56,0.8,0.8,0.8,0.407656,0.906563,-0.109362
494468,5.42018e+006,259.75,0.8,0.8,0.8,0.0291684,0.0139776,0.999477
494148,5.41998e+006,289.27,0.8,0.8,0.8,-0.312602,0.221114,0.92379
494729,5.42e+006,255.04,0.8,0.8,0.8,0.0395242,0.0544523,0.997734
494066,5.42017e+006,252.77,0.8,0.8,0.8,-0.0842845,0.0272935,0.996068
494511,5.42e+006,270.57,0.8,0.8,0.8,-0.0253283,0.562035,0.826725
494044,5.42046e+006,263.77,0.8,0.8,0.8,-0.506674,-0.128741,-0.852471
494078,5.41981e+006,284.93,0.8,0.8,0.8,-0.760994,0.225576,0.608279
495194,5.42017e+006,251.5,0.8,0.8,0.8,0.0135339,-0.0177297,0.999751
494911,5.42075e+006,276.68,0.8,0.8,0.8,-0.0221851,-0.0254355,-0.99943
494599,5.42092e+006,353.47,0.8,0.8,0.8,-0.0330289,0.0203593,-0.999247
494174,5.42091e+006,357.6,0.8,0.8,0.8,-0.0221548,0.137225,-0.990292
493907,5.42093e+006,369.57,0.8,0.8,0.8,0.0986015,0.254799,-0.961954
494437,5.41998e+006,302.16,0.8,0.8,0.8,-0.553288,-0.18459,0.81228
494409,5.42075e+006,314.5,0.8,0.8,0.8,0.399598,0.590163,-0.701448
494328,5.42053e+006,252.77,0.8,0.8,0.8,-0.00534234,-0.00204866,-0.999984
494715,5.41993e+006,300.47,0.8,0.8,0.8,0.419292,0.40362,0.813194
494697,5.42011e+006,252.37,0.8,0.8,0.8,0.00547571,0.00881255,0.999946
493790,5.42092e+006,385.08,0.8,0.8,0.8,-0.273246,0.155424,-0.949305
493905,5.42046e+006,266.35,0.8,0.8,0.8,-0.288212,-0.199904,-0.936468
494347,5.42065e+006,255.2,0.8,0.8,0.8,0.00284123,0.01057,-0.99994
494759,5.42066e+006,277.28,0.8,0.8,0.8,-0.0475639,0.116347,-0.992069
494117,5.42066e+006,256.46,0.8,0.8,0.8,0.0441537,-0.108111,-0.993158
494529,5.42097e+006,365.29,0.8,0.8,0.8,-0.630508,-0.32999,-0.702542
494293,5.42025e+006,268.66,0.8,0.8,0.8,-0.312318,-0.445111,0.839246
494316,5.42098e+006,362.57,0.8,0.8,0.8,-0.0135855,0.0098984,-0.999859
494736,5.4199e+006,306.68,0.8,0.8,0.8,0.307943,0.432412,0.847462
493807,5.41982e+006,258.13,0.8,0.8,0.8,0.291126,-0.214665,0.93229
494652,5.42056e+006,280.13,0.8,0.8,0.8,0.274545,0.477623,-0.834566
493802,5.42005e+006,265.94,0.8,0.8,0.8,0.0679092,0.0179234,0.997531
495075,5.41986e+006,332.12,0.8,0.8,0.8,-0.0106121,0.101001,0.99483
495239,5.42009e+006,251.8,0.8,0.8,0.8,-0.00203071,0.00325025,0.999993
494545,5.42094e+006,355.44,0.8,0.8,0.8,-0.0219409,0.0429517,-0.998836
494879,5.41988e+006,287.15,0.8,0.8,0.8,-0.0188442,0.280849,0.959567
494894,5.42067e+006,277.24,0.8,0.8,0.8,-0.177888,0.386472,-0.904984
493943,5.42012e+006,255.53,0.8,0.8,0.8,0.0204721,-0.00878443,0.999752
494688,5.42041e+006,258.59,0.8,0.8,0.8,0.257451,-0.380105,-0.888391
493856,5.42057e+006,268.83,0.8,0.8,0.8,-0.432207,-0.545672,-0.717941
494052,5.42058e+006,254.43,0.8,0.8,0.8,-0.515538,0.176352,-0.838523
494549,5.41991e+006,315.35,0.8,0.8,0.8,0.264217,0.221548,0.938673
495030,5.42027e+006,259.81,0.8,0.8,0.8,0.0026559,0.100769,0.994906
494096,5.42056e+006,253.27,0.8,0.8,0.8,-0.0433052,0.0265514,-0.998709
494502,5.42088e+006,353.52,0.8,0.8,0.8,-0.438763,0.272199,-0.856385
495162,5.42027e+006,256.7,0.8,0.8,0.8,0.00487727,-0.0148208,0.999878
495238,5.42016e+006,251.41,0.8,0.8,0.8,-0.00399692,0.0100872,0.999941
494598,5.41987e+006,324.73,0.8,0.8,0.8,-0.943896,-0.157027,0.290522
493802,5.42046e+006,266.27,0.8,0.8,0.8,-0.0992261,0.206075,-0.973492
494542,5.42073e+006,340.58,0.8,0.8,0.8,0.0868858,0.13896,-0.986479
494300,5.41995e+006,292.92,0.8,0.8,0.8,-0.0367475,0.0505914,0.998043
495059,5.4202e+006,253.3,0.8,0.8,0.8,-0.00761628,-0.042481,0.999068
494112,5.42055e+006,252.62,0.8,0.8,0.8,0.00747478,-0.00648553,-0.999951
494487,5.4204e+006,251.94,0.8,0.8,0.8,-0.0116574,-0.000459354,-0.999932
494981,5.42074e+006,290.81,0.8,0.8,0.8,0.541559,0.59278,-0.596092
494372,5.42032e+006,255.36,0.8,0.8,0.8,-0.0236077,-0.062815,-0.997746
494570,5.4202e+006,253.86,0.8,0.8,0.8,0.0202902,0.039714,0.999005
495059,5.42093e+006,333.03,0.8,0.8,0.8,-0.0728237,-0.0226201,-0.997088
493914,5.42058e+006,263.3,0.8,0.8,0.8,0.126149,-0.165932,-0.978035
493831,5.42089e+006,366.4,0.8,0.8,0.8,-0.0333174,0.116593,-0.992621
494158,5.42084e+006,333.56,0.8,0.8,0.8,-0.0819201,0.391715,-0.916433
494281,5.42071e+006,262.88,0.8,0.8,0.8,0.0277976,0.292521,-0.955855
494424,5.42041e+006,252.95,0.8,0.8,0.8,-0.0203845,-0.0250985,-0.999477
493800,5.42095e+006,373.87,0.8,0.8,0.8,-0.0991492,0.287404,-0.952664
494502,5.42072e+006,333.65,0.8,0.8,0.8,0.242855,0.451694,-0.858483
493754,5.42051e+006,281.81,0.8,0.8,0.8,0.271396,-0.136475,-0.952743
495055,5.42019e+006,253.11,0.8,0.8,0.8,-0.00223365,-0.0428109,0.999081
493958,5.42008e+006,252.81,0.8,0.8,0.8,-0.0297942,0.00771448,0.999526
494667,5.41987e+006,334.37,0.8,0.8,0.8,0.00100597,-0.289645,0.957134
494991,5.41982e+006,319.69,0.8,0.8,0.8,0.285296,-0.636271,0.716774
494189,5.41998e+006,288,0.8,0.8,0.8,0.0898744,0.0911997,0.991769
495238,5.41991e+006,317.12,0.8,0.8,0.8,-0.6975,-0.471217,0.53986
493765,5.41995e+006,269.59,0.8,0.8,0.8,0.10932,0.0917202,0.989766
494469,5.42003e+006,295.96,0.8,0.8,0.8,0.173171,0.0876916,0.98098
493853,5.42056e+006,275.15,0.8,0.8,0.8,-0.48135,0.628429,-0.611048
495005,5.42016e+006,252.06,0.8,0.8,0.8,-0.001054,-0.0568487,0.998382
495018,5.42001e+006,256.94,0.8,0.8,0.8,-0.0567111,0.820478,0.568858
493910,5.4209e+006,365.39,0.8,0.8,0.8,-0.111512,0.166896,-0.979648
494773,5.41989e+006,317.25,0.8,0.8,0.8,0.19202,0.701599,0.686212
494222,5.42022e+006,265.58,0.8,0.8,0.8,0.0307011,-0.0699901,0.997075
493880,5.42017e+006,258.29,0.8,0.8,0.8,0.244922,-0.246366,0.937719
495229,5.41998e+006,302.12,0.8,0.8,0.8,-0.52677,0.460124,0.714702
493656,5.42055e+006,309.72,0.8,0.8,0.8,-0.280729,0.258968,-0.92419
494163,5.4199e+006,296.28,0.8,0.8,0.8,0.0523228,0.159216,0.985856
494817,5.42068e+006,282.41,0.8,0.8,0.8,-0.0562453,0.101654,-0.993229
494545,5.421e+006,356.88,0.8,0.8,0.8,-0.0265657,-0.0149599,-0.999535
494997,5.42036e+006,282.56,0.8,0.8,0.8,-0.359523,-0.090742,-0.928714
494112,5.42007e+006,290.73,0.8,0.8,0.8,0.324515,0.160738,0.932123
494577,5.42098e+006,355.91,0.8,0.8,0.8,-0.0314657,0.021891,-0.999265
494981,5.41987e+006,324.45,0.8,0.8,0.8,0.405871,0.33728,0.849418
494311,5.421e+006,363.17,0.8,0.8,0.8,-0.0278783,0.0237208,-0.99933
495233,5.41993e+006,310.15,0.8,0.8,0.8,-0.76573,0.488246,0.418657
495150,5.42072e+006,319.44,0.8,0.8,0.8,-0.136347,0.0445895,-0.989657
495206,5.41992e+006,305.72,0.8,0.8,0.8,0.508645,-0.077312,0.857498
495027,5.42017e+006,252.56,0.8,0.8,0.8,-0.00337983,-0.0107755,0.999936
494097,5.42015e+006,276.36,0.8,0.8,0.8,0.198632,0.259685,0.945045
495170,5.42e+006,273.28,0.8,0.8,0.8,-0.45714,0.784833,0.418401
493691,5.42088e+006,377.18,0.8,0.8,0.8,-0.302152,0.518965,-0.799612
494084,5.42019e+006,264.5,0.8,0.8,0.8,-0.935414,-0.219692,0.277012
494708,5.42068e+006,291.5,0.8,0.8,0.8,-0.337263,0.258568,-0.905205
495083,5.42057e+006,305.1,0.8,0.8,0.8,0.0112049,0.197126,-0.980314
493659,5.42096e+006,371.69,0.8,0.8,0.8,0.275536,-0.815646,-0.508725
494567,5.41989e+006,320.96,0.8,0.8,0.8,-0.775437,0.495972,0.390782
495212,5.42087e+006,323.08,0.8,0.8,0.8,-0.0542771,-0.000953701,-0.998526
494682,5.42072e+006,317.13,0.8,0.8,0.8,-0.436745,0.239732,-0.867054
493674,5.41995e+006,266.02,0.8,0.8,0.8,0.126759,-0.266894,0.955353
495240,5.41996e+006,314.65,0.8,0.8,0.8,-0.272852,0.405586,0.872383
494496,5.41998e+006,307.27,0.8,0.8,0.8,-0.0966662,0.495645,0.863129
494250,5.42097e+006,363.24,0.8,0.8,0.8,-0.0141957,0.0551247,-0.998379
494422,5.42003e+006,291.39,0.8,0.8,0.8,-0.042442,0.488465,0.871551
494681,5.41991e+006,282.97,0.8,0.8,0.8,0.0958128,0.50406,0.858337
494723,5.42001e+006,254.62,0.8,0.8,0.8,0.0409456,0.0408692,0.998325
494213,5.42057e+006,254.27,0.8,0.8,0.8,-0.436362,0.325713,-0.838749
494337,5.4201e+006,286.18,0.8,0.8,0.8,0.0467311,0.621957,0.781656
493824,5.42043e+006,263.38,0.8,0.8,0.8,0.33644,0.875117,-0.347821
495002,5.42074e+006,314.87,0.8,0.8,0.8,0.07329,0.0614676,-0.995415
495059,5.41997e+006,274.37,0.8,0.8,0.8,0.718505,0.512397,0.470319
493953,5.42068e+006,279.26,0.8,0.8,0.8,-0.144218,0.263214,-0.953897
495140,5.41996e+006,288.15,0.8,0.8,0.8,-0.364356,0.785768,0.499812
494705,5.42085e+006,349.82,0.8,0.8,0.8,0.0835941,0.245643,-0.965749
493696,5.41986e+006,254.58,0.8,0.8,0.8,0.00950425,-0.0561974,0.998374
495133,5.41987e+006,334.01,0.8,0.8,0.8,-0.00294417,0.729678,0.683785
493660,5.42035e+006,274,0.8,0.8,0.8,-0.145519,0.509313,-0.848189
493929,5.41995e+006,252.44,0.8,0.8,0.8,0.114566,-0.00586596,0.993398
495172,5.42027e+006,255.04,0.8,0.8,0.8,0.143027,-0.0631034,0.987705
494119,5.41992e+006,286.84,0.8,0.8,0.8,0.029423,0.167487,0.985435
494209,5.41995e+006,298.27,0.8,0.8,0.8,0.700676,0.523063,0.48524
494488,5.41986e+006,317.57,0.8,0.8,0.8,-0.541604,0.161467,0.824981
495180,5.42043e+006,285.9,0.8,0.8,0.8,-0.0595344,0.107199,-0.992454
494081,5.42068e+006,263.45,0.8,0.8,0.8,-0.303237,0.129592,-0.944062
494459,5.4209e+006,367.46,0.8,0.8,0.8,0.341864,-0.705667,-0.620615
494324,5.42086e+006,350.21,0.8,0.8,0.8,0.0341077,0.239601,-0.970272
495064,5.42095e+006,332.01,0.8,0.8,0.8,-0.0674968,-0.0312921,-0.997229
494475,5.42026e+006,255.96,0.8,0.8,0.8,0.0271631,0.0378481,0.998914
493970,5.42049e+006,259.46,0.8,0.8,0.8,-0.0242281,0.370746,-0.928418
494648,5.42067e+006,324.02,0.8,0.8,0.8,-0.51885,0.212066,-0.828144
495213,5.42018e+006,251.37,0.8,0.8,0.8,0.00711431,-0.0109013,0.999915
494086,5.41991e+006,290.43,0.8,0.8,0.8,-0.192067,0.963662,-0.185648
495148,5.4204e+006,283.32,0.8,0.8,0.8,-0.0189645,0.0972434,-0.99508
494137,5.42005e+006,287.88,0.8,0.8,0.8,-0.558955,-0.0235514,0.828864
494074,5.42066e+006,259.95,0.8,0.8,0.8,-0.053815,0.223318,-0.973259
494528,5.42016e+006,257.56,0.8,0.8,0.8,0.0474737,0.0397123,0.998083
493873,5.42058e+006,272.5,0.8,0.8,0.8,0.146694,-0.179259,-0.972804
493973,5.42039e+006,254.23,0.8,0.8,0.8,0.191139,-0.119543,-0.974256
494019,5.42055e+006,257.37,0.8,0.8,0.8,-0.30559,-0.326241,-0.894529
495023,5.4206e+006,313.52,0.8,0.8,0.8,-0.0716393,0.208649,-0.975363
494356,5.42006e+006,288.38,0.8,0.8,0.8,-0.164772,-0.0161084,0.9862
494884,5.42071e+006,281.14,0.8,0.8,0.8,-0.0163301,-0.00235747,-0.999864
494649,5.42096e+006,353.08,0.8,0.8,0.8,-0.0372773,0.0183952,-0.999136
494865,5.41987e+006,298.1,0.8,0.8,0.8,0.454079,0.88608,0.093138
493856,5.41979e+006,253.62,0.8,0.8,0.8,-0.0121813,0.00430653,0.999917
493816,5.42042e+006,267.87,0.8,0.8,0.8,0.224587,0.368211,-0.902209
494120,5.421e+006,367.78,0.8,0.8,0.8,0.0533896,-0.280637,-0.958328
493723,5.42023e+006,269.26,0.8,0.8,0.8,-0.0670012,-0.207574,0.975922
494485,5.42087e+006,368.54,0.8,0.8,0.8,-0.635405,-0.0176057,-0.771978
494985,5.42039e+006,284.83,0.8,0.8,0.8,0.0153917,0.084657,-0.996291
494785,5.42013e+006,264.36,0.8,0.8,0.8,-0.0870989,-0.0395201,0.995416
494368,5.42031e+006,255.65,0.8,0.8,0.8,-0.02378,-0.0534201,-0.998289
494871,5.4209e+006,343.94,0.8,0.8,0.8,-0.0356136,0.0229819,-0.999101
493761,5.42093e+006,382.46,0.8,0.8,0.8,-0.704611,0.708712,-0.0353608
493903,5.42089e+006,365.46,0.8,0.8,0.8,-0.0292807,0.126927,-0.99148
494652,5.41985e+006,337.07,0.8,0.8,0.8,0.000210581,0.28661,0.958047
494779,5.42067e+006,277.24,0.8,0.8,0.8,0.00639247,0.334742,-0.942288
494952,5.42075e+006,305.9,0.8,0.8,0.8,0.467111,0.884144,-0.00984244
494236,5.41993e+006,291.69,0.8,0.8,0.8,0.0592525,0.231481,0.971033
493897,5.41978e+006,268.99,0.8,0.8,0.8,-0.815136,0.275406,0.509613
493932,5.42009e+006,255.66,0.8,0.8,0.8,0.0255012,0.00526381,0.999661
493677,5.42037e+006,277.12,0.8,0.8,0.8,0.043691,0.134629,-0.989932
493681,5.42098e+006,388.75,0.8,0.8,0.8,-0.193538,0.0801664,-0.977812
494795,5.4207e+006,287.36,0.8,0.8,0.8,-0.0616103,0.246356,-0.967219
495103,5.42013e+006,251.83,0.8,0.8,0.8,-0.000405581,-0.00240658,0.999997
493917,5.42048e+006,262.07,0.8,0.8,0.8,-0.367027,0.266648,-0.891174
494459,5.41985e+006,316.43,0.8,0.8,0.8,0.23962,-0.116879,0.963806
495081,5.41984e+006,322.8,0.8,0.8,0.8,-0.284447,-0.748162,0.599452
493899,5.42065e+006,276.7,0.8,0.8,0.8,-0.167075,0.140561,-0.975873
494328,5.42062e+006,254.9,0.8,0.8,0.8,-0.327404,-0.355137,-0.875605
494537,5.42051e+006,264.17,0.8,0.8,0.8,0.626786,-0.504289,-0.593997
493993,5.42049e+006,259.12,0.8,0.8,0.8,0.405715,0.00389445,-0.913992
494990,5.42e+006,252.24,0.8,0.8,0.8,-0.00539712,-0.0123814,0.999909
495084,5.42092e+006,331.18,0.8,0.8,0.8,-0.0784395,-0.0174068,-0.996767
493778,5.42071e+006,341.09,0.8,0.8,0.8,-0.167264,0.323553,-0.931309
494924,5.41996e+006,251.9,0.8,0.8,0.8,0.00287381,-0.00689837,0.999972
494637,5.41987e+006,325.9,0.8,0.8,0.8,-0.0621595,0.719938,0.691249
493773,5.42047e+006,276,0.8,0.8,0.8,-0.377258,-0.306865,-0.873791
494045,5.41987e+006,263.68,0.8,0.8,0.8,-0.188839,0.166126,0.967854
494013,5.4209e+006,359.02,0.8,0.8,0.8,-0.0399785,0.178811,-0.983071
493979,5.42099e+006,371.24,0.8,0.8,0.8,-0.0186499,0.0664644,-0.997615
494409,5.42091e+006,355.2,0.8,0.8,0.8,-0.000732426,0.0690574,-0.997612
494969,5.42006e+006,267.41,0.8,0.8,0.8,-0.631757,0.210682,0.745987
493697,5.42046e+006,287.58,0.8,0.8,0.8,-0.0249993,-0.057481,-0.998034
494359,5.42006e+006,286.86,0.8,0.8,0.8,-0.70935,-0.0890631,0.699207
494177,5.42039e+006,258.9,0.8,0.8,0.8,-0.0134998,0.23204,-0.972613
495075,5.42087e+006,331.54,0.8,0.8,0.8,-0.0702477,0.0071825,-0.997504
494950,5.41985e+006,300.96,0.8,0.8,0.8,-0.064135,0.471689,0.87943
495104,5.421e+006,326.46,0.8,0.8,0.8,-0.0835326,-0.0575488,-0.994842
493719,5.41998e+006,274.08,0.8,0.8,0.8,0.67842,0.10528,0.727092
494702,5.421e+006,350.51,0.8,0.8,0.8,-0.0492125,-0.0273507,-0.998414
494333,5.42039e+006,253.65,0.8,0.8,0.8,-0.00905635,-0.0143671,-0.999856
494630,5.41993e+006,315.52,0.8,0.8,0.8,-0.107644,0.44322,0.889926
493904,5.42095e+006,371.74,0.8,0.8,0.8,-0.116721,0.0104263,-0.99311
494709,5.42075e+006,313.95,0.8,0.8,0.8,-0.0493786,-0.0053944,-0.998766
495249,5.42033e+006,260.83,0.8,0.8,0.8,-0.0389112,0.244978,-0.968748
494611,5.42042e+006,265.69,0.8,0.8,0.8,-0.0623184,-0.592893,-0.802866
495151,5.42058e+006,308.19,0.8,0.8,0.8,0.00749203,0.132836,-0.99111
494631,5.42003e+006,257.15,0.8,0.8,0.8,0.0511954,0.0504332,0.997414
493731,5.42086e+006,379.44,0.8,0.8,0.8,0.902927,0.384058,-0.192933
493815,5.42056e+006,281.74,0.8,0.8,0.8,-0.419458,0.4452,-0.791108
494290,5.42017e+006,266.5,0.8,0.8,0.8,0.0717046,0.111865,0.991133
494921,5.42053e+006,304.99,0.8,0.8,0.8,-0.075989,0.253289,-0.964402
494809,5.42088e+006,345.52,0.8,0.8,0.8,-0.0331943,0.0610282,-0.997584
494262,5.41993e+006,292.17,0.8,0.8,0.8,-0.0310315,0.0492421,0.998305
494137,5.42016e+006,277.84,0.8,0.8,0.8,-0.0399233,0.122293,0.991691
494807,5.42064e+006,268.89,0.8,0.8,0.8,-0.102456,0.01403,-0.994639
494209,5.42048e+006,262.34,0.8,0.8,0.8,-0.986737,-0.0478793,0.155105
493975,5.42015e+006,253.39,0.8,0.8,0.8,0.120296,-0.330233,0.936202
493891,5.41996e+006,253,0.8,0.8,0.8,-0.00936034,0.00828709,0.999922
493805,5.42046e+006,269.15,0.8,0.8,0.8,-0.419507,0.476969,-0.772344
494446,5.42021e+006,259.4,0.8,0.8,0.8,0.0335132,0.0548306,0.997933
493822,5.42018e+006,263.75,0.8,0.8,0.8,-0.226151,0.00589697,0.974074
493934,5.4206e+006,263.62,0.8,0.8,0.8,-0.227542,0.332246,-0.915335
494595,5.42099e+006,355.11,0.8,0.8,0.8,-0.0396116,-0.00311742,-0.99921
494959,5.42099e+006,337.25,0.8,0.8,0.8,-0.0776674,-0.0632022,-0.994974
494411,5.42034e+006,253.8,0.8,0.8,0.8,-0.012981,-0.0269717,-0.999552
494121,5.4209e+006,358.19,0.8,0.8,0.8,-0.0112281,0.111007,-0.993756
494165,5.42043e+006,265.18,0.8,0.8,0.8,-0.277391,-0.386798,-0.879455
494327,5.42088e+006,351.33,0.8,0.8,0.8,-0.00313346,0.139576,-0.990206
494775,5.42089e+006,347.24,0.8,0.8,0.8,-0.0397855,0.05476,-0.997707
495022,5.41983e+006,315.62,0.8,0.8,0.8,-0.670485,0.730331,0.130639
495004,5.41992e+006,272.76,0.8,0.8,0.8,-0.315358,0.486712,0.814654
494561,5.42095e+006,355.42,0.8,0.8,0.8,-0.0189732,0.0349746,-0.999208
494868,5.42086e+006,342.07,0.8,0.8,0.8,-0.0286408,0.0645575,-0.997503
494020,5.42e+006,253.25,0.8,0.8,0.8,-0.00294428,-0.020313,0.999789
494694,5.41999e+006,256.8,0.8,0.8,0.8,0.189479,0.187328,0.96385
494533,5.42e+006,288.91,0.8,0.8,0.8,0.465122,0.181044,0.866536
494864,5.42055e+006,297.42,0.8,0.8,0.8,0.364358,0.17192,-0.915252
494674,5.4202e+006,252.06,0.8,0.8,0.8,0.00246063,0.00623884,0.999978
493931,5.421e+006,372.49,0.8,0.8,0.8,-0.012974,0.0271577,-0.999547
493945,5.42074e+006,307.71,0.8,0.8,0.8,-0.229968,0.544543,-0.80659
