x,y,z,r,g,b,nx,ny,nz
496425.875000,5422148.500000,296.579987,0.8,0.8,0.8,-0.014609,0.020509,0.999683
496934.531250,5421383.500000,296.589996,0.8,0.8,0.8,0.255868,-0.447092,0.857111
496632.531250,5421404.500000,280.890015,0.8,0.8,0.8,0.343307,-0.313474,0.885367
497087.093750,5421608.000000,300.100006,0.8,0.8,0.8,-0.016958,0.060758,0.998008
497090.593750,5421952.500000,276.779999,0.8,0.8,0.8,0.035541,-0.010170,0.999316
496858.781250,5421539.000000,286.820007,0.8,0.8,0.8,-0.474087,0.216774,0.853376
496468.875000,5421616.500000,294.820007,0.8,0.8,0.8,0.041414,-0.016964,0.998998
496577.750000,5422321.500000,297.420013,0.8,0.8,0.8,0.009300,-0.010302,0.999904
497009.843750,5422189.500000,287.559998,0.8,0.8,0.8,0.020314,-0.035893,0.999149
496963.406250,5421755.500000,284.470001,0.8,0.8,0.8,0.342671,0.123109,0.931354
496324.593750,5422121.000000,299.079987,0.8,0.8,0.8,0.016937,0.036679,0.999184
496230.000000,5422251.500000,301.100006,0.8,0.8,0.8,0.014054,0.007803,0.999871
496872.156250,5422121.000000,286.420013,0.8,0.8,0.8,0.027736,-0.050098,0.998359
496228.468750,5422203.000000,300.739990,0.8,0.8,0.8,0.136579,-0.216039,0.966785
496201.656250,5421644.500000,302.130005,0.8,0.8,0.8,0.022727,-0.040638,0.998915
497130.375000,5422312.500000,288.160004,0.8,0.8,0.8,0.021040,-0.011868,0.999708
496158.031250,5422146.500000,300.670013,0.8,0.8,0.8,0.017889,0.005166,0.999827
497073.406250,5421485.500000,297.929993,0.8,0.8,0.8,-0.118914,-0.174311,0.977484
496380.781250,5421749.000000,302.179993,0.8,0.8,0.8,0.049498,-0.038488,0.998032
496506.156250,5421389.000000,280.820007,0.8,0.8,0.8,0.130226,-0.132759,0.982556
496769.125000,5421712.500000,289.720001,0.8,0.8,0.8,-0.047756,-0.050882,0.997562
496415.718750,5422217.500000,299.369995,0.8,0.8,0.8,-0.024283,-0.062711,0.997736
496121.031250,5421596.000000,303.869995,0.8,0.8,0.8,0.041188,-0.041290,0.998298
496548.937500,5421618.500000,288.859985,0.8,0.8,0.8,0.081586,0.047571,0.995530
496359.531250,5422182.500000,295.750000,0.8,0.8,0.8,0.087849,0.087195,0.992310
496031.625000,5422202.500000,300.670013,0.8,0.8,0.8,0.048609,-0.232110,0.971474
496160.000000,5422077.500000,303.059998,0.8,0.8,0.8,0.005701,0.055495,0.998443
496534.843750,5422102.000000,298.350006,0.8,0.8,0.8,0.086825,0.058756,0.994489
496621.218750,5421578.500000,280.850006,0.8,0.8,0.8,0.213304,0.001820,0.976984
496815.250000,5421472.500000,284.809998,0.8,0.8,0.8,0.252611,-0.067757,0.965193
496662.781250,5422310.500000,296.160004,0.8,0.8,0.8,0.006073,0.162213,0.986737
496241.500000,5421535.000000,296.769989,0.8,0.8,0.8,0.062061,-0.033363,0.997515
496053.343750,5421772.500000,313.410004,0.8,0.8,0.8,0.018708,-0.077350,0.996828
496182.250000,5421484.000000,296.359985,0.8,0.8,0.8,0.028866,-0.049350,0.998364
497112.656250,5421402.000000,292.739990,0.8,0.8,0.8,-0.018493,0.059888,0.998034
496657.750000,5422243.500000,294.399994,0.8,0.8,0.8,0.018294,-0.025022,0.999520
496667.781250,5422137.000000,291.140015,0.8,0.8,0.8,0.024790,-0.020446,0.999484
497100.812500,5421644.000000,299.049988,0.8,0.8,0.8,0.149743,-0.309219,0.939128
496026.750000,5421727.000000,311.059998,0.8,0.8,0.8,0.016516,-0.060193,0.998050
497112.375000,5421783.000000,288.109985,0.8,0.8,0.8,-0.056117,0.111874,0.992137
496363.625000,5421744.500000,302.910004,0.8,0.8,0.8,0.049884,-0.039214,0.997985
496466.156250,5421743.000000,296.670013,0.8,0.8,0.8,0.093206,-0.042925,0.994721
495981.531250,5422267.500000,314.850006,0.8,0.8,0.8,0.715719,-0.319840,0.620845
496600.437500,5421948.500000,296.989990,0.8,0.8,0.8,-0.013314,-0.009693,0.999864
496538.843750,5421411.500000,276.329987,0.8,0.8,0.8,0.076451,-0.106790,0.991338
496964.500000,5422297.000000,290.890015,0.8,0.8,0.8,0.020443,-0.016552,0.999654
496926.687500,5422289.000000,291.989990,0.8,0.8,0.8,0.012671,-0.015198,0.999804
496438.093750,5422309.000000,298.459991,0.8,0.8,0.8,0.100393,-0.137879,0.985348
497101.125000,5422193.500000,286.390015,0.8,0.8,0.8,0.012670,-0.038079,0.999194
496934.625000,5422270.500000,291.359985,0.8,0.8,0.8,0.016245,-0.014517,0.999763
496358.937500,5422227.500000,307.070007,0.8,0.8,0.8,-0.001553,-0.052694,0.998609
496364.218750,5422005.500000,302.779999,0.8,0.8,0.8,0.025799,0.054570,0.998177
496735.437500,5421580.500000,280.149994,0.8,0.8,0.8,0.081661,-0.124457,0.988859
496134.031250,5422309.500000,309.220001,0.8,0.8,0.8,0.026996,-0.049757,0.998396
496732.218750,5422056.000000,289.820007,0.8,0.8,0.8,0.060645,0.067079,0.995903
496819.562500,5421373.000000,300.859985,0.8,0.8,0.8,-0.080673,0.121995,0.989247
496177.625000,5421390.000000,290.820007,0.8,0.8,0.8,0.025508,-0.071720,0.997099
496297.125000,5421509.000000,293.470001,0.8,0.8,0.8,0.010263,-0.059934,0.998150
497129.625000,5422304.500000,287.890015,0.8,0.8,0.8,0.017367,0.005350,0.999835
496778.281250,5421781.500000,297.190002,0.8,0.8,0.8,-0.054345,0.314593,0.947670
496454.718750,5421533.000000,292.700012,0.8,0.8,0.8,0.024961,-0.052018,0.998334
496758.781250,5421490.500000,292.859985,0.8,0.8,0.8,0.193566,0.678103,0.709019
496653.656250,5421799.000000,295.519989,0.8,0.8,0.8,0.014490,-0.055305,0.998364
497112.281250,5422205.000000,286.619995,0.8,0.8,0.8,0.001289,-0.034085,0.999418
496900.875000,5422216.000000,289.769989,0.8,0.8,0.8,0.007914,-0.038294,0.999235
496879.000000,5421449.500000,298.040009,0.8,0.8,0.8,-0.752485,-0.255111,0.607194
495950.375000,5421695.000000,310.859985,0.8,0.8,0.8,0.018597,-0.028979,0.999407
496192.062500,5421630.500000,301.959991,0.8,0.8,0.8,0.028536,-0.040215,0.998783
496890.968750,5422285.500000,292.109985,0.8,0.8,0.8,0.015763,-0.033884,0.999301
496239.375000,5421776.500000,309.369995,0.8,0.8,0.8,0.039834,-0.047424,0.998080
496174.812500,5421639.500000,302.660004,0.8,0.8,0.8,0.031572,-0.034855,0.998894
496288.718750,5422142.000000,298.600006,0.8,0.8,0.8,0.014339,0.012179,0.999823
496938.406250,5421512.000000,293.529999,0.8,0.8,0.8,-0.012601,0.010097,0.999870
497074.468750,5421421.000000,292.910004,0.8,0.8,0.8,-0.026701,0.012542,0.999565
496831.406250,5421543.000000,285.279999,0.8,0.8,0.8,-0.103003,0.438077,0.893017
497052.562500,5421938.000000,276.790009,0.8,0.8,0.8,0.014003,-0.008644,0.999865
497110.625000,5421548.500000,303.130005,0.8,0.8,0.8,0.062428,0.047340,0.996926
496021.375000,5422080.000000,304.670013,0.8,0.8,0.8,0.017080,0.042374,0.998956
496649.625000,5422263.000000,294.970001,0.8,0.8,0.8,0.020485,-0.030124,0.999336
496836.125000,5421761.500000,297.299988,0.8,0.8,0.8,-0.030534,-0.023466,0.999258
496600.937500,5422240.500000,295.260010,0.8,0.8,0.8,0.016979,-0.021954,0.999615
496893.281250,5421681.500000,297.559998,0.8,0.8,0.8,0.011205,0.017528,0.999784
496897.250000,5422119.500000,285.450012,0.8,0.8,0.8,0.020862,-0.060209,0.997968
496299.937500,5421475.000000,291.730011,0.8,0.8,0.8,0.029883,-0.035869,0.998910
496047.187500,5422157.500000,302.649994,0.8,0.8,0.8,0.018644,0.000733,0.999826
496580.093750,5422005.000000,296.799988,0.8,0.8,0.8,-0.006378,-0.006895,0.999956
496358.750000,5421693.500000,301.279999,0.8,0.8,0.8,0.047952,-0.029939,0.998401
496497.781250,5422133.500000,303.140015,0.8,0.8,0.8,-0.105699,-0.084899,0.990767
496042.218750,5421547.000000,302.899994,0.8,0.8,0.8,0.011007,-0.075492,0.997086
496036.343750,5421445.500000,279.980011,0.8,0.8,0.8,0.012301,-0.712586,0.701477
496578.687500,5421422.500000,272.899994,0.8,0.8,0.8,0.103155,-0.209935,0.972259
496424.875000,5421398.500000,282.399994,0.8,0.8,0.8,0.056179,-0.127558,0.990239
496360.375000,5422245.000000,296.359985,0.8,0.8,0.8,-0.136023,-0.079874,0.987481
497038.812500,5422030.000000,277.850006,0.8,0.8,0.8,0.017894,-0.031977,0.999328
496639.312500,5421534.500000,275.230011,0.8,0.8,0.8,0.012594,0.003401,0.999915
495981.968750,5421729.500000,311.839996,0.8,0.8,0.8,0.014156,-0.059198,0.998146
496286.437500,5422266.500000,296.179993,0.8,0.8,0.8,0.028192,0.020854,0.999385
496711.937500,5421678.000000,285.589996,0.8,0.8,0.8,0.183215,-0.076960,0.980056
496363.187500,5421706.500000,301.480011,0.8,0.8,0.8,0.050886,-0.029742,0.998261
496182.812500,5421539.000000,299.149994,0.8,0.8,0.8,0.042587,-0.043954,0.998125
496897.125000,5421928.000000,283.809998,0.8,0.8,0.8,0.050851,-0.000567,0.998706
496716.312500,5421613.000000,281.890015,0.8,0.8,0.8,-0.076038,-0.044729,0.996101
496037.375000,5422271.000000,310.420013,0.8,0.8,0.8,-0.478226,-0.464563,0.745306
496972.218750,5422333.500000,291.750000,0.8,0.8,0.8,0.025178,-0.011336,0.999619
496332.125000,5421611.000000,299.010010,0.8,0.8,0.8,0.022904,-0.043944,0.998771
496274.812500,5421595.000000,298.790009,0.8,0.8,0.8,0.002081,-0.049241,0.998785
496530.812500,5421411.000000,276.929993,0.8,0.8,0.8,0.039737,-0.131084,0.990574
496598.437500,5422267.500000,297.290009,0.8,0.8,0.8,0.085139,-0.278945,0.956525
496808.375000,5422094.500000,287.220001,0.8,0.8,0.8,0.032533,-0.027126,0.999103
497100.437500,5421689.000000,298.600006,0.8,0.8,0.8,-0.057548,0.023027,0.998077
496300.093750,5421677.500000,331.119995,0.8,0.8,0.8,0.231649,0.972724,0.012117
495996.875000,5421551.000000,303.839996,0.8,0.8,0.8,0.020162,-0.056775,0.998183
497049.625000,5421523.500000,297.829987,0.8,0.8,0.8,-0.011378,-0.024764,0.999629
496142.437500,5421737.500000,308.820007,0.8,0.8,0.8,0.023582,-0.073295,0.997032
496773.093750,5422052.500000,286.950012,0.8,0.8,0.8,0.071847,0.039652,0.996627
497011.875000,5422073.500000,280.339996,0.8,0.8,0.8,0.014018,-0.068471,0.997555
496040.968750,5422290.000000,315.350006,0.8,0.8,0.8,0.784744,0.600720,0.152683
496593.156250,5421609.500000,285.040009,0.8,0.8,0.8,0.111117,0.014717,0.993698
497091.843750,5421542.000000,297.820007,0.8,0.8,0.8,-0.211287,-0.206559,0.955349
496377.718750,5421933.500000,305.140015,0.8,0.8,0.8,0.029877,0.027032,0.999188
496866.718750,5421583.000000,281.570007,0.8,0.8,0.8,-0.119826,0.157398,0.980239
496386.718750,5421582.000000,296.660004,0.8,0.8,0.8,0.021616,-0.045552,0.998728
496049.218750,5422238.000000,308.059998,0.8,0.8,0.8,0.125653,-0.031362,0.991578
497132.468750,5421581.500000,301.600006,0.8,0.8,0.8,-0.050022,-0.021217,0.998523
496228.406250,5422242.500000,301.299988,0.8,0.8,0.8,0.004561,0.090784,0.995860
496960.250000,5421759.000000,285.799988,0.8,0.8,0.8,0.318448,0.124826,0.939686
496750.593750,5422078.500000,287.649994,0.8,0.8,0.8,0.056742,0.036547,0.997720
497097.000000,5421657.500000,310.329987,0.8,0.8,0.8,0.182157,-0.103690,0.977787
495993.625000,5421693.500000,310.010010,0.8,0.8,0.8,0.017553,-0.032154,0.999329
496977.718750,5422011.000000,278.760010,0.8,0.8,0.8,0.030182,-0.004555,0.999534
496048.718750,5422068.000000,304.869995,0.8,0.8,0.8,0.013686,0.055934,0.998341
496273.218750,5422201.000000,299.329987,0.8,0.8,0.8,-0.021563,0.022340,0.999518
496345.531250,5422161.500000,300.829987,0.8,0.8,0.8,0.017479,-0.099236,0.994910
497022.625000,5422080.000000,280.730011,0.8,0.8,0.8,0.015313,-0.076472,0.996954
497077.031250,5421800.500000,282.059998,0.8,0.8,0.8,-0.135041,0.129365,0.982359
496027.937500,5422226.000000,303.619995,0.8,0.8,0.8,-0.009711,0.251934,0.967696
496555.781250,5421996.500000,296.829987,0.8,0.8,0.8,0.003211,0.013107,0.999909
497200.000000,5422055.000000,277.339996,0.8,0.8,0.8,0.007577,-0.059697,0.998188
496749.093750,5421695.500000,286.730011,0.8,0.8,0.8,0.063349,-0.145596,0.987314
496586.937500,5422190.000000,294.609985,0.8,0.8,0.8,0.015444,-0.023096,0.999614
497105.218750,5421611.500000,299.079987,0.8,0.8,0.8,-0.056768,0.015543,0.998266
496746.718750,5421375.000000,282.100006,0.8,0.8,0.8,-0.119273,-0.454169,0.882896
496664.125000,5421643.500000,279.459991,0.8,0.8,0.8,0.013150,-0.034868,0.999305
497053.875000,5421531.000000,297.850006,0.8,0.8,0.8,0.008088,0.008980,0.999927
496238.812500,5421500.500000,295.720001,0.8,0.8,0.8,0.023808,-0.045169,0.998696
496818.125000,5421644.500000,330.359985,0.8,0.8,0.8,0.436805,0.829058,0.349091
497007.125000,5421683.000000,293.410004,0.8,0.8,0.8,0.004006,0.067223,0.997730
496951.625000,5421651.500000,297.549988,0.8,0.8,0.8,-0.178043,-0.170348,0.969166
496896.562500,5422081.500000,283.070007,0.8,0.8,0.8,0.025457,-0.059033,0.997931
496228.312500,5422197.500000,300.220001,0.8,0.8,0.8,0.133360,-0.106014,0.985381
496346.468750,5422227.000000,307.040009,0.8,0.8,0.8,0.023911,-0.140222,0.989831
496437.750000,5421934.000000,303.350006,0.8,0.8,0.8,0.018749,0.020148,0.999621
496044.875000,5422268.000000,305.070007,0.8,0.8,0.8,0.350495,0.044103,0.935526
495995.625000,5421754.000000,313.309998,0.8,0.8,0.8,0.015766,-0.069146,0.997482
496895.812500,5421470.000000,288.459991,0.8,0.8,0.8,0.074292,-0.138022,0.987639
496769.593750,5422129.500000,289.359985,0.8,0.8,0.8,0.023551,-0.041793,0.998849
495988.656250,5421533.500000,302.709991,0.8,0.8,0.8,0.030491,-0.070793,0.997025
496101.406250,5422038.500000,306.839996,0.8,0.8,0.8,0.001844,0.092004,0.995757
497041.812500,5421427.500000,293.920013,0.8,0.8,0.8,-0.000938,-0.003766,0.999992
497062.218750,5422063.000000,278.829987,0.8,0.8,0.8,0.022829,-0.043279,0.998802
496540.031250,5421552.500000,290.440002,0.8,0.8,0.8,0.074732,-0.010656,0.997147
496504.125000,5421935.500000,301.350006,0.8,0.8,0.8,0.047094,0.044696,0.997890
496819.437500,5421737.500000,302.769989,0.8,0.8,0.8,-0.008004,0.022025,0.999725
496568.937500,5422234.500000,295.769989,0.8,0.8,0.8,0.015596,-0.022575,0.999623
497124.968750,5421471.500000,297.600006,0.8,0.8,0.8,0.009781,0.008377,0.999917
496524.312500,5421470.000000,297.540009,0.8,0.8,0.8,0.071403,0.319593,0.944861
497176.625000,5422270.000000,286.940002,0.8,0.8,0.8,0.019008,-0.012046,0.999747
496078.968750,5421979.000000,311.750000,0.8,0.8,0.8,0.007802,0.063683,0.997940
496461.625000,5421973.000000,301.700012,0.8,0.8,0.8,0.031510,0.049080,0.998298
496750.156250,5421397.000000,291.440002,0.8,0.8,0.8,-0.035510,-0.069815,0.996928
496197.343750,5421628.500000,301.700012,0.8,0.8,0.8,0.029802,-0.046282,0.998484
496310.781250,5421565.500000,297.040009,0.8,0.8,0.8,0.010293,-0.059417,0.998180
496685.625000,5421688.500000,295.709991,0.8,0.8,0.8,0.371174,-0.557535,0.742552
496550.750000,5421976.500000,295.790009,0.8,0.8,0.8,0.061170,0.066629,0.995901
496036.500000,5422285.500000,316.920013,0.8,0.8,0.8,0.033337,-0.987167,0.156170
496435.093750,5422030.500000,303.980011,0.8,0.8,0.8,0.004693,0.095730,0.995396
495991.843750,5421351.500000,274.489990,0.8,0.8,0.8,0.034972,0.076154,0.996483
496849.187500,5421504.000000,294.190002,0.8,0.8,0.8,-0.143434,-0.320736,0.936245
496154.718750,5421689.000000,326.279999,0.8,0.8,0.8,0.037842,-0.724625,-0.688104
496078.656250,5421440.500000,280.369995,0.8,0.8,0.8,-0.522024,-0.380592,0.763309
496415.593750,5421534.500000,293.519989,0.8,0.8,0.8,0.020839,-0.064080,0.997727
496249.281250,5421991.500000,308.019989,0.8,0.8,0.8,0.032992,0.046145,0.998390
496967.468750,5422323.500000,291.799988,0.8,0.8,0.8,0.023517,-0.014630,0.999616
496494.531250,5422067.500000,295.980011,0.8,0.8,0.8,-0.006866,-0.006814,0.999953
497132.562500,5421623.500000,301.179993,0.8,0.8,0.8,-0.138409,0.013168,0.990288
496134.500000,5422047.000000,305.630005,0.8,0.8,0.8,0.022117,0.086750,0.995985
496619.406250,5421981.000000,296.420013,0.8,0.8,0.8,-0.008473,-0.015099,0.999850
497105.218750,5421711.000000,303.700012,0.8,0.8,0.8,-0.088263,-0.002551,0.996094
495953.312500,5421568.500000,306.320007,0.8,0.8,0.8,0.054021,-0.058196,0.996843
496688.031250,5421628.500000,280.880005,0.8,0.8,0.8,-0.198441,0.168048,0.965599
496333.687500,5421967.500000,305.690002,0.8,0.8,0.8,0.040322,0.035167,0.998568
496463.781250,5421434.500000,284.890015,0.8,0.8,0.8,0.035870,-0.116356,0.992560
496926.312500,5422283.500000,291.290009,0.8,0.8,0.8,0.011565,-0.019286,0.999747
496992.593750,5422265.500000,290.040009,0.8,0.8,0.8,0.021191,-0.015566,0.999654
497011.656250,5422091.000000,281.790009,0.8,0.8,0.8,0.016648,-0.082436,0.996457
497060.000000,5421939.500000,276.700012,0.8,0.8,0.8,0.032712,-0.013015,0.999380
496589.156250,5421607.500000,285.549988,0.8,0.8,0.8,0.110108,0.017694,0.993762
496230.750000,5421919.000000,310.600006,0.8,0.8,0.8,0.033321,0.014378,0.999341
496733.625000,5422185.500000,291.809998,0.8,0.8,0.8,0.018777,-0.019157,0.999640
496743.500000,5422179.000000,291.410004,0.8,0.8,0.8,0.025112,-0.021022,0.999464
496144.375000,5421460.500000,296.029999,0.8,0.8,0.8,0.015929,-0.053287,0.998452
496429.531250,5421672.000000,296.519989,0.8,0.8,0.8,0.063784,-0.009886,0.997915
495997.250000,5422247.500000,320.329987,0.8,0.8,0.8,0.367521,0.119127,0.922354
496865.968750,5422067.000000,282.730011,0.8,0.8,0.8,0.008699,-0.106105,0.994317
496586.187500,5422275.000000,302.570007,0.8,0.8,0.8,0.104973,-0.254876,0.961259
496601.281250,5421388.500000,277.760010,0.8,0.8,0.8,0.640254,-0.114650,0.759559
496030.031250,5421637.500000,308.019989,0.8,0.8,0.8,0.014061,-0.029100,0.999478
496717.343750,5422281.500000,294.600006,0.8,0.8,0.8,0.025297,-0.127752,0.991484
496420.468750,5422030.500000,300.059998,0.8,0.8,0.8,-0.048013,0.065755,0.996680
