x,y,z,r,g,b,nx,ny,nz
495973.218750,5422277.500000,323.660004,0.8,0.8,0.8,-0.136076,0.120764,0.983310
496424.375000,5422052.500000,299.869995,0.8,0.8,0.8,-0.051701,-0.012517,0.998584
496097.468750,5422042.500000,306.489990,0.8,0.8,0.8,0.008536,0.125915,0.992004
497138.000000,5422003.000000,275.600006,0.8,0.8,0.8,-0.025170,-0.011508,0.999617
496773.531250,5421556.000000,281.459991,0.8,0.8,0.8,0.546827,-0.162507,0.821323
496830.062500,5422101.500000,286.630005,0.8,0.8,0.8,0.036813,-0.034414,0.998729
496640.031250,5422089.500000,291.480011,0.8,0.8,0.8,0.036816,0.022783,0.999062
496462.625000,5421383.000000,284.470001,0.8,0.8,0.8,-0.208684,0.286558,0.935059
497010.531250,5421744.000000,282.170013,0.8,0.8,0.8,-0.116777,0.031577,0.992656
497022.031250,5421484.000000,293.299988,0.8,0.8,0.8,0.496738,-0.063920,0.865544
496040.843750,5421952.500000,313.149994,0.8,0.8,0.8,0.003072,0.038691,0.999246
496036.062500,5421534.500000,301.880005,0.8,0.8,0.8,0.031053,-0.067699,0.997222
496183.437500,5422122.000000,300.630005,0.8,0.8,0.8,0.009517,0.008896,0.999915
496846.156250,5421455.000000,290.950012,0.8,0.8,0.8,-0.553972,-0.292890,0.779315
496950.593750,5421756.000000,288.950012,0.8,0.8,0.8,0.067787,0.136825,0.988273
496397.437500,5422082.000000,299.149994,0.8,0.8,0.8,-0.103451,-0.013700,0.994540
495963.031250,5421536.000000,304.130005,0.8,0.8,0.8,0.055861,-0.062551,0.996477
496035.343750,5421497.000000,299.320007,0.8,0.8,0.8,0.013745,-0.061761,0.997996
497190.687500,5422277.000000,286.970001,0.8,0.8,0.8,-0.039576,-0.010252,0.999164
495986.656250,5422162.500000,302.519989,0.8,0.8,0.8,-0.022091,0.029046,0.999334
496091.062500,5421353.500000,289.140015,0.8,0.8,0.8,-0.546525,-0.225072,0.806631
496443.218750,5422311.500000,299.549988,0.8,0.8,0.8,-0.676444,0.050647,0.734751
496676.812500,5421673.500000,294.899994,0.8,0.8,0.8,-0.437546,-0.654752,0.616322
496329.937500,5421664.500000,301.519989,0.8,0.8,0.8,0.038141,-0.033339,0.998716
496140.468750,5421622.500000,303.820007,0.8,0.8,0.8,0.054592,-0.003912,0.998501
496883.406250,5421363.500000,299.690002,0.8,0.8,0.8,-0.581307,0.524704,-0.621906
496840.281250,5421476.000000,293.149994,0.8,0.8,0.8,-0.659253,0.367757,0.655851
496581.875000,5421519.500000,285.470001,0.8,0.8,0.8,0.081062,-0.072517,0.994067
497176.375000,5421776.500000,291.220001,0.8,0.8,0.8,-0.019812,0.501114,0.865154
496736.062500,5421461.000000,304.420013,0.8,0.8,0.8,-0.763260,-0.307712,0.568109
496780.562500,5421456.500000,290.130005,0.8,0.8,0.8,0.121317,-0.064965,0.990486
496167.468750,5421687.000000,305.160004,0.8,0.8,0.8,0.035544,-0.078005,0.996319
496283.843750,5421582.500000,298.239990,0.8,0.8,0.8,0.005285,-0.041300,0.999133
495966.437500,5422067.500000,305.010010,0.8,0.8,0.8,-0.023227,0.034630,0.999130
496761.062500,5421578.000000,876.030029,0.8,0.8,0.8,-0.495176,0.787097,0.367802
496741.375000,5421736.000000,290.049988,0.8,0.8,0.8,0.004714,-0.010314,0.999936
496738.218750,5421350.000000,273.950012,0.8,0.8,0.8,-0.013183,-0.018853,0.999735
496869.406250,5421560.500000,296.010010,0.8,0.8,0.8,-0.301513,0.011059,0.953398
496530.750000,5421736.500000,291.279999,0.8,0.8,0.8,0.036324,-0.049948,0.998091
495991.437500,5421582.500000,305.809998,0.8,0.8,0.8,0.014746,-0.047109,0.998781
496601.531250,5421386.000000,270.040009,0.8,0.8,0.8,-0.140665,0.359188,0.922604
495981.718750,5422080.500000,305.000000,0.8,0.8,0.8,-0.029653,0.014288,0.999458
496120.468750,5422066.500000,304.250000,0.8,0.8,0.8,0.002327,0.068848,0.997624
496524.281250,5422269.500000,304.739990,0.8,0.8,0.8,-0.001663,-0.002770,0.999995
496958.093750,5421708.500000,293.790009,0.8,0.8,0.8,0.498750,0.411152,0.763022
496483.531250,5421932.500000,302.290009,0.8,0.8,0.8,0.022720,0.041226,0.998892
496373.875000,5421953.000000,304.690002,0.8,0.8,0.8,0.027031,0.034829,0.999028
496698.937500,5422111.000000,289.179993,0.8,0.8,0.8,0.009196,-0.056022,0.998387
496618.343750,5421696.000000,287.750000,0.8,0.8,0.8,-0.012127,-0.095358,0.995369
496024.875000,5421573.000000,304.570007,0.8,0.8,0.8,0.011124,-0.060212,0.998124
496163.687500,5422021.500000,307.250000,0.8,0.8,0.8,0.026776,0.110976,0.993462
496270.093750,5421466.000000,292.920013,0.8,0.8,0.8,0.100937,-0.020432,0.994683
496016.406250,5421539.500000,302.649994,0.8,0.8,0.8,0.013415,-0.082467,0.996504
496747.875000,5421465.500000,306.899994,0.8,0.8,0.8,-0.353308,0.093670,0.930806
496840.281250,5421658.000000,315.799988,0.8,0.8,0.8,0.850312,-0.179326,0.494785
496939.500000,5421437.500000,302.649994,0.8,0.8,0.8,0.598145,-0.166080,0.783990
496699.781250,5422121.500000,290.179993,0.8,0.8,0.8,0.049506,0.006152,0.998755
495967.343750,5422298.500000,303.450012,0.8,0.8,0.8,-0.035023,-0.382858,0.923143
496924.093750,5421419.500000,293.549988,0.8,0.8,0.8,-0.011926,-0.039757,0.999138
496414.843750,5422171.500000,295.720001,0.8,0.8,0.8,-0.056375,-0.100196,0.993369
496437.718750,5421777.000000,300.559998,0.8,0.8,0.8,0.053120,-0.071831,0.996001
496431.031250,5422324.500000,309.140015,0.8,0.8,0.8,0.760781,0.013868,0.648861
495978.281250,5422104.000000,303.579987,0.8,0.8,0.8,-0.020269,0.040857,0.998959
496968.968750,5421554.000000,300.980011,0.8,0.8,0.8,-0.299569,-0.425841,0.853767
497148.625000,5422076.000000,277.170013,0.8,0.8,0.8,-0.000702,-0.013194,0.999913
496517.562500,5421365.000000,277.459991,0.8,0.8,0.8,0.241837,-0.351231,0.904517
496003.156250,5421705.000000,310.309998,0.8,0.8,0.8,-0.003815,-0.036892,0.999312
496940.375000,5421429.000000,301.450012,0.8,0.8,0.8,0.806996,0.422006,0.413119
496847.875000,5422004.000000,283.989990,0.8,0.8,0.8,0.042786,0.062743,0.997112
495955.062500,5421540.500000,304.899994,0.8,0.8,0.8,0.062323,-0.049813,0.996812
496323.437500,5422249.000000,295.549988,0.8,0.8,0.8,-0.115937,0.011324,0.993192
496921.687500,5422068.000000,281.760010,0.8,0.8,0.8,0.030674,-0.037200,0.998837
497197.687500,5421796.500000,291.920013,0.8,0.8,0.8,-0.970418,-0.021944,0.240432
496473.968750,5421487.500000,289.440002,0.8,0.8,0.8,0.017780,-0.092839,0.995522
496627.500000,5421543.000000,278.019989,0.8,0.8,0.8,0.233490,-0.056998,0.970687
496484.531250,5421963.500000,301.029999,0.8,0.8,0.8,0.025181,0.032690,0.999148
497087.093750,5421608.000000,300.100006,0.8,0.8,0.8,0.113024,0.404236,0.907645
496962.125000,5421706.000000,296.209991,0.8,0.8,0.8,0.539738,0.591573,0.598936
496414.906250,5422101.000000,298.279999,0.8,0.8,0.8,0.158202,-0.022745,0.987145
496506.000000,5421480.500000,292.230011,0.8,0.8,0.8,0.177251,-0.297083,-0.938256
496762.187500,5421617.000000,283.390015,0.8,0.8,0.8,0.016433,-0.167243,0.985779
496807.812500,5421384.000000,289.760010,0.8,0.8,0.8,0.467767,-0.712853,-0.522527
496860.468750,5422186.500000,289.019989,0.8,0.8,0.8,-0.012667,-0.038155,0.999192
496908.625000,5421773.500000,290.649994,0.8,0.8,0.8,-0.156212,0.124064,0.979901
496964.156250,5422246.000000,290.149994,0.8,0.8,0.8,-0.029154,-0.023845,0.999290
496153.968750,5421715.000000,307.029999,0.8,0.8,0.8,0.014604,-0.056946,0.998271
496420.031250,5422197.000000,303.190002,0.8,0.8,0.8,0.017570,0.018493,0.999675
496953.281250,5422309.000000,291.769989,0.8,0.8,0.8,0.033556,-0.009339,0.999393
496666.250000,5421396.500000,285.320007,0.8,0.8,0.8,0.649579,0.725900,0.226087
496548.843750,5422334.500000,297.559998,0.8,0.8,0.8,0.025737,0.040152,0.998862
497177.437500,5421944.500000,281.179993,0.8,0.8,0.8,-0.367347,0.374059,0.851549
496957.437500,5422142.000000,286.260010,0.8,0.8,0.8,0.034383,-0.060009,0.997606
496876.312500,5421790.500000,290.760010,0.8,0.8,0.8,0.240684,0.206799,0.948317
496341.312500,5421970.500000,305.200012,0.8,0.8,0.8,0.052050,0.045614,0.997602
496739.750000,5421692.000000,286.380005,0.8,0.8,0.8,0.126650,-0.648998,0.750174
496957.781250,5421705.000000,297.760010,0.8,0.8,0.8,0.466686,0.556727,0.687211
496040.593750,5422077.500000,304.440002,0.8,0.8,0.8,0.007705,0.026972,0.999607
496785.968750,5421758.500000,298.149994,0.8,0.8,0.8,0.000568,0.030359,0.999539
496722.156250,5421657.500000,283.890015,0.8,0.8,0.8,-0.079976,0.034238,0.996209
496811.375000,5421476.500000,287.209991,0.8,0.8,0.8,-0.116708,0.063892,0.991109
496367.625000,5421990.500000,303.230011,0.8,0.8,0.8,-0.063138,0.047747,0.996862
497188.656250,5421772.000000,293.670013,0.8,0.8,0.8,-0.175631,0.336181,0.925276
496210.906250,5421701.000000,305.470001,0.8,0.8,0.8,-0.005271,-0.052646,0.998599
496562.375000,5421523.000000,287.640015,0.8,0.8,0.8,0.080855,-0.032255,0.996204
497072.562500,5422161.500000,284.980011,0.8,0.8,0.8,0.022303,-0.065196,0.997623
496780.406250,5421483.000000,286.239990,0.8,0.8,0.8,-0.085075,0.338210,0.937217
496999.156250,5421614.500000,879.400024,0.8,0.8,0.8,-0.114652,-0.243143,0.963191
496862.468750,5422055.500000,282.309998,0.8,0.8,0.8,0.059013,-0.019743,0.998062
495950.906250,5422233.000000,320.640015,0.8,0.8,0.8,0.461248,-0.023348,0.886964
496233.312500,5422229.000000,305.019989,0.8,0.8,0.8,0.402633,-0.210740,0.890772
496286.718750,5421953.500000,307.980011,0.8,0.8,0.8,-0.038369,0.011210,0.999201
496622.843750,5421616.500000,282.130005,0.8,0.8,0.8,0.101175,-0.013871,0.994772
496178.625000,5421394.000000,291.079987,0.8,0.8,0.8,-0.002630,-0.073603,0.997284
496007.187500,5422090.000000,304.660004,0.8,0.8,0.8,0.022748,0.030867,0.999265
496255.562500,5422044.000000,304.459991,0.8,0.8,0.8,-0.003459,0.061062,0.998128
496250.000000,5421671.000000,303.609985,0.8,0.8,0.8,-0.005139,-0.051791,0.998645
496139.375000,5421942.500000,312.720001,0.8,0.8,0.8,0.017064,0.043520,0.998907
496626.687500,5421936.000000,296.359985,0.8,0.8,0.8,-0.082719,-0.108174,0.990685
496786.875000,5421356.500000,296.769989,0.8,0.8,0.8,-0.806677,0.533532,0.254196
496036.593750,5421674.500000,328.079987,0.8,0.8,0.8,-0.186557,-0.826167,0.531643
496967.125000,5422235.000000,289.809998,0.8,0.8,0.8,0.034278,-0.042707,0.998499
496283.937500,5421564.000000,871.429993,0.8,0.8,0.8,0.826567,-0.201875,-0.525390
496635.531250,5421654.500000,295.119995,0.8,0.8,0.8,0.414964,-0.602743,0.681547
496938.812500,5421394.500000,304.410004,0.8,0.8,0.8,0.234820,0.385161,0.892475
496892.468750,5422138.500000,286.679993,0.8,0.8,0.8,0.017306,-0.049328,0.998633
496476.125000,5422334.500000,298.399994,0.8,0.8,0.8,-0.038203,0.262309,0.964227
495958.437500,5422286.000000,307.010010,0.8,0.8,0.8,0.639278,0.581740,0.502893
497129.281250,5421640.500000,303.660004,0.8,0.8,0.8,-0.482733,-0.856610,0.182177
496953.406250,5421470.500000,297.579987,0.8,0.8,0.8,0.402356,0.882461,-0.243666
496428.875000,5421675.000000,313.880005,0.8,0.8,0.8,0.190278,-0.978219,0.082962
495934.687500,5421581.500000,875.520020,0.8,0.8,0.8,-0.116870,0.910165,-0.397419
496838.468750,5421981.000000,286.190002,0.8,0.8,0.8,0.057113,0.059742,0.996579
496867.718750,5422066.500000,282.540009,0.8,0.8,0.8,0.038090,-0.001741,0.999273
496879.593750,5421756.500000,300.170013,0.8,0.8,0.8,-0.161502,-0.433022,0.886797
496134.875000,5422121.000000,301.549988,0.8,0.8,0.8,0.051236,0.022782,0.998427
495988.218750,5422226.500000,319.200012,0.8,0.8,0.8,-0.404956,-0.217632,0.888058
496317.437500,5421570.000000,877.150024,0.8,0.8,0.8,0.069163,-0.709750,-0.701051
496769.593750,5422129.500000,289.359985,0.8,0.8,0.8,0.015508,-0.032795,0.999342
496787.406250,5421473.000000,294.399994,0.8,0.8,0.8,0.852869,0.063055,-0.518303
496491.718750,5422246.500000,306.910004,0.8,0.8,0.8,0.867458,-0.003639,0.497497
496098.625000,5421957.500000,312.600006,0.8,0.8,0.8,-0.042813,-0.015256,0.998967
496924.781250,5422006.500000,280.309998,0.8,0.8,0.8,0.003286,0.031939,0.999484
497167.937500,5422204.500000,285.779999,0.8,0.8,0.8,0.030118,-0.039168,0.998779
496739.937500,5422317.000000,295.160004,0.8,0.8,0.8,-0.025003,-0.000227,0.999687
496863.906250,5421510.500000,291.880005,0.8,0.8,0.8,0.194020,0.102426,0.975636
497034.281250,5421536.000000,297.260010,0.8,0.8,0.8,-0.121953,-0.160787,0.979426
496788.218750,5422052.500000,285.959991,0.8,0.8,0.8,0.069478,0.031187,0.997096
496615.656250,5422249.000000,295.299988,0.8,0.8,0.8,0.030909,-0.025563,0.999195
496142.250000,5421404.500000,292.820007,0.8,0.8,0.8,-0.032416,-0.063819,0.997435
497108.125000,5422111.000000,280.369995,0.8,0.8,0.8,0.053876,-0.078959,0.995421
497127.062500,5422321.500000,288.309998,0.8,0.8,0.8,0.027673,-0.008357,0.999582
496495.812500,5421423.000000,282.140015,0.8,0.8,0.8,-0.020515,-0.010608,0.999733
496597.531250,5422124.000000,291.850006,0.8,0.8,0.8,0.011547,0.018495,0.999762
496277.093750,5421611.000000,299.619995,0.8,0.8,0.8,0.004534,-0.051011,0.998688
496354.031250,5421782.500000,304.489990,0.8,0.8,0.8,0.117211,-0.042052,0.992216
496640.375000,5421500.500000,275.980011,0.8,0.8,0.8,0.557878,-0.671571,0.487611
496639.000000,5421427.000000,272.820007,0.8,0.8,0.8,0.226354,0.251835,0.940927
497199.750000,5422239.000000,286.299988,0.8,0.8,0.8,0.046443,-0.003722,0.998914
496658.281250,5421597.000000,276.959991,0.8,0.8,0.8,-0.032189,-0.006204,0.999463
497106.906250,5421658.500000,307.420013,0.8,0.8,0.8,-0.721328,-0.297946,-0.625231
497143.906250,5421445.500000,297.920013,0.8,0.8,0.8,-0.026804,-0.010699,0.999583
496582.031250,5421388.000000,274.149994,0.8,0.8,0.8,-0.220574,0.824546,0.521028
495961.843750,5422170.000000,303.929993,0.8,0.8,0.8,-0.120224,-0.331186,0.935875
496943.312500,5421489.500000,292.910004,0.8,0.8,0.8,-0.017505,-0.025387,0.999524
497128.718750,5422251.500000,286.980011,0.8,0.8,0.8,0.185163,0.011936,0.982635
496319.156250,5422247.000000,296.230011,0.8,0.8,0.8,0.001684,0.013921,0.999902
496211.031250,5422107.500000,301.260010,0.8,0.8,0.8,-0.001782,0.057326,0.998354
496743.656250,5421651.000000,285.359985,0.8,0.8,0.8,-0.056930,-0.038300,0.997643
497183.968750,5421697.000000,301.660004,0.8,0.8,0.8,-0.783482,-0.473720,0.402175
496530.218750,5422049.000000,296.019989,0.8,0.8,0.8,0.063854,0.086055,0.994242
497092.437500,5421636.000000,298.839996,0.8,0.8,0.8,0.026430,-0.050806,0.998359
496684.000000,5421932.500000,296.100006,0.8,0.8,0.8,-0.630951,-0.130541,0.764761
496601.156250,5421959.000000,296.420013,0.8,0.8,0.8,0.141097,0.119610,0.982744
496946.343750,5421668.000000,302.250000,0.8,0.8,0.8,-0.177207,-0.171299,0.969151
497166.000000,5421701.000000,297.739990,0.8,0.8,0.8,-0.053346,0.055322,0.997042
496001.968750,5421629.000000,308.179993,0.8,0.8,0.8,0.028258,-0.029303,0.999171
496163.687500,5421934.500000,312.609985,0.8,0.8,0.8,0.027479,0.029110,0.999198
496811.000000,5422277.500000,293.359985,0.8,0.8,0.8,0.044212,-0.055925,0.997456
496654.937500,5421509.000000,271.630005,0.8,0.8,0.8,0.310552,0.210965,0.926850
496644.250000,5422064.500000,292.450012,0.8,0.8,0.8,0.030257,0.057237,0.997902
497164.312500,5421928.000000,282.529999,0.8,0.8,0.8,-0.122375,0.319568,0.939628
496427.187500,5422253.500000,306.059998,0.8,0.8,0.8,-0.153350,0.514481,0.843678
496572.031250,5421527.500000,287.109985,0.8,0.8,0.8,0.093285,-0.083672,0.992117
496706.625000,5421575.000000,279.709991,0.8,0.8,0.8,-0.078482,0.022517,0.996661
497135.906250,5422257.500000,286.820007,0.8,0.8,0.8,-0.381617,0.045347,0.923208
496905.937500,5421465.500000,312.640015,0.8,0.8,0.8,-0.751871,0.384507,0.535579
496271.937500,5421415.500000,290.109985,0.8,0.8,0.8,0.035694,-0.084471,0.995786
496410.718750,5422100.000000,299.170013,0.8,0.8,0.8,0.113307,-0.119609,0.986334
496198.812500,5421513.500000,297.239990,0.8,0.8,0.8,0.027999,-0.074475,0.996830
496122.656250,5421937.000000,313.059998,0.8,0.8,0.8,0.003764,0.025545,0.999667
497158.031250,5421614.500000,303.359985,0.8,0.8,0.8,0.453680,-0.361476,0.814561
496940.125000,5421776.000000,286.549988,0.8,0.8,0.8,-0.048217,0.089123,0.994853
496219.406250,5421933.000000,310.760010,0.8,0.8,0.8,0.050030,0.023921,0.998461
496041.812500,5421676.500000,333.720001,0.8,0.8,0.8,-0.134648,-0.878071,0.459197
496641.031250,5421962.500000,296.519989,0.8,0.8,0.8,-0.154595,-0.091086,0.983770
496054.125000,5421677.500000,308.410004,0.8,0.8,0.8,0.013878,-0.005946,0.999886
496521.218750,5422078.500000,296.100006,0.8,0.8,0.8,0.043773,0.093849,0.994624
496502.750000,5421405.000000,283.630005,0.8,0.8,0.8,0.092732,-0.289476,0.952683
496669.343750,5422249.500000,294.390015,0.8,0.8,0.8,0.007782,-0.027442,0.999593
496959.187500,5421568.000000,872.820007,0.8,0.8,0.8,0.603427,-0.381199,0.700402
496206.562500,5421409.000000,291.630005,0.8,0.8,0.8,0.021603,-0.059784,0.997978
496211.625000,5422062.000000,303.739990,0.8,0.8,0.8,-0.036820,0.071728,0.996744
496014.593750,5421599.500000,871.309998,0.8,0.8,0.8,-0.426110,-0.873849,0.234135
497044.812500,5422271.500000,289.119995,0.8,0.8,0.8,0.015135,-0.001033,0.999885
497146.562500,5422008.000000,275.959991,0.8,0.8,0.8,-0.176628,0.156860,0.971698
497092.406250,5422145.500000,283.549988,0.8,0.8,0.8,0.027771,-0.042390,0.998715
497181.468750,5421602.000000,303.510010,0.8,0.8,0.8,0.033358,-0.125173,0.991574
497127.625000,5421531.000000,306.269989,0.8,0.8,0.8,-0.483899,0.173520,0.857748
496737.093750,5422179.000000,291.609985,0.8,0.8,0.8,0.019241,-0.029405,0.999382
496203.375000,5422057.000000,304.119995,0.8,0.8,0.8,0.009962,0.060557,0.998115
497069.125000,5421563.000000,297.619995,0.8,0.8,0.8,-0.094999,-0.050692,0.994186
496243.500000,5422100.000000,301.089996,0.8,0.8,0.8,0.016851,0.040684,0.999030
496660.281250,5421355.000000,273.339996,0.8,0.8,0.8,0.099209,-0.030689,0.994593
497199.843750,5422298.500000,287.190002,0.8,0.8,0.8,0.009614,-0.022719,0.999696
496186.593750,5421495.500000,296.869995,0.8,0.8,0.8,0.023656,-0.044458,0.998731
496487.406250,5421433.000000,283.429993,0.8,0.8,0.8,0.059479,-0.116492,0.991409
496832.781250,5421635.500000,288.730011,0.8,0.8,0.8,-0.055234,-0.187945,0.980625
497128.906250,5421593.000000,301.519989,0.8,0.8,0.8,-0.046594,-0.012028,0.998842
496884.937500,5421541.500000,292.790009,0.8,0.8,0.8,-0.052319,0.011067,0.998569
496352.906250,5421952.000000,305.369995,0.8,0.8,0.8,-0.031702,0.031643,0.998996
496621.093750,5422020.500000,296.910004,0.8,0.8,0.8,0.042078,0.059805,0.997323
496531.031250,5422246.000000,303.250000,0.8,0.8,0.8,0.553556,-0.168220,0.815645
497144.062500,5421760.500000,290.970001,0.8,0.8,0.8,-0.070858,0.226838,0.971351
496369.187500,5421600.000000,297.929993,0.8,0.8,0.8,0.026449,-0.029231,0.999223
497120.343750,5421487.500000,297.649994,0.8,0.8,0.8,0.059768,0.091574,0.994003
496862.906250,5421960.500000,285.470001,0.8,0.8,0.8,0.081962,0.017060,0.996489
497015.000000,5422034.500000,278.279999,0.8,0.8,0.8,0.045049,-0.069622,0.996556
496422.750000,5421556.000000,294.769989,0.8,0.8,0.8,0.018668,-0.073332,0.997133
496906.250000,5421392.000000,304.410004,0.8,0.8,0.8,-0.014827,-0.958511,0.284671
496011.375000,5422089.500000,304.470001,0.8,0.8,0.8,0.056386,0.049618,0.997175
495968.875000,5421520.000000,302.700012,0.8,0.8,0.8,0.051759,-0.050544,0.997380
496458.750000,5422299.000000,298.350006,0.8,0.8,0.8,0.000940,0.015605,0.999878
497083.500000,5422067.500000,278.570007,0.8,0.8,0.8,0.012125,-0.048543,0.998748
495958.343750,5422001.500000,309.790009,0.8,0.8,0.8,-0.063715,0.089280,0.993967
496307.156250,5421696.000000,303.429993,0.8,0.8,0.8,0.026280,-0.057241,0.998014
496280.375000,5421438.500000,291.369995,0.8,0.8,0.8,0.071561,-0.038382,0.996698
496309.031250,5422317.000000,304.029999,0.8,0.8,0.8,0.998920,0.045479,-0.009498
496797.468750,5421628.000000,284.109985,0.8,0.8,0.8,-0.010654,0.132496,0.991126
495957.500000,5421712.000000,311.290009,0.8,0.8,0.8,0.013536,-0.043946,0.998942
496035.906250,5422130.500000,303.049988,0.8,0.8,0.8,0.049472,0.014951,0.998664
496220.093750,5421501.000000,296.010010,0.8,0.8,0.8,0.014175,-0.033576,0.999336
496605.812500,5421400.000000,275.070007,0.8,0.8,0.8,0.570252,-0.060490,0.819239
496288.875000,5422319.000000,296.049988,0.8,0.8,0.8,0.208904,0.031157,0.977440
496368.125000,5422076.500000,299.630005,0.8,0.8,0.8,0.036524,0.045726,0.998286
496149.781250,5422196.500000,301.260010,0.8,0.8,0.8,0.028332,0.051355,0.998278
496980.843750,5421643.000000,302.290009,0.8,0.8,0.8,0.092332,0.124281,0.987942
496456.187500,5421682.000000,294.940002,0.8,0.8,0.8,0.061797,-0.011129,0.998027
495950.687500,5421512.500000,303.619995,0.8,0.8,0.8,0.082744,-0.047148,0.995455
496919.375000,5421413.000000,305.809998,0.8,0.8,0.8,-0.316505,-0.663139,0.678286
496965.593750,5421620.500000,297.600006,0.8,0.8,0.8,0.014134,0.019115,0.999717
496834.031250,5421931.500000,287.679993,0.8,0.8,0.8,-0.001334,-0.041370,0.999143
496377.750000,5421424.000000,286.519989,0.8,0.8,0.8,0.019463,-0.066168,0.997619
495963.968750,5422046.500000,306.179993,0.8,0.8,0.8,-0.013576,0.063431,0.997894
495974.000000,5421970.000000,312.230011,0.8,0.8,0.8,-0.036168,0.070475,0.996858
496962.468750,5421546.000000,293.890015,0.8,0.8,0.8,0.012930,-0.019798,0.999720
497086.437500,5421594.500000,299.890015,0.8,0.8,0.8,-0.234150,0.122709,0.964425
496845.781250,5421677.500000,295.480011,0.8,0.8,0.8,-0.628821,-0.068138,0.774559
496891.187500,5421739.500000,297.079987,0.8,0.8,0.8,-0.292879,-0.276444,0.915315
497080.812500,5421390.500000,291.540009,0.8,0.8,0.8,0.980576,0.043551,0.191245
496256.343750,5421628.000000,300.769989,0.8,0.8,0.8,-0.005705,-0.075851,0.997103
