x,y,z,r,g,b,nx,ny,nz
497137,5.4216e+006,300.68,0.8,0.8,0.8,0.699015,0.1509,-0.699004
497097,5.4218e+006,285.03,0.8,0.8,0.8,-0.205619,-0.0802783,-0.975334
496829,5.42206e+006,283.5,0.8,0.8,0.8,-0.0281756,0.0357368,-0.998964
497068,5.42158e+006,306.32,0.8,0.8,0.8,-0.0283933,0.116769,-0.992753
496779,5.42221e+006,291.29,0.8,0.8,0.8,-0.0241689,0.0305835,-0.99924
496173,5.42158e+006,884.36,0.8,0.8,0.8,-0.280785,-0.195343,0.939681
497129,5.42219e+006,285.88,0.8,0.8,0.8,-0.0108689,0.0354336,-0.999313
496335,5.42206e+006,301.29,0.8,0.8,0.8,-0.0305644,-0.0535024,-0.9981
496878,5.42211e+006,285.56,0.8,0.8,0.8,-0.0386084,0.0648167,-0.99715
496364,5.42158e+006,297.09,0.8,0.8,0.8,-0.0181014,0.0567881,-0.998222
496398,5.42179e+006,303.09,0.8,0.8,0.8,-0.0513645,0.0324228,-0.998154
496938,5.42163e+006,297.53,0.8,0.8,0.8,-0.372669,-0.35592,-0.856994
496383,5.42154e+006,294.42,0.8,0.8,0.8,-0.00989921,0.0603564,-0.998128
497040,5.42204e+006,278.17,0.8,0.8,0.8,-0.00484347,0.0726632,-0.997345
496231,5.42204e+006,305.3,0.8,0.8,0.8,-0.0121943,-0.0629736,-0.997941
497115,5.42156e+006,892.49,0.8,0.8,0.8,0.0855844,0.526282,0.845992
496525,5.42171e+006,290.37,0.8,0.8,0.8,-0.0519883,0.0367759,-0.99797
497187,5.42154e+006,303.12,0.8,0.8,0.8,0.0270934,0.0154684,-0.999513
496789,5.42147e+006,287.34,0.8,0.8,0.8,-0.119937,-0.980811,0.153701
497101,5.42194e+006,275.07,0.8,0.8,0.8,-0.00557537,-0.00140148,-0.999984
497073,5.4216e+006,878.64,0.8,0.8,0.8,0.951781,-0.0400054,-0.30416
496715,5.42163e+006,282.84,0.8,0.8,0.8,0.0657956,0.0612351,-0.995952
496464,5.42218e+006,300.65,0.8,0.8,0.8,-0.0455195,-0.0153919,-0.998845
497150,5.42141e+006,296.85,0.8,0.8,0.8,0.145042,0.198453,-0.969319
496989,5.42148e+006,297.54,0.8,0.8,0.8,-0.128427,0.0296572,-0.991275
496231,5.42216e+006,300.7,0.8,0.8,0.8,0.0543224,0.306774,-0.950231
496886,5.42203e+006,280.96,0.8,0.8,0.8,-0.0284811,-0.0104636,-0.99954
496955,5.4214e+006,290.43,0.8,0.8,0.8,-0.1227,-0.039722,-0.991648
496671,5.42213e+006,291.07,0.8,0.8,0.8,-0.0335311,0.0108718,-0.999379
496020,5.4214e+006,270.94,0.8,0.8,0.8,0.0117089,-0.0432063,-0.998998
496431,5.42154e+006,293.49,0.8,0.8,0.8,-0.0154719,0.0460292,-0.99882
496154,5.42174e+006,309.1,0.8,0.8,0.8,-0.019377,0.0798383,-0.996619
497115,5.42137e+006,287.69,0.8,0.8,0.8,0.0197396,0.139946,-0.989962
496458,5.42165e+006,295.04,0.8,0.8,0.8,-0.0505559,-0.0125336,-0.998643
496725,5.42204e+006,291.35,0.8,0.8,0.8,-0.0565167,-0.0798294,-0.995205
496388,5.42172e+006,300.69,0.8,0.8,0.8,-0.0597932,0.0434059,-0.997267
496943,5.42165e+006,297.15,0.8,0.8,0.8,0.184237,-0.0394836,-0.982088
497121,5.42178e+006,288.79,0.8,0.8,0.8,0.0638947,-0.0698489,-0.995509
496159,5.42205e+006,305.27,0.8,0.8,0.8,0.000964943,-0.09004,-0.995938
495953,5.4223e+006,322.12,0.8,0.8,0.8,-0.581628,0.197776,-0.789046
496226,5.42228e+006,301.39,0.8,0.8,0.8,-0.0184415,0.000333402,-0.99983
497113,5.4214e+006,292.79,0.8,0.8,0.8,0.0186226,0.0150206,-0.999714
497074,5.42164e+006,308.64,0.8,0.8,0.8,-0.0311392,0.112072,-0.993212
496740,5.4216e+006,282.34,0.8,0.8,0.8,-0.0476942,0.122408,-0.991333
496113,5.42226e+006,303.27,0.8,0.8,0.8,-0.020764,0.0149781,-0.999672
497092,5.42207e+006,278.38,0.8,0.8,0.8,-0.0263264,0.0447035,-0.998653
496002,5.42172e+006,311.14,0.8,0.8,0.8,-0.015875,0.0552691,-0.998345
496572,5.42208e+006,295.54,0.8,0.8,0.8,-0.182131,-0.203864,-0.961908
496839,5.42203e+006,283.21,0.8,0.8,0.8,-0.0569204,-0.0292559,-0.99795
496835,5.42194e+006,288.02,0.8,0.8,0.8,-0.0634286,0.0165245,-0.99785
496924,5.42142e+006,312.46,0.8,0.8,0.8,-0.00655964,0.627367,-0.778696
496073,5.42232e+006,305.62,0.8,0.8,0.8,-0.117027,0.0653642,-0.990975
496669,5.42135e+006,273.86,0.8,0.8,0.8,-0.0101021,0.532487,-0.846378
497158,5.42205e+006,276.29,0.8,0.8,0.8,0.26769,0.149412,-0.95185
496825,5.42209e+006,286.58,0.8,0.8,0.8,0.0179926,-0.0281805,-0.999441
495973,5.42206e+006,305.66,0.8,0.8,0.8,0.0196362,-0.0502318,-0.998545
496082,5.42159e+006,304.77,0.8,0.8,0.8,-0.0643136,0.042596,-0.99702
496325,5.42221e+006,297.09,0.8,0.8,0.8,-0.168691,-0.429055,-0.887387
496941,5.42158e+006,297.72,0.8,0.8,0.8,0.156163,0.695263,-0.701586
496225,5.4215e+006,296.01,0.8,0.8,0.8,-0.0147808,0.0482479,-0.998726
496522,5.42204e+006,296.07,0.8,0.8,0.8,-0.0149527,-0.0162761,-0.999756
496644,5.42231e+006,296.16,0.8,0.8,0.8,0.00857936,-0.236757,-0.971531
496853,5.42195e+006,286.33,0.8,0.8,0.8,-0.0708048,-0.00144997,-0.997489
496540,5.4214e+006,275.65,0.8,0.8,0.8,0.0503561,-0.0870614,-0.994929
496575,5.42142e+006,275.25,0.8,0.8,0.8,0.180888,-0.195252,-0.963928
496962,5.42164e+006,297.41,0.8,0.8,0.8,0.002439,0.00496734,-0.999985
496407,5.42201e+006,301.56,0.8,0.8,0.8,-0.0235109,-0.0599839,-0.997922
496235,5.42144e+006,292.62,0.8,0.8,0.8,-0.0332631,0.0575449,-0.997789
497052,5.42171e+006,291.18,0.8,0.8,0.8,-0.0395306,0.0193037,-0.999032
496742,5.42138e+006,297.06,0.8,0.8,0.8,0.0789227,-0.380457,-0.921425
496782,5.42212e+006,288.74,0.8,0.8,0.8,-0.0161127,0.0367374,-0.999195
496239,5.42164e+006,301.31,0.8,0.8,0.8,0.00569346,0.0748355,-0.99718
496095,5.42194e+006,313.41,0.8,0.8,0.8,-0.0240005,0.00494239,-0.9997
496634,5.42192e+006,297,0.8,0.8,0.8,-0.00731054,0.0196889,-0.999779
496358,5.4217e+006,301.65,0.8,0.8,0.8,-0.0498202,0.0294561,-0.998324
495990,5.42161e+006,307.95,0.8,0.8,0.8,-0.0125935,0.0740612,-0.997174
496925,5.42148e+006,297.39,0.8,0.8,0.8,-0.568287,-0.127928,-0.812825
496273,5.42207e+006,302.38,0.8,0.8,0.8,-0.0226744,-0.0660314,-0.99756
496487,5.422e+006,302.75,0.8,0.8,0.8,0.13029,0.0512338,-0.990151
496714,5.42166e+006,283.73,0.8,0.8,0.8,-0.347236,0.280337,-0.894895
496924,5.42144e+006,311.81,0.8,0.8,0.8,0.61269,0.578005,-0.539
496642,5.42179e+006,295.5,0.8,0.8,0.8,-0.0170755,0.0540283,-0.998393
497040,5.42171e+006,292.11,0.8,0.8,0.8,-0.0698585,0.0562466,-0.99597
496877,5.42207e+006,283.58,0.8,0.8,0.8,-0.100768,0.0930223,-0.990552
497139,5.42146e+006,297.54,0.8,0.8,0.8,-0.0177184,-0.011776,-0.999774
495980,5.42202e+006,308.7,0.8,0.8,0.8,-0.00313011,-0.0873847,-0.99617
496007,5.42208e+006,305.09,0.8,0.8,0.8,-0.0236124,-0.0353218,-0.999097
496570,5.42201e+006,296.84,0.8,0.8,0.8,-0.160589,-0.206721,-0.965131
496594,5.42226e+006,295.82,0.8,0.8,0.8,-0.0176236,0.0430362,-0.998918
496171,5.42149e+006,297.3,0.8,0.8,0.8,-0.0314398,0.0528973,-0.998105
497117,5.4214e+006,294.49,0.8,0.8,0.8,0.140651,-0.43725,-0.888274
496416,5.4222e+006,296,0.8,0.8,0.8,0.53886,0.471246,-0.698253
497006,5.42205e+006,279.29,0.8,0.8,0.8,-0.0133102,0.0571498,-0.998277
496220,5.42202e+006,306.61,0.8,0.8,0.8,-0.0197917,-0.0745467,-0.997021
496198,5.4217e+006,305.28,0.8,0.8,0.8,-0.00253901,0.0637651,-0.997962
496582,5.42213e+006,292.12,0.8,0.8,0.8,-0.030535,0.000730363,-0.999533
497153,5.42204e+006,280.12,0.8,0.8,0.8,0.421752,-0.207688,-0.882605
496486,5.42169e+006,292.66,0.8,0.8,0.8,-0.0937624,0.034372,-0.995001
496027,5.42137e+006,272.42,0.8,0.8,0.8,-0.00810474,-0.0663108,-0.997766
497163,5.42225e+006,287.05,0.8,0.8,0.8,-0.0237516,0.0155784,-0.999596
496144,5.42171e+006,306.97,0.8,0.8,0.8,-0.0213261,0.0622241,-0.997834
496360,5.42142e+006,286.55,0.8,0.8,0.8,-0.0290293,0.0696062,-0.997152
496883,5.42138e+006,308.88,0.8,0.8,0.8,0.284531,0.166225,-0.944146
496793,5.42149e+006,304.51,0.8,0.8,0.8,0.027976,-0.692299,-0.721068
496719,5.42169e+006,286.97,0.8,0.8,0.8,-0.270969,-0.160288,-0.949149
496802,5.42228e+006,293.48,0.8,0.8,0.8,-0.00947851,-0.00348937,-0.999949
496997,5.42161e+006,297.94,0.8,0.8,0.8,0.0622637,0.104521,-0.992572
496407,5.42169e+006,298.45,0.8,0.8,0.8,-0.0651613,0.0296287,-0.997435
496612,5.42149e+006,276.04,0.8,0.8,0.8,-0.176384,0.0737114,-0.981558
497044,5.42171e+006,291.88,0.8,0.8,0.8,-0.0407163,0.183711,-0.982137
496539,5.42203e+006,296.1,0.8,0.8,0.8,0.0135775,0.00384396,-0.9999
496177,5.4223e+006,305.43,0.8,0.8,0.8,0.278223,0.272266,-0.92112
496478,5.42148e+006,288.61,0.8,0.8,0.8,-0.361008,0.0317954,-0.93202
495983,5.42211e+006,303.38,0.8,0.8,0.8,0.0135558,-0.0361067,-0.999256
496721,5.42195e+006,295.51,0.8,0.8,0.8,-0.07178,0.00481663,-0.997409
496036,5.42222e+006,307.56,0.8,0.8,0.8,0.915051,-0.286606,-0.283793
497084,5.42193e+006,275.31,0.8,0.8,0.8,-0.0469867,0.0267013,-0.998539
496127,5.42154e+006,301.34,0.8,0.8,0.8,-0.0203916,0.0344187,-0.999199
496991,5.42156e+006,297.86,0.8,0.8,0.8,0.204557,0.307145,-0.929418
496819,5.42158e+006,291.79,0.8,0.8,0.8,0.513611,0.0111619,-0.85795
496505,5.42168e+006,290.78,0.8,0.8,0.8,-0.0708143,0.0215781,-0.997256
496985,5.42172e+006,282.27,0.8,0.8,0.8,0.0859807,-0.0654979,-0.994142
496335,5.42231e+006,299.6,0.8,0.8,0.8,-0.078446,-0.113899,-0.990391
496709,5.42166e+006,288.31,0.8,0.8,0.8,-0.778651,0.270898,-0.565965
496853,5.4216e+006,891.34,0.8,0.8,0.8,0.421453,0.0170862,-0.906689
496718,5.42209e+006,288.58,0.8,0.8,0.8,-0.0380488,-0.0438165,-0.998315
496250,5.42233e+006,295.35,0.8,0.8,0.8,-0.0486214,-0.0797538,-0.995628
496163,5.42154e+006,300.16,0.8,0.8,0.8,-0.0366738,0.0320072,-0.998815
497192,5.42146e+006,303.32,0.8,0.8,0.8,0.502733,0.401522,-0.765532
496311,5.422e+006,304.95,0.8,0.8,0.8,-0.0345934,-0.0495491,-0.998172
496646,5.42139e+006,273.15,0.8,0.8,0.8,-0.022045,-0.230921,-0.972723
496325,5.4214e+006,286.82,0.8,0.8,0.8,-0.0493043,0.0705287,-0.996291
496855,5.42161e+006,288.89,0.8,0.8,0.8,0.508116,0.304282,-0.805748
496217,5.42152e+006,296.84,0.8,0.8,0.8,-0.0233948,0.0546807,-0.99823
496163,5.42141e+006,292.52,0.8,0.8,0.8,-0.0289389,0.0669485,-0.997337
496589,5.42195e+006,296.63,0.8,0.8,0.8,0.0380258,0.0102724,-0.999224
497115,5.42151e+006,297.91,0.8,0.8,0.8,-0.013411,-0.00372372,-0.999903
496197,5.42163e+006,301.62,0.8,0.8,0.8,-0.030404,0.0455794,-0.998498
496306,5.42177e+006,306.33,0.8,0.8,0.8,-0.0376813,0.0256047,-0.998962
496097,5.42208e+006,303.52,0.8,0.8,0.8,-0.00832207,-0.0382401,-0.999234
497081,5.42139e+006,296.45,0.8,0.8,0.8,-0.00089614,-0.0796441,-0.996823
496855,5.42162e+006,299.74,0.8,0.8,0.8,-0.0521287,-0.07846,-0.995553
496301,5.42214e+006,298.41,0.8,0.8,0.8,-0.00784191,-0.02543,-0.999646
496949,5.42145e+006,291.96,0.8,0.8,0.8,0.0173882,0.0231006,-0.999582
496401,5.4223e+006,299.08,0.8,0.8,0.8,-0.0137899,0.00925496,-0.999862
496371,5.42205e+006,300.44,0.8,0.8,0.8,-0.0212642,-0.0318607,-0.999266
496861,5.42159e+006,875.49,0.8,0.8,0.8,-0.960464,-0.186893,-0.206347
497068,5.42145e+006,293.81,0.8,0.8,0.8,-0.0277623,0.00745249,-0.999587
497059,5.42215e+006,284.48,0.8,0.8,0.8,-0.0343675,0.0584141,-0.997701
496492,5.42173e+006,293.64,0.8,0.8,0.8,-0.0887148,0.0421549,-0.995165
496284,5.42158e+006,298.06,0.8,0.8,0.8,-0.00151855,0.0362476,-0.999342
496615,5.42213e+006,291.71,0.8,0.8,0.8,-0.00699292,0.027272,-0.999604
496918,5.42207e+006,282.12,0.8,0.8,0.8,-0.0282135,0.0607375,-0.997755
496354,5.42202e+006,302.3,0.8,0.8,0.8,-0.0420083,-0.0405875,-0.998293
496983,5.42144e+006,291.69,0.8,0.8,0.8,-0.108283,-0.0737309,-0.991382
497048,5.42193e+006,276.81,0.8,0.8,0.8,-0.00342731,0.00133109,-0.999993
496269,5.42153e+006,295.45,0.8,0.8,0.8,-0.0290129,0.0641665,-0.997517
495973,5.42227e+006,319.27,0.8,0.8,0.8,-0.504782,-0.201877,-0.83931
496925,5.42137e+006,301.51,0.8,0.8,0.8,-0.724182,0.671192,0.158309
496363,5.42155e+006,295.15,0.8,0.8,0.8,-0.0251186,0.0576421,-0.998021
496357,5.42159e+006,297.94,0.8,0.8,0.8,-0.0158022,0.0307598,-0.999402
496695,5.42144e+006,303.43,0.8,0.8,0.8,0.169559,-0.258002,-0.951149
496714,5.42177e+006,290.15,0.8,0.8,0.8,-0.121062,-0.0968698,-0.987907
496675,5.422e+006,296.08,0.8,0.8,0.8,-0.0390368,-0.0527031,-0.997847
496906,5.4217e+006,297.48,0.8,0.8,0.8,0.0378853,0.0728393,-0.996624
496388,5.42205e+006,300.17,0.8,0.8,0.8,-0.0169895,-0.0332149,-0.999304
496137,5.42213e+006,301.19,0.8,0.8,0.8,-0.0244628,-0.0249028,-0.999391
495950,5.4214e+006,272.32,0.8,0.8,0.8,-0.158123,0.067139,-0.985134
496016,5.42175e+006,312.7,0.8,0.8,0.8,-0.0104409,0.0659605,-0.997768
496750,5.42174e+006,290.34,0.8,0.8,0.8,0.00892444,0.0227827,-0.999701
496806,5.42224e+006,291.88,0.8,0.8,0.8,-0.0163885,0.0397794,-0.999074
496630,5.42201e+006,296.87,0.8,0.8,0.8,-0.197473,-0.216585,-0.956083
496515,5.42173e+006,291.84,0.8,0.8,0.8,-0.0609553,0.0480754,-0.996982
497131,5.42206e+006,277.22,0.8,0.8,0.8,-0.00993309,0.0134391,-0.99986
496387,5.42195e+006,304.47,0.8,0.8,0.8,-0.0225591,-0.0269418,-0.999382
496893,5.42172e+006,298.29,0.8,0.8,0.8,0.0135207,0.0330065,-0.999364
497130,5.4217e+006,296.3,0.8,0.8,0.8,0.0211796,-0.0174744,-0.999623
496440,5.4216e+006,295.67,0.8,0.8,0.8,-0.0411393,0.0221555,-0.998908
496054,5.42224e+006,303.72,0.8,0.8,0.8,-0.124666,0.120394,-0.984867
496426,5.42201e+006,300.89,0.8,0.8,0.8,-0.0363696,-0.0147272,-0.99923
497145,5.4221e+006,278.63,0.8,0.8,0.8,-0.0314843,0.0651296,-0.99738
496631,5.42218e+006,293.57,0.8,0.8,0.8,-0.0183848,0.0215595,-0.999599
496598,5.42139e+006,273.71,0.8,0.8,0.8,-0.397173,-0.50037,-0.76934
496880,5.42139e+006,291.59,0.8,0.8,0.8,0.128943,0.330361,-0.935005
496802,5.42145e+006,308.35,0.8,0.8,0.8,-0.283259,0.624714,-0.727665
496670,5.42179e+006,295.26,0.8,0.8,0.8,-0.0211743,0.0490909,-0.99857
497083,5.42161e+006,300.09,0.8,0.8,0.8,0.200585,-0.10599,-0.973926
496636,5.42149e+006,273.32,0.8,0.8,0.8,-0.0928629,0.0557836,-0.994115
496953,5.42219e+006,288.49,0.8,0.8,0.8,-0.00636346,0.0400587,-0.999177
496066,5.42163e+006,307.03,0.8,0.8,0.8,-0.0192455,0.030617,-0.999346
497043,5.42164e+006,296.31,0.8,0.8,0.8,-0.00284347,-0.026187,-0.999653
496612,5.42147e+006,280.13,0.8,0.8,0.8,0.158905,0.162246,-0.973871
496626,5.42157e+006,285.92,0.8,0.8,0.8,-0.318928,0.0215002,-0.947535
496363,5.42156e+006,295.72,0.8,0.8,0.8,-0.0239343,0.0590462,-0.997968
496907,5.42217e+006,287.93,0.8,0.8,0.8,-1.14951e-005,0.0408168,-0.999167
496901,5.42168e+006,297.51,0.8,0.8,0.8,0.0200518,0.0307735,-0.999325
496711,5.42202e+006,293.82,0.8,0.8,0.8,-0.0462346,-0.0680548,-0.99661
496891,5.42223e+006,290.55,0.8,0.8,0.8,-0.0112747,0.037785,-0.999222
496730,5.42208e+006,288.79,0.8,0.8,0.8,-0.0536783,-0.0559334,-0.996991
496108,5.42228e+006,310.54,0.8,0.8,0.8,-0.477255,-0.370119,-0.797019
496934,5.42174e+006,291.78,0.8,0.8,0.8,-0.188964,-0.21889,-0.957277
496877,5.42179e+006,290.62,0.8,0.8,0.8,-0.159832,-0.230308,-0.959902
496536,5.42145e+006,283.21,0.8,0.8,0.8,-0.0422597,0.106951,-0.993366
497048,5.42137e+006,286.9,0.8,0.8,0.8,0.309357,0.236702,-0.921016
496069,5.42204e+006,306.46,0.8,0.8,0.8,-0.00275698,-0.0891168,-0.996017
497000,5.42154e+006,293.74,0.8,0.8,0.8,0.180038,0.18,-0.96705
